Ensembl ID	Codelink ID
ENSG00000011600	PH_hs_0043660
ENSG00000011638	GE82542
ENSG00000011638	PH_hs_0002410
ENSG00000011677	GE58788
ENSG00000011677	PH_hs_0006892
ENSG00000012048	GE475511
ENSG00000012048	GE59309
ENSG00000012048	PH_hs_0011459
ENSG00000012048	PH_hs_0044730
ENSG00000012061	GE57817
ENSG00000012061	GE61630
ENSG00000012061	PH_hs_0025459
ENSG00000012124	GE81067
ENSG00000012124	PH_hs_0023308
ENSG00000012124	PH_hs_0032370
ENSG00000012171	GE59049
ENSG00000012171	PH_hs_0036369
ENSG00000012171	PH_hs_0044531
ENSG00000012174	GE54155
ENSG00000012174	GE88614
ENSG00000012174	PH_hs_0024887
ENSG00000012174	PH_hs_0036200
ENSG00000012174	PH_hs_0039207
ENSG00000012211	GE55201
ENSG00000012211	GE84772
ENSG00000012211	PH_hs_0010009
ENSG00000012223	GE61208
ENSG00000012223	PH_hs_0025606
ENSG00000012223	PH_hs_0033411
ENSG00000012232	GE53252
ENSG00000012232	PH_hs_0000950
ENSG00000012504	GE59358
ENSG00000012504	PH_hs_0022500
ENSG00000012660	GE62983
ENSG00000012660	GE874610
ENSG00000012660	PH_hs_0023892
ENSG00000012779	GE57484
ENSG00000012817	GE499631
ENSG00000012817	GE59227
ENSG00000012817	PH_hs_0004628
ENSG00000012822	GE61357
ENSG00000012822	PH_hs_0009463
ENSG00000012822	PH_hs_0044514
ENSG00000012963	GE55763
ENSG00000012963	PH_hs_0000698
ENSG00000012983	GE61510
ENSG00000012983	GE81654
ENSG00000012983	PH_hs_0013091
ENSG00000012983	PH_hs_0048592
ENSG00000013016	GE58604
ENSG00000013016	PH_hs_0024083
ENSG00000013275	GE80314
ENSG00000013275	PH_hs_0012274
ENSG00000013288	GE53609
ENSG00000013288	PH_hs_0022974
ENSG00000013293	GE79697
ENSG00000013293	PH_hs_0014824
ENSG00000013297	GE54614
ENSG00000013297	GE787401
ENSG00000013297	GE87692
ENSG00000013297	PH_hs_0002685
ENSG00000013306	GE82061
ENSG00000013306	PH_hs_0012870
ENSG00000013364	GE60057
ENSG00000013364	PH_hs_0004640
ENSG00000013374	GE63161
ENSG00000013374	GE85372
ENSG00000013374	PH_hs_0022868
ENSG00000013375	GE61109
ENSG00000013375	PH_hs_0012855
ENSG00000013392	GE83643
ENSG00000013392	PH_hs_0019784
ENSG00000013441	GE57714
ENSG00000013441	PH_hs_0020147
ENSG00000013441	PH_hs_0044272
ENSG00000013503	GE88348
ENSG00000013503	PH_hs_0022252
ENSG00000013523	GE56668
ENSG00000013523	PH_hs_0027563
ENSG00000013523	PH_hs_0049192
ENSG00000013561	GE61484
ENSG00000013561	PH_hs_0022822
ENSG00000013563	GE60127
ENSG00000013563	PH_hs_0004445
ENSG00000013573	GE59402
ENSG00000013573	GE81392
ENSG00000013583	GE58639
ENSG00000013583	PH_hs_0015307
ENSG00000013588	GE62548
ENSG00000013588	GE86852
ENSG00000013588	PH_hs_0011503
ENSG00000013588	PH_hs_0039790
ENSG00000013619	GE59184
ENSG00000013619	PH_hs_0001751
ENSG00000013725	GE59866
ENSG00000013725	PH_hs_0042295
ENSG00000013810	GE58400
ENSG00000013810	PH_hs_0005773
ENSG00000014123	GE56570
ENSG00000014123	PH_hs_0042296
ENSG00000014138	GE57685
ENSG00000014138	GE886941
ENSG00000014138	PH_hs_0016795
ENSG00000014138	PH_hs_0022995
ENSG00000014164	GE79230
ENSG00000014164	PH_hs_0024149
ENSG00000014216	GE62274
ENSG00000014216	PH_hs_0023994
ENSG00000014257	GE79467
ENSG00000014257	PH_hs_0024475
ENSG00000014257	PH_hs_0043475
ENSG00000014257	PH_hs_0045178
ENSG00000014641	GE57262
ENSG00000014641	PH_hs_0004324
ENSG00000014641	PH_hs_0035455
ENSG00000014824	GE81626
ENSG00000014824	PH_hs_0024039
ENSG00000014914	GE59428
ENSG00000014914	PH_hs_0019823
ENSG00000014919	GE61337
ENSG00000014919	PH_hs_0032234
ENSG00000015133	GE54645
ENSG00000015133	PH_hs_0022063
ENSG00000015133	PH_hs_0035665
ENSG00000015153	GE62593
ENSG00000015153	PH_hs_0016781
ENSG00000015171	GE60106
ENSG00000015171	PH_hs_0022610
ENSG00000015171	PH_hs_0047949
ENSG00000015285	GE88130
ENSG00000015285	PH_hs_0000284
ENSG00000015413	GE61043
ENSG00000015413	PH_hs_0000017
ENSG00000015475	GE54366
ENSG00000015475	PH_hs_0029676
ENSG00000015479	GE53443
ENSG00000015479	GE84717
ENSG00000015479	PH_hs_0040765
ENSG00000015479	PH_hs_0043476
ENSG00000015520	GE58533
ENSG00000015520	PH_hs_0026728
ENSG00000015532	GE62242
ENSG00000015532	PH_hs_0002721
ENSG00000015568	GE80234
ENSG00000015568	GE904491
ENSG00000015568	PH_hs_0035295
ENSG00000015592	GE62277
ENSG00000015592	PH_hs_0022980
ENSG00000015676	GE53726
ENSG00000015676	GE81998
ENSG00000015676	GE84803
ENSG00000015676	PH_hs_0000484
ENSG00000016082	GE58893
ENSG00000016082	PH_hs_0000061
ENSG00000016391	GE55318
ENSG00000016391	GE818661
ENSG00000016391	PH_hs_0022394
ENSG00000016391	PH_hs_0047303
ENSG00000016402	GE532828
ENSG00000016402	GE58592
ENSG00000016402	GE844264
ENSG00000016402	PH_hs_0023504
ENSG00000016490	GE81002
ENSG00000016490	PH_hs_0011492
ENSG00000016602	GE62652
ENSG00000016602	PH_hs_0012646
ENSG00000016864	GE79066
ENSG00000016864	PH_hs_0023570
ENSG00000017260	GE53922
ENSG00000017260	GE899940
ENSG00000017260	PH_hs_0005939
ENSG00000017260	PH_hs_0031223
ENSG00000017260	PH_hs_0044690
ENSG00000017373	PH_hs_0039049
ENSG00000017427	GE59822
ENSG00000017427	GE80397
ENSG00000017427	PH_hs_0023679
ENSG00000017427	PH_hs_0045754
ENSG00000017483	GE88459
ENSG00000017483	PH_hs_0011541
ENSG00000017621	GE82966
ENSG00000017621	PH_hs_0011390
ENSG00000017621	PH_hs_0044120
ENSG00000017797	GE57776
ENSG00000017797	PH_hs_0004329
ENSG00000018189	GE53552
ENSG00000018189	GE84066
ENSG00000018189	PH_hs_0000835
ENSG00000018189	PH_hs_0045581
ENSG00000018236	GE60363
ENSG00000018236	PH_hs_0008439
ENSG00000018280	GE61504
ENSG00000018280	GE87252
ENSG00000018280	PH_hs_0027845
ENSG00000018280	PH_hs_0040091
ENSG00000018408	GE56247
ENSG00000018408	GE82008
ENSG00000018408	PH_hs_0002143
ENSG00000018510	GE60266
ENSG00000018510	GE87636
ENSG00000018510	PH_hs_0024716
ENSG00000018510	PH_hs_0048859
ENSG00000018610	GE85904
ENSG00000018610	PH_hs_0042297
ENSG00000018625	GE57526
ENSG00000018625	PH_hs_0031150
ENSG00000018699	GE55425
ENSG00000018699	PH_hs_0043246
ENSG00000018869	GE85618
ENSG00000018869	PH_hs_0013011
ENSG00000019102	GE55504
ENSG00000019102	GE81910
ENSG00000019102	PH_hs_0006158
ENSG00000019144	GE53349
ENSG00000019144	PH_hs_0022665
ENSG00000019169	GE54289
ENSG00000019169	PH_hs_0004074
ENSG00000019186	GE57625
ENSG00000019485	GE80404
ENSG00000019485	PH_hs_0022627
ENSG00000019505	GE53963
ENSG00000019505	PH_hs_0001171
ENSG00000019549	GE61391
ENSG00000019549	PH_hs_0024019
ENSG00000019582	GE79594
ENSG00000019582	PH_hs_0027479
ENSG00000019582	PH_hs_0044580
ENSG00000019991	GE62425
ENSG00000019991	PH_hs_0018966
ENSG00000019991	PH_hs_0045025
ENSG00000019991	PH_hs_0045633
ENSG00000019995	GE55302
ENSG00000019995	PH_hs_0002321
ENSG00000020129	GE53307
ENSG00000020129	PH_hs_0022350
ENSG00000020181	GE83515
ENSG00000020181	PH_hs_0001568
ENSG00000020219	GE80684
ENSG00000020256	GE55841
ENSG00000020256	GE56409
ENSG00000020256	PH_hs_0008731
ENSG00000020256	PH_hs_0045026
ENSG00000020426	GE501759
ENSG00000020426	GE60117
ENSG00000020426	PH_hs_0022180
ENSG00000020577	GE53717
ENSG00000020577	PH_hs_0045475
ENSG00000020633	GE60398
ENSG00000020633	GE84493
ENSG00000020633	PH_hs_0010147
ENSG00000020922	GE59113
ENSG00000021300	GE62022
ENSG00000021300	PH_hs_0026046
ENSG00000021355	GE61239
ENSG00000021355	PH_hs_0024336
ENSG00000021461	GE62605
ENSG00000021461	PH_hs_0015727
ENSG00000021488	GE62493
ENSG00000021488	PH_hs_0033197
ENSG00000021574	GE53737
ENSG00000021574	PH_hs_0026821
ENSG00000021574	PH_hs_0048945
ENSG00000021645	GE53454
ENSG00000021645	GE62480
ENSG00000021645	PH_hs_0013116
ENSG00000021645	PH_hs_0038564
ENSG00000021762	GE63358
ENSG00000021762	PH_hs_0023698
ENSG00000021776	GE53278
ENSG00000021776	PH_hs_0040773
ENSG00000021826	GE57447
ENSG00000021826	PH_hs_0036028
ENSG00000021852	GE57849
ENSG00000021852	PH_hs_0002977
ENSG00000022267	PH_hs_0025139
ENSG00000022267	PH_hs_0043477
ENSG00000022267	PH_hs_0049579
ENSG00000022277	GE86007
ENSG00000022277	PH_hs_0024316
ENSG00000022277	PH_hs_0042119
ENSG00000022355	GE58233
ENSG00000022355	PH_hs_0032004
ENSG00000022355	PH_hs_0047417
ENSG00000022556	GE55530
ENSG00000022556	PH_hs_0042298
ENSG00000022567	GE53781
ENSG00000022567	GE697010
ENSG00000022567	PH_hs_0025017
ENSG00000022567	PH_hs_0035932
ENSG00000022840	GE57405
ENSG00000022840	PH_hs_0026486
ENSG00000022976	GE55979
ENSG00000022976	PH_hs_0043247
ENSG00000023041	GE87644
ENSG00000023041	PH_hs_0001951
ENSG00000023171	GE62072
ENSG00000023171	PH_hs_0035809
ENSG00000023191	GE56852
ENSG00000023191	GE83340
ENSG00000023191	PH_hs_0022452
ENSG00000023228	GE59867
ENSG00000023228	PH_hs_0025123
ENSG00000023287	GE57364
ENSG00000023287	PH_hs_0022683
ENSG00000023318	GE519385
ENSG00000023318	GE53284
ENSG00000023318	PH_hs_0031876
ENSG00000023330	GE59815
ENSG00000023330	GE60231
ENSG00000023330	PH_hs_0026670
ENSG00000023330	PH_hs_0031344
ENSG00000023445	GE58248
ENSG00000023445	PH_hs_0007351
ENSG00000023516	GE82095
ENSG00000023516	PH_hs_0025000
ENSG00000023572	GE54893
ENSG00000023572	PH_hs_0030452
ENSG00000023572	PH_hs_0044611
ENSG00000023608	GE62692
ENSG00000023608	PH_hs_0010632
ENSG00000023697	GE58626
ENSG00000023697	PH_hs_0002142
ENSG00000023734	GE53663
ENSG00000023734	GE853728
ENSG00000023839	GE62639
ENSG00000023839	PH_hs_0011436
ENSG00000023843	GE501661
ENSG00000023843	PH_hs_0018611
ENSG00000023892	GE80146
ENSG00000023892	GE86304
ENSG00000023892	PH_hs_0027084
ENSG00000023902	GE61814
ENSG00000023902	PH_hs_0010391
ENSG00000023902	PH_hs_0042105
ENSG00000023909	GE57736
ENSG00000023909	PH_hs_0023764
ENSG00000023909	PH_hs_0047542
ENSG00000024048	GE53072
ENSG00000024048	PH_hs_0022476
ENSG00000024422	GE54947
ENSG00000024422	PH_hs_0040793
ENSG00000024526	GE55458
ENSG00000024526	PH_hs_0043661
ENSG00000024862	GE56270
ENSG00000024862	PH_hs_0027641
ENSG00000025039	GE62186
ENSG00000025039	GE847026
ENSG00000025039	PH_hs_0012879
ENSG00000025039	PH_hs_0047683
ENSG00000025156	GE58339
ENSG00000025156	PH_hs_0009571
ENSG00000025293	GE62860
ENSG00000025293	GE811791
ENSG00000025293	PH_hs_0015507
ENSG00000025293	PH_hs_0047690
ENSG00000025423	GE62240
ENSG00000025423	PH_hs_0001126
ENSG00000025434	GE81543
ENSG00000025434	PH_hs_0033433
ENSG00000025434	PH_hs_0043478
ENSG00000025708	GE79180
ENSG00000025708	PH_hs_0025381
ENSG00000025708	PH_hs_0038858
ENSG00000025770	GE86967
ENSG00000025770	PH_hs_0010706
ENSG00000025770	PH_hs_0044145
ENSG00000025772	GE55562
ENSG00000025772	PH_hs_0004440
ENSG00000025796	GE55203
ENSG00000025796	PH_hs_0043248
ENSG00000025800	GE62857
ENSG00000025800	GE81786
ENSG00000025800	PH_hs_0024219
ENSG00000025800	PH_hs_0044747
ENSG00000026025	GE81272
ENSG00000026025	PH_hs_0025444
ENSG00000026036	GE62504
ENSG00000026036	PH_hs_0035980
ENSG00000026036	PH_hs_0045375
ENSG00000026103	GE515051
ENSG00000026103	GE59899
ENSG00000026103	PH_hs_0004717
ENSG00000026103	PH_hs_0008764
ENSG00000026297	GE62687
ENSG00000026297	GE88447
ENSG00000026297	PH_hs_0024448
ENSG00000026297	PH_hs_0043139
ENSG00000026508	GE59805
ENSG00000026508	GE618889
ENSG00000026508	GE80929
ENSG00000026508	PH_hs_0032595
ENSG00000026559	GE479898
ENSG00000026559	GE56307
ENSG00000026559	PH_hs_0031572
ENSG00000026652	GE531490
ENSG00000026652	GE56568
ENSG00000026652	GE61961
ENSG00000026652	PH_hs_0035560
ENSG00000026751	GE55323
ENSG00000026751	PH_hs_0007971
ENSG00000026950	GE59544
ENSG00000026950	GE81716
ENSG00000026950	PH_hs_0032498
ENSG00000027001	GE59460
ENSG00000027001	PH_hs_0004086
ENSG00000027075	GE57971
ENSG00000027075	GE82784
ENSG00000027075	PH_hs_0015962
ENSG00000027644	GE79726
ENSG00000027644	PH_hs_0013161
ENSG00000027697	GE57475
ENSG00000027697	PH_hs_0010701
ENSG00000027847	GE53692
ENSG00000027847	PH_hs_0003592
ENSG00000027869	GE54437
ENSG00000027869	PH_hs_0005748
ENSG00000028116	GE53013
ENSG00000028116	PH_hs_0004736
ENSG00000028137	GE57933
ENSG00000028137	PH_hs_0013490
ENSG00000028137	PH_hs_0032350
ENSG00000028203	GE527614
ENSG00000028203	GE56608
ENSG00000028203	PH_hs_0002131
ENSG00000028203	PH_hs_0043185
ENSG00000028277	GE780842
ENSG00000028277	GE81182
ENSG00000028277	GE844720
ENSG00000028277	PH_hs_0027526
ENSG00000028277	PH_hs_0030863
ENSG00000028310	GE61766
ENSG00000028310	PH_hs_0026246
ENSG00000028310	PH_hs_0044271
ENSG00000028528	GE56258
ENSG00000028528	GE58297
ENSG00000028528	PH_hs_0026520
ENSG00000028528	PH_hs_0036093
ENSG00000028528	PH_hs_0048542
ENSG00000028839	GE58348
ENSG00000028839	GE84174
ENSG00000028839	PH_hs_0044937
ENSG00000029153	GE82512
ENSG00000029153	GE834723
ENSG00000029153	PH_hs_0020236
ENSG00000029363	GE57307
ENSG00000029363	PH_hs_0004625
ENSG00000029363	PH_hs_0049040
ENSG00000029364	GE56807
ENSG00000029364	GE82358
ENSG00000029364	PH_hs_0020030
ENSG00000029364	PH_hs_0048543
ENSG00000029534	GE61555
ENSG00000029534	PH_hs_0021286
ENSG00000029559	GE728574
ENSG00000029559	PH_hs_0003433
ENSG00000029639	GE61983
ENSG00000029725	GE79964
ENSG00000029725	PH_hs_0024519
ENSG00000029725	PH_hs_0031990
ENSG00000029993	GE79059
ENSG00000029993	GE81492
ENSG00000029993	GE88393
ENSG00000030066	GE79756
ENSG00000030066	PH_hs_0001971
ENSG00000030066	PH_hs_0031067
ENSG00000030110	GE60444
ENSG00000030110	PH_hs_0043249
ENSG00000030304	GE555882
ENSG00000030304	PH_hs_0009447
ENSG00000030419	GE527024
ENSG00000030419	GE87102
ENSG00000030419	PH_hs_0009661
ENSG00000030582	GE59880
ENSG00000030582	PH_hs_0010684
ENSG00000031003	GE55015
ENSG00000031003	GE822433
ENSG00000031003	PH_hs_0024947
ENSG00000031081	GE53823
ENSG00000031081	GE853071
ENSG00000031081	PH_hs_0015473
ENSG00000031081	PH_hs_0048938
ENSG00000031544	GE543365
ENSG00000031544	GE863743
ENSG00000031544	PH_hs_0010952
ENSG00000031544	PH_hs_0044262
ENSG00000031691	GE82306
ENSG00000031691	PH_hs_0004961
ENSG00000031698	GE60141
ENSG00000031698	PH_hs_0025953
ENSG00000031823	GE60257
ENSG00000031823	GE81741
ENSG00000031823	PH_hs_0010516
ENSG00000032219	GE81206
ENSG00000032219	PH_hs_0018563
ENSG00000032219	PH_hs_0043479
ENSG00000032389	GE54156
ENSG00000032389	PH_hs_0000508
ENSG00000032444	GE55157
ENSG00000032444	PH_hs_0028599
ENSG00000032444	PH_hs_0041124
ENSG00000032444	PH_hs_0042319
ENSG00000032742	GE58997
ENSG00000032742	PH_hs_0023237
ENSG00000033011	GE61117
ENSG00000033011	PH_hs_0040277
ENSG00000033030	GE56817
ENSG00000033030	GE749736
ENSG00000033030	PH_hs_0031167
ENSG00000033050	GE55158
ENSG00000033050	PH_hs_0025694
ENSG00000033050	PH_hs_0045488
ENSG00000033100	GE53952
ENSG00000033100	PH_hs_0040872
ENSG00000033122	GE517081
ENSG00000033122	PH_hs_0022518
ENSG00000033122	PH_hs_0034034
ENSG00000033122	PH_hs_0047738
ENSG00000033170	GE60337
ENSG00000033170	PH_hs_0006549
ENSG00000033178	GE55867
ENSG00000033178	GE582612
ENSG00000033178	GE890311
ENSG00000033178	PH_hs_0003840
ENSG00000033327	GE53283
ENSG00000033327	PH_hs_0002620
ENSG00000033627	GE61236
ENSG00000033627	PH_hs_0013718
ENSG00000033800	GE58693
ENSG00000033800	PH_hs_0004297
ENSG00000033800	PH_hs_0031316
ENSG00000033867	GE81310
ENSG00000033867	PH_hs_0028028
ENSG00000033867	PH_hs_0047223
ENSG00000034053	GE54404
ENSG00000034053	PH_hs_0002333
ENSG00000034063	GE79253
ENSG00000034063	PH_hs_0027206
ENSG00000034152	GE594548
ENSG00000034152	GE62082
ENSG00000034152	PH_hs_0010680
ENSG00000034239	GE729711
ENSG00000034239	GE82874
ENSG00000034239	PH_hs_0002043
ENSG00000034239	PH_hs_0046165
ENSG00000034510	GE80190
ENSG00000034510	PH_hs_0030322
ENSG00000034533	GE81859
ENSG00000034533	GE84675
ENSG00000034533	PH_hs_0013395
ENSG00000034677	GE56563
ENSG00000034677	PH_hs_0030268
ENSG00000034693	GE62092
ENSG00000034693	GE84301
ENSG00000034693	PH_hs_0000748
ENSG00000034693	PH_hs_0048557
ENSG00000034713	GE61629
ENSG00000034713	PH_hs_0027060
ENSG00000034713	PH_hs_0042070
ENSG00000034971	GE80013
ENSG00000034971	PH_hs_0004523
ENSG00000035115	GE56299
ENSG00000035115	GE654285
ENSG00000035115	PH_hs_0022628
ENSG00000035141	GE83537
ENSG00000035141	PH_hs_0043250
ENSG00000035403	GE58543
ENSG00000035403	PH_hs_0004317
ENSG00000035403	PH_hs_0031318
ENSG00000035499	GE55708
ENSG00000035499	PH_hs_0025137
ENSG00000035664	GE54486
ENSG00000035664	PH_hs_0007533
ENSG00000035681	GE60184
ENSG00000035681	GE80976
ENSG00000035681	GE86107
ENSG00000035681	PH_hs_0024202
ENSG00000035687	GE582360
ENSG00000035687	GE80982
ENSG00000035687	PH_hs_0005030
ENSG00000035720	GE58459
ENSG00000035720	PH_hs_0006714
ENSG00000035862	GE618711
ENSG00000035862	GE88514
ENSG00000035862	PH_hs_0030934
ENSG00000035928	GE57680
ENSG00000035928	GE86438
ENSG00000035928	PH_hs_0010026
ENSG00000036054	GE487757
ENSG00000036054	GE55898
ENSG00000036054	PH_hs_0001555
ENSG00000036257	GE53336
ENSG00000036257	PH_hs_0004555
ENSG00000036448	GE59954
ENSG00000036448	PH_hs_0025915
ENSG00000036473	GE57536
ENSG00000036473	PH_hs_0006412
ENSG00000036530	GE58412
ENSG00000036530	PH_hs_0002208
ENSG00000036549	GE56322
ENSG00000036549	GE701605
ENSG00000036549	PH_hs_0000552
ENSG00000036565	GE81229
ENSG00000036565	PH_hs_0009594
ENSG00000036672	GE54715
ENSG00000036672	GE56913
ENSG00000036672	PH_hs_0007134
ENSG00000036828	GE59003
ENSG00000036828	GE630398
ENSG00000036828	PH_hs_0028914
ENSG00000036828	PH_hs_0048614
ENSG00000037042	GE58008
ENSG00000037042	PH_hs_0014380
ENSG00000037241	GE58678
ENSG00000037241	PH_hs_0027457
ENSG00000037280	GE81101
ENSG00000037280	GE85623
ENSG00000037280	PH_hs_0033241
ENSG00000037280	PH_hs_0047920
ENSG00000037474	GE56798
ENSG00000037474	PH_hs_0024072
ENSG00000037637	GE53910
ENSG00000037637	GE561840
ENSG00000037637	PH_hs_0035440
ENSG00000037749	GE530386
ENSG00000037749	GE56172
ENSG00000037749	GE61547
ENSG00000037749	PH_hs_0020049
ENSG00000037749	PH_hs_0044173
ENSG00000037757	GE61856
ENSG00000037757	PH_hs_0028456
ENSG00000037897	GE81498
ENSG00000037897	PH_hs_0003139
ENSG00000037965	GE812007
ENSG00000037965	PH_hs_0032306
ENSG00000038002	GE61661
ENSG00000038002	PH_hs_0012083
ENSG00000038210	GE87364
ENSG00000038210	PH_hs_0025920
ENSG00000038219	GE53907
ENSG00000038219	GE86350
ENSG00000038219	PH_hs_0005911
ENSG00000038219	PH_hs_0025973
ENSG00000038219	PH_hs_0036035
ENSG00000038274	GE55278
ENSG00000038274	PH_hs_0003585
ENSG00000038295	GE473790
ENSG00000038295	GE475997
ENSG00000038295	PH_hs_0007588
ENSG00000038358	GE57701
ENSG00000038358	PH_hs_0004362
ENSG00000038382	GE54768
ENSG00000038382	PH_hs_0017511
ENSG00000038427	GE61173
ENSG00000038427	PH_hs_0020300
ENSG00000038427	PH_hs_0047651
ENSG00000038532	GE53073
ENSG00000038532	PH_hs_0033019
ENSG00000038945	GE498947
ENSG00000038945	GE57055
ENSG00000038945	GE81154
ENSG00000038945	PH_hs_0020601
ENSG00000038945	PH_hs_0045027
ENSG00000039068	GE57732
ENSG00000039068	PH_hs_0011491
ENSG00000039123	GE61016
ENSG00000039123	PH_hs_0014173
ENSG00000039139	GE85465
ENSG00000039139	PH_hs_0024591
ENSG00000039139	PH_hs_0042164
ENSG00000039319	GE53044
ENSG00000039319	PH_hs_0025659
ENSG00000039523	GE85768
ENSG00000039523	PH_hs_0009187
ENSG00000039537	GE58205
ENSG00000039537	PH_hs_0000170
ENSG00000039560	GE53912
ENSG00000039560	PH_hs_0024075
ENSG00000039600	GE63220
ENSG00000039600	PH_hs_0011670
ENSG00000039650	GE58448
ENSG00000039650	PH_hs_0004504
ENSG00000039987	GE82204
ENSG00000039987	PH_hs_0025417
ENSG00000040199	GE53608
ENSG00000040199	GE55934
ENSG00000040199	PH_hs_0026526
ENSG00000040275	GE55464
ENSG00000040275	GE745223
ENSG00000040275	PH_hs_0002743
ENSG00000040341	GE478807
ENSG00000040341	GE58589
ENSG00000040341	GE707479
ENSG00000040341	PH_hs_0026701
ENSG00000040341	PH_hs_0026991
ENSG00000040487	GE82219
ENSG00000040487	PH_hs_0043662
ENSG00000040531	GE54938
ENSG00000040531	GE85074
ENSG00000040531	PH_hs_0022892
ENSG00000040608	GE79377
ENSG00000040608	PH_hs_0002632
ENSG00000040633	GE716326
ENSG00000040633	GE82811
ENSG00000040633	PH_hs_0024326
ENSG00000040731	GE58417
ENSG00000040731	PH_hs_0005120
ENSG00000040933	GE80536
ENSG00000040933	GE88123
ENSG00000040933	PH_hs_0016447
ENSG00000040933	PH_hs_0032716
ENSG00000041353	GE54861
ENSG00000041353	PH_hs_0022058
ENSG00000041357	GE62733
ENSG00000041357	PH_hs_0043663
ENSG00000041515	GE53548
ENSG00000041515	PH_hs_0010471
ENSG00000041802	GE88269
ENSG00000041802	PH_hs_0025510
ENSG00000041880	GE62628
ENSG00000041880	PH_hs_0013991
ENSG00000041880	PH_hs_0032400
ENSG00000041982	GE62327
ENSG00000041982	PH_hs_0035499
ENSG00000041988	GE56087
ENSG00000041988	PH_hs_0021985
ENSG00000042062	GE593151
ENSG00000042062	PH_hs_0042299
ENSG00000042088	GE86228
ENSG00000042088	PH_hs_0022461
ENSG00000042088	PH_hs_0047855
ENSG00000042286	GE61752
ENSG00000042286	PH_hs_0006413
ENSG00000042304	GE82506
ENSG00000042304	PH_hs_0032480
ENSG00000042317	GE88026
ENSG00000042317	PH_hs_0024984
ENSG00000042317	PH_hs_0033238
ENSG00000042429	GE55869
ENSG00000042429	GE639667
ENSG00000042429	GE88704
ENSG00000042429	PH_hs_0031069
ENSG00000042445	GE55435
ENSG00000042445	GE79047
ENSG00000042445	PH_hs_0020941
ENSG00000042445	PH_hs_0033329
ENSG00000042493	GE58158
ENSG00000042493	GE85314
ENSG00000042493	PH_hs_0004722
ENSG00000042493	PH_hs_0035478
ENSG00000042753	GE82612
ENSG00000042753	GE86174
ENSG00000042753	PH_hs_0035544
ENSG00000042781	GE81728
ENSG00000042781	PH_hs_0023159
ENSG00000042781	PH_hs_0041196
ENSG00000042813	PH_hs_0024482
ENSG00000042832	GE61162
ENSG00000042832	PH_hs_0042300
ENSG00000042980	GE55267
ENSG00000042980	PH_hs_0010433
ENSG00000042980	PH_hs_0036138
ENSG00000042980	PH_hs_0044434
ENSG00000043039	GE58308
ENSG00000043039	PH_hs_0010047
ENSG00000043093	GE61678
ENSG00000043093	GE894652
ENSG00000043093	GE897271
ENSG00000043093	PH_hs_0029072
ENSG00000043093	PH_hs_0040582
ENSG00000043093	PH_hs_0043092
ENSG00000043143	GE87852
ENSG00000043143	PH_hs_0024585
ENSG00000043355	GE54802
ENSG00000043355	GE87032
ENSG00000043355	PH_hs_0024092
ENSG00000043462	GE592098
ENSG00000043462	GE79323
ENSG00000043462	GE842618
ENSG00000043462	PH_hs_0000333
ENSG00000043514	GE82193
ENSG00000043514	PH_hs_0017292
ENSG00000043591	GE631286
ENSG00000043591	GE88245
ENSG00000043591	PH_hs_0005582
ENSG00000044012	GE79398
ENSG00000044012	PH_hs_0002775
ENSG00000044090	GE57192
ENSG00000044090	PH_hs_0025126
ENSG00000044115	PH_hs_0035044
ENSG00000044446	GE60062
ENSG00000044446	GE750872
ENSG00000044446	PH_hs_0003604
ENSG00000044459	GE85394
ENSG00000044459	PH_hs_0013916
ENSG00000044524	GE62676
ENSG00000044524	PH_hs_0006956
ENSG00000044524	PH_hs_0044425
ENSG00000044574	GE86936
ENSG00000044574	PH_hs_0023711
ENSG00000046604	GE60381
ENSG00000046604	PH_hs_0024907
ENSG00000046647	GE55533
ENSG00000046647	GE84987
ENSG00000046647	PH_hs_0027640
ENSG00000046647	PH_hs_0034660
ENSG00000046651	GE60330
ENSG00000046651	PH_hs_0028733
ENSG00000046653	GE898975
ENSG00000046653	PH_hs_0000559
ENSG00000046653	PH_hs_0040140
ENSG00000046653	PH_hs_0048035
ENSG00000046774	GE54931
ENSG00000046774	PH_hs_0031605
ENSG00000046889	GE83116
ENSG00000046889	GE88771
ENSG00000046889	PH_hs_0031704
