GeneID	Symbol
131566	DCBLD2
646019	CBY3
4149	MAX
4148	MATN3
51752	ERAP1
4145	MATK
4144	MAT2A
4147	MATN2
4146	MATN1
4141	MARS
4140	MARK3
4143	MAT1A
4142	MAS1
51750	RTEL1
55236	UBA6
55237	C14orf115
400238	LOC400238
400236	LOC400236
254225	RNF169
254228	FAM26E
131920	TMEM207
124454	EARS2
654790	PCP4L1
100134331	LOC100134331
8581	LY6D
80052	RPS2P45
85021	REPS1
163131	ZNF780B
85025	TMEM60
80054	LOC80054
80055	PGAP1
85028	SNHG12
80059	LRRTM4
392452	LOC392452
6077	RNU13P2
6076	RNU13P1
8586	OR7E87P
6079	SNORD15A
6078	RNU13P3
7347	UCHL3
7345	UCHL1
7342	UBP1
7343	UBTF
7341	SUMO1
10026	PIGK
10024	TROAP
10025	MED16
10022	INSL5
10023	FRAT1
7348	UPK1B
7349	UCN
163688	CALML6
255177	LOC255177
388951	TSPYL6
121665	UNQ1887
388955	LOC388955
85235	HIST1H2AH
399473	SPRED3
399474	TMEM200B
84376	HOOK3
653219	XAGE1A
29880	ALG5
29881	NPC1L1
29882	ANAPC2
29883	CNOT7
29886	SNX8
29887	SNX10
29888	STRN4
29889	GNL2
100130360	LOC100130360
100133941	CD24
5357	PLS1
1051	CEBPB
1052	CEBPD
5354	PLP1
1054	CEBPG
5352	PLOD2
1056	CEL
5350	PLN
1058	CENPA
1059	CENPB
5359	PLSCR1
5358	PLS3
400590	LOC400590
400591	C17orf102
400593	FLJ43944
169166	SNX31
414771	TIGD1L
414777	HCG18
388372	CCL4L2
11047	ADRM1
11046	SLC35D2
11045	UPK1A
11044	POLS
11043	MID2
11042	SMA5
11041	B3GNT1
11040	PIM2
11049	YDD19
730236	LOC730236
283571	PROX2
284702	C1orf199
284701	LOC284701
8648	NCOA1
283576	ZDHHC22
8646	CHRD
283578	TMED8
8644	AKR1C3
8645	KCNK5
8642	DCHS1
8643	PTCH2
8641	PCDHGB4
114548	NLRP3
64342	HS1BP3
319085	C14orf85
319089	C14orf25
118430	MUCL1
118433	RPL23AP7
729092	AGAP5
729096	BMS1P4
644314	MT1IP
644316	FLJ43315
729540	RGPD6
729545	LOC729545
28823	IGLV1-44
283392	LOC283392
127099	RPLP1P3
283398	LOC283398
10879	SMR3B
10878	CFHR3
10871	CD300C
10870	HCST
10873	ME3
10875	FGL2
10874	NMU
10877	CFHR4
10876	FAM12A
649935	LOC649935
124842	TMEM132E
1876	E2F6
1877	E4F1
1874	E2F4
1875	E2F5
1870	E2F2
100133121	FAM27B
767582	SNORD114-6
100133128	LOC100133128
1879	EBF1
57104	PNPLA2
57105	CYSLTR2
57106	NAT14
57107	PDSS2
386746	MRGPRG
57101	ANO2
57102	C12orf4
57103	C12orf5
57109	REXO4
445372	TRIM6-TRIM34
645137	LOC645137
54664	TMEM106B
54665	RSBN1
54660	PCDHB18
54661	PCDHB17
54662	TBC1D13
54663	WDR74
357	SHROOM2
347404	LANCL3
355	FAS
80315	CPEB4
80314	EPC1
80317	ZKSCAN3
80316	PPP1R2P9
80311	KLHL15
80310	PDGFD
80313	LRRC27
80312	TET1
148741	ANKRD35
80319	CXXC4
80318	GKAP1
350	APOH
100129296	LOC100129296
90379	C19orf72
644669	LOC644669
644660	C8orf81
644662	LOC644662
57818	G6PC2
57819	LSM2
669	BPGM
668	FOXL2
667	DST
666	BOK
665	BNIP3L
664	BNIP3
663	BNIP2
662	BNIP1
661	POLR3D
660	BMX
9235	IL32
196385	DNAH10
30832	ZNF354C
30837	SOCS7
30836	DNTTIP2
30835	CD209
30834	ZNRD1
114971	PTPMT1
144106	FAM10A5
144100	PLEKHA7
79441	HAUS3
79443	FYCO1
79442	LRRC2
144108	SPTY2D1
79444	BIRC7
79447	C16orf53
79446	WDR25
54801	HAUS6
145853	C15orf61
145858	C15orf32
23161	SNX13
23160	WDR43
23163	GGA3
23162	MAPK8IP3
23165	NUP205
23164	MPRIP
23167	EFR3A
23166	STAB1
23169	SLC35D1
23168	RTF1
100128653	LOC100128653
100128655	LOC100128655
341947	COX8C
151278	CCDC140
730176	LOC730176
165186	FAM179A
723961	INS-IGF2
114026	ZIM3
145270	PRIMA1
93517	SDR42E1
23784	POTEH
23787	MTCH1
23786	BCL2L13
23780	APOL2
23788	MTCH2
130497	OSR1
27095	TRAPPC3
27094	KCNMB3
27097	TAF5L
27091	CACNG5
27090	ST6GALNAC4
27092	CACNG4
51744	CD244
51747	CROP
27099	C7orf54
27098	CLUL1
51742	ARID4B
56776	FMN2
25782	RAB3GAP2
25780	RASGRP3
25787	DGCR9
25786	DGCR11
25784	DGCR12
25789	TMEM59L
25788	RAD54B
146183	OTOA
140735	DYNLL2
140733	MACROD2
140732	SPAG4L
140731	ANKRD60
140730	RIMS4
140739	UBE2F
140738	TMEM37
27320	TNRC18B
27327	TNRC6A
27324	TOX3
200315	APOBEC3A
200316	APOBEC3F
27328	PCDH11X
200312	RNF215
146771	TCAM1
10953	TOMM34
146779	EFCAB3
139341	FUNDC1
10957	PNRC1
64863	METTL4
390345	RPL10P13
441315	FAM90A5
441317	FAM90A7
441310	FLJ00290
84179	MFSD7
84174	SLA2
84176	MYH16
84171	LOXL4
84173	ELMOD3
84172	POLR1B
337975	KRTAP20-1
337974	KRTAP19-7
337977	KRTAP21-1
337976	KRTAP20-2
337971	KRTAP19-4
337970	KRTAP19-3
337973	KRTAP19-6
337972	KRTAP19-5
337979	KRTAP22-1
337978	KRTAP21-2
3547	IGSF1
3543	IGLL1
3549	IHH
768	CA9
762	CA4
763	CA5A
760	CA2
761	CA3
766	CA7
767	CA8
765	CA6
474344	GIMAP6
474343	SPIN2B
400863	FLJ46020
400866	NCRNA00114
400867	FLJ45139
100009676	LOC100009676
127294	MYOM3
653659	TMEM183B
100131691	LOC100131691
284273	ZADH2
284276	LOC284276
284274	C18orf62
100240728	hCG_2038692
5768	QSOX1
5764	PTN
100131347	LOC100131347
5763	PTMS
492303	LOC492303
492307	C8orf22
2257	FGF12
2252	FGF7
200879	LIPH
84953	MICALCL
84952	CGNL1
653437	AQP12B
653436	LOC653436
84957	RELT
84955	NUDCD1
84954	MPND
84959	UBASH3B
84958	SYTL1
154761	LOC154761
348840	LOC348840
245973	ATP6V1C2
245972	ATP6V0D2
135250	RAET1E
100133459	LOC100133459
554226	NCRNA00164
554223	LOC554223
90576	ZNF799
400002	FLJ46363
2785	GNG3
54468	MIOS
54469	ZFAND6
54466	SPIN2A
54467	ANKIB1
54464	XRN1
54465	ETAA1
54462	KIAA1128
54463	FAM134B
54460	MRPS21
54461	FBXW5
128653	C20orf141
56931	DUS3L
2788	GNG7
100134101	LOC100134101
256309	CCDC110
56934	CA10
282980	LOC282980
100134109	LOC100134109
256302	C17orf103
56935	C11orf75
1798	DPAGT1
9463	PICK1
1793	DOCK1
1791	DNTT
1797	DOM3Z
1796	DOK1
1795	DOCK3
1794	DOCK2
148046	C19orf23
57048	PLSCR3
161436	EML5
401875	LOC401875
54893	MTMR10
54892	NCAPG2
123745	PLA2G4E
54890	ALKBH5
493856	CISD2
51339	DACT1
285668	FLJ37543
51338	MS4A4A
284131	FLJ35220
9843	HEPH
9842	PLEKHM1
9841	ZBTB24
9840	KIAA0748
9847	KIAA0528
9846	GAB2
9844	ELMO1
257169	C9orf43
9848	MFAP3L
55658	RNF126
728530	LOC728530
728537	LOC728537
1241	LTB4R
1240	CMKLR1
1244	ABCC2
503543	CTD-2090I13.4
503542	SPRN
50835	TAS2R9
92912	UBE2Q2
56172	ANKH
56171	DNAH7
51234	TMEM85
51236	C8orf30A
51237	MGC29506
51230	PHF20
51231	VRK3
51232	CRIM1
51233	C22orf43
51239	ANKRD39
729668	LOC729668
100132197	LOC100132197
644844	LOC644844
340156	MYLK4
340152	ZC3H12D
100134934	LOC100134934
100134937	LOC100134937
100134938	UPLP
348303	SELV
340094	LOC340094
644591	PPIAL4G
644596	NCRNA00087
153562	MARVELD2
254042	MAP1D
340485	ACER2
340481	ZDHHC21
5757	PTMA
196993	LOC196993
196996	GRAMD2
23568	ARL2BP
2658	GDF2
2653	GCSH
2652	OPN1MW
2651	GCNT2
2650	GCNT1
2657	GDF1
221938	MMD2
221935	SDK1
221937	FOXK1
23566	LPAR3
340239	LOC340239
23563	CHST5
100034248	LOC100034248
346653	FAM71F2
9061	PAPSS1
9060	PAPSS2
9063	PIAS2
9064	MAP3K6
9066	SYT7
9069	CLDN12
9068	ANGPTL1
84668	FAM126A
341350	OVCH1
22848	AAK1
645079	FLJ41309
22845	DOLK
22844	FRMPD1
22847	ZNF507
22846	VASH1
22841	RAB11FIP2
645073	GAGE12G
22843	PPM1E
349160	LOC349160
728987	LOC728987
3151	HMGN2
3150	HMGN1
3157	HMGCS1
3156	HMGCR
3155	HMGCL
3159	HMGA1
3158	HMGCS2
339622	LOC339622
91039	DPP9
147664	HERV-V1
147660	ZNF578
100129488	LOC100129488
23089	PEG10
23082	PPRC1
23080	AVL9
23081	KDM4C
23086	EXPH5
23087	TRIM35
100129484	LOC100129484
23085	ERC1
196463	PLBD2
374443	LOC374443
25862	USP49
25861	DFNB31
644037	LOC644037
25865	PRKD2
23331	TTC28
23332	CLASP1
23333	DPY19L1
23334	KIAA0467
23335	WDR7
23336	SYNM
23338	PHF15
23339	VPS39
441531	PGAM4
441533	RPL26P37
51692	CPSF3
51693	TRAPPC2L
100128286	LOC100128286
100128285	DNM1P35
100128288	LOC100128288
55366	LGR4
55367	LRDD
55364	IMPACT
55365	TMEM176A
55362	TMEM63B
55363	HEMGN
55361	PI4K2A
286749	STON1-GTF2A1L
402381	SOHLH1
6629	SNRPB2
6626	SNRPA
6627	SNRPA1
6624	FSCN1
6625	SNRNP70
6622	SNCA
6623	SNCG
6620	SNCB
6621	SNAPC4
92070	C4orf42
50628	GEMIN4
50624	CUZD1
50626	CYHR1
653737	RPL21P119
653739	LOC653739
100113407	TMEM170B
404550	C16orf74
404552	SCGB1D4
200504	GKN2
138716	C9orf23
138715	ARID3C
653080	LOC653080
653082	ZDHHC11B
646508	LOC646508
4678	NASP
4677	NARS
4676	NAP1L4
4675	NAP1L3
4674	NAP1L2
4673	NAP1L1
4671	NAIP
4670	HNRNPM
128497	C20orf165
5148	PDE6G
5149	PDE6H
5146	PDE6C
5147	PDE6D
5144	PDE4D
5145	PDE6A
5142	PDE4B
5143	PDE4C
5140	PDE3B
5141	PDE4A
120	ADD3
123	ADFP
124	ADH1A
125	ADH1B
126	ADH1C
127	ADH4
128	ADH5
10349	ABCA10
140947	C5orf20
85415	RHPN2
85414	SLC45A3
85417	CCNB3
85416	ZIC5
85411	C6orf114
85413	SLC22A16
122183	PRR20
643847	PGA4
441294	LOC441294
441295	OR2A9P
84458	LCOR
84450	ZNF512
84451	KIAA1804
84456	L3MBTL3
84457	PHYHIPL
84455	EFCAB7
64100	ELSPBP1
338917	VSX2
388524	RPSAP58
285463	LOC285463
285464	CRIPAK
8218	CLTCL1
284338	PRR19
284339	TMEM145
283104	LOC283104
283106	CSNK2A1P
8214	DGCR6
283102	FLJ46111
8216	LZTR1
7652	ZNF99
100130733	LRRC70
653427	FOXD4L5
441426	LOC441426
441425	ANKRD20A3
202018	TAPT1
219557	C7orf62
399975	FLJ45950
399972	FLJ39051
399979	SNX19
692247	LOC692247
100131068	LOC100131068
100131067	LOC100131067
170302	ARX
201595	STT3B
286887	KRT6C
100130418	CECR7
256979	SUNC1
153768	PRELID2
153769	SH3RF2
64663	SPANXC
60561	RINT1
26762	HAVCR1
148203	ZNF738
148206	ZNF714
401250	MCCD1
401251	C6orf26
401253	C6orf227
401258	RAB44
162394	SLFN5
262	AMD1
267	AMFR
286223	C9orf47
265	AMELX
269	AMHR2
268	AMH
9263	STK17A
9262	STK17B
9261	MAPKAPK2
9260	PDLIM7
9267	CYTH1
9266	CYTH2
9265	CYTH3
10739	RFPL2
10736	SIX2
10737	RFPL3S
10734	STAG3
10735	STAG2
10732	TCFL5
10733	PLK4
10730	YME1L1
63036	CELA2A
63035	BCORL1
100169989	ELP1P
353274	ZNF445
168090	C6orf118
387849	REP15
387841	RPL13AP20
158724	FAM47A
2928	GSC2
2921	CXCL3
2920	CXCL2
2923	PDIA3
2922	GRP
2925	GRPR
2926	GRSF1
79109	MAPKAP1
79100	MGC4473
79101	TAF1D
79102	RNF26
285147	LOC285147
54165	DCUN1D1
285141	LOC285141
285148	IAH1
29796	UCRC
29797	POM121L8P
29798	C2orf27A
29799	YPEL1
23532	PRAME
23533	PIK3R5
23530	NNT
23531	MMD
23536	ADAT1
1161	ERCC8
23534	TNPO3
1163	CKS1B
23538	OR52A1
23539	SLC16A8
388646	GBP7
388649	C1orf146
729252	KRT14P
729250	LOC729250
28755	TRAC
28978	TMEM14A
283665	LOC283665
8553	BHLHE40
8550	MAPKAPK5
8551	INE2
8556	CDC14A
8557	TCAP
283663	LOC283663
28976	ACAD9
27190	IL17B
5256	PHKA2
8558	CDK10
8559	PRPF18
27197	GPR82
92270	ATP6AP1L
353149	TBC1D26
28972	SPCS1
28971	C11orf67
56938	ARNTL2
1719	DHFR
1718	DHCR24
55619	DOCK10
55616	ASAP3
55617	TASP1
55614	KIF16B
55615	PRR5
55612	FERMT1
55613	MTMR8
55610	CCDC132
55611	OTUB1
389064	FLJ46347
149934	C20orf191
196074	METT5D1
728705	LOC728705
26579	MYEOV
26578	OSTF1
26575	RGS17
26574	AATF
26577	PCOLCE2
26576	SRPK3
127707	KLHDC7A
127700	C1orf102
127703	C1orf216
80831	APOL5
4938	OAS1
79930	DOK3
3773	KCNJ16
3772	KCNJ15
3770	KCNJ14
3777	KCNK3
3776	KCNK2
3775	KCNK1
348110	C15orf38
3779	KCNMB1
3778	KCNMA1
57614	KIAA1468
57615	ZNF492
57616	TSHZ3
57617	VPS18
57610	RANBP10
57611	ISLR2
57612	KIAA1466
57613	KIAA1467
57619	SHROOM3
474171	STGC3
474170	LRRC37A2
113174	SAAL1
113177	C19orf36
113179	ADAT3
113178	SCAMP4
285596	FAM153A
343263	MYBPHL
285593	LOC285593
387103	C6orf173
387104	C6orf174
6809	STX3
648000	RPL7P23
6804	STX1A
6801	STRN
9744	ACAP1
9745	ZNF536
9746	CLSTN3
9747	FAM115A
113791	PIK3IP1
9741	LAPTM4A
9742	IFT140
9743	RICS
9748	SLK
9749	PHACTR2
100129098	LOC100129098
24150	TP53TG3
730013	ABCC6P2
730011	LOC730011
100129094	LOC100129094
115795	C3orf24
339184	CCDC144NL
100128988	LOC100128988
646360	hCG_25653
643783	LOC643783
283435	LOC283435
338588	LOC338588
284424	C19orf30
342618	SLFN14
8725	C19orf2
342615	SLFN12L
8724	SNX3
283432	LOC283432
440944	LOC440944
100128361	LOC100128361
646093	RPS8P7
100128364	LOC100128364
114881	OSBPL7
642780	DKFZP434B2016
732160	LOC732160
114224	PRO2852
339456	TMEM52
339457	C1orf222
339451	KLHL17
144438	LOC144438
338324	S100A7A
145741	FAM148A
338323	NLRP14
338322	NLRP10
338328	GPIHBP1
23275	POFUT2
23274	CLEC16A
23277	KIAA0664
23276	KLHL18
136332	LRGUK
23270	TSPYL4
23272	C3orf63
23279	NUP160
128861	C20orf71
128864	C20orf144
128866	CHMP4B
128869	PIGU
392364	LOC392364
392360	CTSL3
55753	OGDHL
6781	STC1
6780	STAU1
6783	SULT1E1
6782	HSPA13
6785	ELOVL4
6787	NEK4
6786	STIM1
6789	STK4
6788	STK3
402026	LOC402026
51601	LIPT1
55584	CHRNA9
55585	UBE2Q1
51605	TRMT6
51604	PIGT
27179	IL1F6
121551	BTBD11
219333	USP12
401640	RPL7AP53
401647	GOLGA7B
133688	UGT3A1
133686	C5orf33
391104	VHLL
391107	OR10K2
200772	LOC200772
391109	OR10K1
134083	OR2Y1
204474	PDILT
23236	PLCB1
285780	RP3-398D13.1
100132707	LOC100132707
285782	CAGE1
619383	SCARNA9
400511	FLJ45256
400512	FLJ21408
89978	ATPBD4
280664	WFDC10B
280665	LOC280665
280660	SSX9
280661	EIF1AP1
89970	RSPRY1
390275	OR8A1
284788	LOC284788
390271	OR8B3
140894	C20orf152
379025	FLJ31306
83608	C18orf21
29800	ZDHHC1
29801	ZDHHC8
29802	VPREB3
29803	REPIN1
83606	C22orf13
83607	AMMECR1L
83604	TMEM47
83605	CCM2
729013	LOC729013
164284	APCDD1L
100131454	ELP2P
23231	KIAA0746
100129633	LOC100129633
23232	TBC1D12
727820	LOC727820
7190	HSP90B2P
8028	MLLT10
8029	CUBN
360132	FKBP9L
8022	LHX3
283314	UNQ2963
8021	NUP214
8027	STAM
7441	VPREB1
7443	VRK1
7442	TRPV1
7444	VRK2
7447	VSNL1
7448	VTN
123041	SLC24A4
100130507	LOC100130507
100130506	LOC100130506
259289	TAS2R43
150378	FLJ30901
150379	PNPLA5
259285	TAS2R39
259286	TAS2R40
259287	TAS2R41
150372	NFAM1
259282	BOD1L
259283	MDS2
6877	TAF5
6875	TAF4B
6874	TAF4
154872	LOC154872
732416	LOC732416
5872	RAB13
5873	RAB27A
5870	RAB6A
5871	MAP4K2
5876	RABGGTB
5877	RABIF
5874	RAB27B
5875	RABGGTA
5878	RAB5C
5879	RAC1
56851	C15orf24
56850	GRIPAP1
56853	BRUNOL4
56852	RAD18
161835	FSIP1
116328	C8orf34
90806	ANGEL2
414059	TBC1D3B
90809	TMEM55B
348751	LOC348751
63910	SLC17A9
63914	C6orf164
63915	MUTED
63916	ELMO2
63917	GALNT11
100132832	LOC100132832
6745	SSR1
166824	RASSF6
51560	RAB6B
9187	SLC24A1
9184	BUB3
9185	REPS2
9182	RASSF9
9183	ZW10
9180	OSMR
9181	ARHGEF2
352954	GATS
9189	ZBED1
90113	VWA5B2
90110	LOC90110
10509	SEMA4B
10501	SEMA6B
10500	SEMA6C
10505	SEMA4F
10507	SEMA4D
8859	STK19
8858	PROZ
8853	ASAP2
8852	AKAP4
8851	CDK5R1
8850	KAT2B
8857	FCGBP
8856	NR1I2
8854	ALDH1A2
26829	RNU5E
26828	RNU5F
26823	RNU12
26821	SNORA74A
26820	SNORD24
26824	RNU11
149473	CCDC24
149478	LOC149478
100129210	LOC100129210
157724	SLC7A13
100128163	LOC100128163
100128164	LOC100128164
100128168	RPS26P39
728008	C11orf89
151760	LOC151760
168537	GIMAP7
1551	CYP3A7
1550	CYP2A7P1
1553	CYP2A13
1555	CYP2B6
1557	CYP2C19
1556	CYP2B7P1
1559	CYP2C9
1558	CYP2C8
79739	TTLL7
115004	C6orf150
79733	E2F8
91442	C19orf40
79731	NARS2
79730	NSUN7
79736	C17orf42
91445	RNF185
79734	KCTD17
145581	LRFN5
731489	LOC731489
51569	UFM1
165100	C2orf57
148987	LOC148987
375940	FLJ46361
55139	ANKZF1
55138	FAM90A1
55137	FIGN
55135	WRAP53
55133	SRBD1
55132	LARP2
55131	RBM28
55130	ARMC4
54952	TRNAU1AP
8940	TOP3B
151188	ARL6IP6
54951	COMMD8
23708	GSPT2
729350	LOC729350
23705	CADM1
23704	KCNE4
93594	WDR67
54957	TXNL4B
27019	DNAI1
27018	NGFRAP1
27010	TPK1
27013	C2orf24
27012	KCNV1
55793	FAM63A
55791	C1orf103
55790	CSGALNACT1
55796	MBNL3
55795	PCID2
55794	DDX28
55799	CACNA2D3
55798	METTL2B
9976	CLEC2B
9975	NR1D2
9973	CCS
9972	NUP153
9971	NR1H4
9970	NR1I3
9978	RBX1
57799	RAB40C
57798	GATAD1
57795	FAM5B
57794	SF4
55869	HDAC8
55861	DBNDD2
55860	ACTR10
55863	TMEM126B
55862	ECHDC1
55867	SLC22A11
142910	LIPJ
142913	CFLP1
9853	RUSC2
646934	LOC646934
646938	LOC646938
645372	FLJ00049
26058	GIGYF2
26059	ERC2
26052	DNM3
26053	AUTS2
26050	SLITRK5
26051	PPP1R16B
26056	RAB11FIP5
26057	ANKRD17
26054	SENP6
317719	KLHL10
317716	RP11-49G10.8
377630	DUB3
167410	LIX1
387733	IFITM5
285819	LOC285819
441931	LOC441931
441933	OR13G1
441932	OR2W5
285812	LOC285812
440040	LOC440040
440041	LOC440041
440044	SLC22A20
440045	FLJ37246
440049	FLJ42258
100129973	LOC100129973
83444	INO80B
83445	GSG1
83446	CCDC70
83447	SLC25A31
83440	ADPGK
83442	SH3BGRL3
83443	SF3B5
83448	PUS7L
83449	PMFBP1
1991	ELANE
255252	LRRC57
100131612	LOC100131612
100131613	LOC100131613
140862	ISM1
3204	HOXA7
343035	RD3
403274	OR5H15
100033446	SNORD115-9
100033447	SNORD115-10
100033444	SNORD115-7
100033445	SNORD115-8
100033442	SNORD115-5
100033443	SNORD115-6
100033440	SNORD115-3
100033441	SNORD115-4
403277	OR5K3
100033448	SNORD115-11
100033449	SNORD115-12
727745	LOC727745
648218	LOC648218
171425	CLYBL
171423	PDIA3P
401022	LOC401022
401027	C2orf66
401024	FLJ44048
344561	GPR148
204962	SLC44A5
79735	TBC1D17
127833	SYT2
131408	FAM131A
646113	FLJ43390
100240726	LOC100240726
131405	TRIM71
646119	RPS8P4
790898	HYDIN2
4776	NFATC4
4774	NFIA
4775	NFATC3
4772	NFATC1
4773	NFATC2
4771	NF2
4778	NFE2
4779	NFE2L1
201164	PLD6
201161	CENPV
201163	FLCN
170487	C20orf134
170482	CLEC4C
400084	LOC400084
130752	MDH1B
641467	LOC641467
286676	ILDR1
80157	FLJ21511
80155	NARG1
80154	LOC80154
80153	EDC3
80152	CENPT
80150	ASRGL1
94122	SYTL5
134121	C5orf49
7221	TRPC2
7220	TRPC1
7223	TRPC4
7222	TRPC3
7225	TRPC6
7224	TRPC5
7227	TRPS1
7226	TRPM2
10343	PKDREJ
10342	TFG
10347	ABCA7
10346	TRIM22
10345	TRDN
10344	CCL26
139067	SPANXN3
139065	SLITRK4
401565	FAM166A
401562	LCNL1
401563	C9orf139
6248	RSC1A1
6249	CLIP1
6240	RRM1
6241	RRM2
6242	RTKN
6247	RS1
285370	LOC285370
255725	OR52B2
285375	LOC285375
285378	LOC285378
829	CAPZA1
828	CAPS
653316	FAM153C
825	CAPN3
653319	KIAA0895L
827	CAPN6
826	CAPNS1
821	CANX
820	CAMP
823	CAPN1
822	CAPG
728245	LOC728245
728242	XAGE2B
5252	PHF1
5253	PHF2
5250	SLC25A3
5251	PHEX
1717	DHCR7
1716	DGUOK
5255	PHKA1
353144	LCE3C
353145	LCE3E
353142	LCE3A
353143	LCE3B
353140	LCE2C
353141	LCE2D
164237	WFDC13
162962	ZNF836
162963	ZNF610
162966	ZNF600
162967	ZNF320
162968	ZNF497
11120	BTN2A1
11122	PTPRT
11123	RCAN3
11124	FAF1
285590	SH3PXD2B
11126	CD160
11127	KIF3A
11128	POLR3A
11129	SFRS16
285598	ARL10
923	CD6
7920	BAT5
353497	POLN
8729	GBF1
8728	ADAM19
284428	MBD3L5
8721	EDF1
284427	SLC25A41
8723	SNX4
8722	CTSF
284422	LOC284422
283431	GAS2L3
8727	CTNNAL1
8726	EED
50859	SPOCK3
50858	TTTY1
50853	VILL
50852	TRAT1
114227	LOC114227
50856	CLEC4A
50855	PARD6A
50854	C6orf48
100131551	LOC100131551
126823	KLHDC9
126820	WDR63
8189	SYMPK
283297	OR10A4
283298	OLFML1
8187	ZNF239
7764	ZNF217
7766	ZNF223
7767	ZNF224
7760	ZNF213
7761	ZNF214
7762	ZNF215
7763	ZFAND5
51224	TCEB3B
7768	ZNF225
7769	ZNF226
389432	SAMD5
389434	IYD
92999	ZBTB47
117286	CIB3
117285	DEFB118
117283	IP6K3
51816	CECR1
117289	TAGAP
731484	LOC731484
119764	OR4X2
119765	OR4B1
81491	GPR63
81490	PTDSS2
81493	SYNC
81492	RSHL1
81494	CFHR5
100132116	LOC100132116
376693	RPS10P7
2525	FUT3
2524	FUT2
2527	FUT5
2526	FUT4
2521	FUS
2520	GAST
2523	FUT1
2529	FUT7
2528	FUT6
57221	KIAA1244
57223	SMEK2
57222	ERGIC1
57224	NHSL1
57226	LYRM2
57228	SMAGP
100133790	LOC100133790
197407	ZNF48
387535	HCRP1
116154	PHACTR3
116150	NUS1
116151	C20orf108
94121	SYTL4
94120	SYTL3
90332	EXOC3L2
116159	CYYR1
90637	ZFAND2A
90634	N4BP2L1
90632	C6orf176
90639	COX19
9573	GDF3
929	CD14
9570	GOSR2
9577	BRE
9576	SPAG6
9575	CLOCK
920	CD4
921	CD5
922	CD5L
9578	CDC42BPB
924	CD7
925	CD8A
926	CD8B
927	CD8BP
64207	C14orf4
64208	POPDC3
445582	POTEE
191585	PLAC4
347527	ARSH
6590	SLPI
157680	VPS13B
6571	SLC18A2
100134226	LOC100134226
100134229	LOC100134229
9397	NMT2
9394	HS6ST1
9392	TGFBRAP1
9391	CIAO1
9390	SLC22A13
347292	RPL36P14
9399	STOML1
9398	IGSF2
728902	LOC728902
728904	LOC728904
415117	STX19
100129400	LOC100129400
100129406	LOC100129406
100129407	LOC100129407
648987	LOC648987
100129405	MSTO2P
731109	LOC731109
26984	SEC22A
26985	AP3M1
26986	PABPC1
79568	C2orf47
153514	C14orf81
79567	FAM65A
92565	FANK1
2899	GRIK3
2898	GRIK2
2895	GRID2
2894	GRID1
2897	GRIK1
145957	NRG4
2891	GRIA2
2890	GRIA1
2893	GRIA4
2892	GRIA3
1454	CSNK1E
1455	CSNK1G2
1456	CSNK1G3
1457	CSNK2A1
23007	PLCH1
1452	CSNK1A1
1453	CSNK1D
23008	KLHDC10
1459	CSNK2A2
151531	UPP2
197187	MGC23284
151534	hCG_1811732
266977	GPR110
266971	PIPSL
415116	PIM3
343990	C2orf55
51177	PLEKHO1
51176	LEF1
51175	TUBE1
51174	TUBD1
51172	NAGPA
51171	HSD17B14
51170	HSD17B11
128414	NKAIN4
140679	SLC32A1
51179	HAO2
27201	GPR78
27202	GPR77
389376	SFTA2
166647	GPR125
4899	NRF1
4898	NRD1
390429	OR4N2
390424	LOC390424
4892	NRAP
4891	SLC11A2
4897	NRCAM
441212	RP9P
619518	C1orf191
113263	GLCCI1
139886	SPIN4
3467	IFNW1
84725	PLEKHA8
84726	BAT2L
84727	SPSB2
84720	PIGO
147948	ZNF582
84722	PSRC1
3460	IFNGR2
147945	NLRP4
147947	ZNF542
203054	ADCK5
55937	APOM
159686	CCDC147
400946	FLJ12334
400943	UNQ5830
400941	FLJ42418
400940	LOC400940
132851	SPATA4
55930	MYO5C
400949	FKSG49
552891	DNAJC25-GNG10
171389	NLRP6
100131792	LOC100131792
100131796	LOC100131796
100131794	LOC100131794
343172	OR2T8
343173	OR2T3
343171	OR2W3
8720	MBTPS1
5649	RELN
5648	MASP1
170384	FUT11
5641	LGMN
5645	PRSS2
5644	PRSS1
5646	PRSS3
339344	MYPOP
339345	NANOS2
751867	SNHG3-RCC1
30000	TNPO2
647476	FLJ20518
8061	FOSL1
6468	FBXW4
6469	SHH
6461	SHB
6462	SHBG
6464	SHC1
643549	FLJ40606
200931	OSTalpha
200933	FBXO45
338433	SNORD115-1
154150	HDGFL1
81127	OR4K15
642636	RAD21L1
2896	GRN
100133555	LOC100133555
400128	LOC400128
400120	C13orf36
23001	WDFY3
23005	MAPKBP1
25828	TXN2
283869	NPW
90381	C15orf42
254359	ZDHHC24
80298	MTERFD3
255082	CASC2
246705	C21orf94
246704	C21orf93
219931	TPCN2
163049	ZNF791
139748	KRT18P44
653240	KRTAP4-11
84307	ZNF397
163590	TOR1AIP2
1690	COCH
29851	ICOS
29850	TRPM5
284677	C1orf204
129804	FBLN7
723809	LOC723809
129807	NEU4
728788	CCDC29
728784	LOC728784
728783	LOC728783
728780	ANKDD1B
160762	CCDC63
160760	PPTC7
1069	CETN2
5309	PITX3
92815	HIST3H2A
126789	PUSL1
51371	POMP
51373	MRPS17
51372	CCDC72
51375	SNX7
51374	C2orf28
