Ensembl ID	Uniprot-SPTREMBL ID
ENSG00000010072	Q9H040
ENSG00000010165	B4E2X3
ENSG00000010165	C4B4C6
ENSG00000010165	Q8N6R0
ENSG00000010219	B4DQW1
ENSG00000010219	B4E1A4
ENSG00000010219	D3JEN0
ENSG00000010219	D3JEN2
ENSG00000010219	D3JEN3
ENSG00000010219	Q9NR20
ENSG00000010244	A8MTG3
ENSG00000010244	E1P660
ENSG00000010244	O43670
ENSG00000010244	Q8N395
ENSG00000010256	B4DZB9
ENSG00000010256	P31930
ENSG00000010270	A4D1X0
ENSG00000010270	C9J3F5
ENSG00000010270	C9JJ39
ENSG00000010270	C9JKL2
ENSG00000010270	C9JPX5
ENSG00000010270	O95772
ENSG00000010278	A6NNI4
ENSG00000010278	B4DPP0
ENSG00000010278	P21926
ENSG00000010278	Q56CY1
ENSG00000010282	C9JEF1
ENSG00000010282	C9JHL0
ENSG00000010282	C9JJ25
ENSG00000010282	C9JKQ1
ENSG00000010282	C9JL39
ENSG00000010282	Q9HCP6
ENSG00000010292	Q15021
ENSG00000010295	B4DQQ1
ENSG00000010295	Q0D2I5
ENSG00000010295	Q9NWP4
ENSG00000010295	Q9Y4M3
ENSG00000010310	B7ZKQ0
ENSG00000010310	P48546
ENSG00000010310	Q4VBP1
ENSG00000010318	A6NGR3
ENSG00000010318	C9J217
ENSG00000010318	C9J4W0
ENSG00000010318	Q9BWX1
ENSG00000010319	C9JXB2
ENSG00000010319	Q9NS98
ENSG00000010322	B4DMW1
ENSG00000010322	C9J715
ENSG00000010322	Q9Y2I1
ENSG00000010327	Q9NY15
ENSG00000010361	B4DHF8
ENSG00000010361	C9JR36
ENSG00000010361	Q9BT04
ENSG00000010379	B4DJL1
ENSG00000010379	Q8WW56
ENSG00000010379	Q9NSD5
ENSG00000010404	B3KWA1
ENSG00000010404	B4DIX1
ENSG00000010404	E5RHJ1
ENSG00000010404	O60597
ENSG00000010404	P22304
ENSG00000010438	B1AN99
ENSG00000010438	P35030
ENSG00000010539	D3DUB7
ENSG00000010539	P98182
ENSG00000010539	Q7Z5V1
ENSG00000010610	B4DT49
ENSG00000010610	P01730
ENSG00000010610	Q13969
ENSG00000010610	Q6LCP8
ENSG00000010626	C9JEW3
ENSG00000010626	C9JKE8
ENSG00000010626	C9JQN5
ENSG00000010626	Q53EV4
ENSG00000010671	Q06187
ENSG00000010671	Q3MS88
ENSG00000010671	Q3MS90
ENSG00000010671	Q3MS94
ENSG00000010671	Q3MS95
ENSG00000010671	Q3MS96
ENSG00000010671	Q572P5
ENSG00000010671	Q5JY90
ENSG00000010671	Q9P0L4
ENSG00000010704	Q30201
ENSG00000010704	Q6B0J5
ENSG00000010704	Q86WL1
ENSG00000010704	Q8MH46
ENSG00000010704	Q96KU6
ENSG00000010704	Q9BXI5
ENSG00000010704	Q9HC69
ENSG00000010704	Q9UK37
ENSG00000010803	B4DRQ8
ENSG00000010803	Q96GD3
ENSG00000010810	B3KPS6
ENSG00000010810	E1P556
ENSG00000010810	E5RFM0
ENSG00000010810	E5RFM4
ENSG00000010810	E5RFM6
ENSG00000010810	E5RFS5
ENSG00000010810	E5RGM6
ENSG00000010810	E5RGT0
ENSG00000010810	E5RH71
ENSG00000010810	E5RHF7
ENSG00000010810	E5RHX7
ENSG00000010810	E5RI25
ENSG00000010810	E5RIX5
ENSG00000010810	E5RJX7
ENSG00000010810	E5RK23
ENSG00000010810	P06241
ENSG00000010810	Q5R3A8
ENSG00000010818	B4DKE9
ENSG00000010818	P31629
ENSG00000010932	B7Z3P4
ENSG00000010932	Q01740
ENSG00000010932	Q5QPT3
ENSG00000011007	Q14241
ENSG00000011009	O95372
ENSG00000011009	Q5QPN5
ENSG00000011009	Q5QPN9
ENSG00000011009	Q5QPQ0
ENSG00000011009	Q5QPQ1
ENSG00000011009	Q5QPQ2
ENSG00000011009	Q5QPQ3
ENSG00000011021	P51797
ENSG00000011021	Q5SNW4
ENSG00000011028	Q9UBG0
ENSG00000011052	C9K028
ENSG00000011052	P22392
ENSG00000011052	Q32Q12
ENSG00000011052	Q6FHN3
ENSG00000011083	E5RJL1
ENSG00000011083	Q99884
ENSG00000011105	B5MD23
ENSG00000011105	O75954
ENSG00000011114	Q9P203
ENSG00000011132	O96018
ENSG00000011132	Q9UPY9
ENSG00000011132	Q9UPZ2
ENSG00000011143	A8MPP8
ENSG00000011143	Q9NXB0
ENSG00000011198	C9J1D1
ENSG00000011198	C9JBM3
ENSG00000011198	Q8WTS1
ENSG00000011201	P23352
ENSG00000011243	B3KMD4
ENSG00000011243	Q9UF73
ENSG00000011243	Q9ULX6
ENSG00000011258	B5ME21
ENSG00000011258	Q05BQ5
ENSG00000011260	B2RAX6
ENSG00000011260	Q9Y5J1
ENSG00000011275	B4DM02
ENSG00000011275	B4DMD7
ENSG00000011275	C9JIV3
ENSG00000011275	Q9NWF9
ENSG00000011295	A8MZ52
ENSG00000011295	B4DN65
ENSG00000011295	Q6DKK2
ENSG00000011304	A6NLN1
ENSG00000011304	P26599
ENSG00000011304	Q9BUQ0
ENSG00000011332	B4DMQ8
ENSG00000011332	C9IZH8
ENSG00000011332	C9JGC1
ENSG00000011332	Q92782
ENSG00000011347	O43581
ENSG00000011376	C9IZR7
ENSG00000011376	C9JYR8
ENSG00000011376	Q15031
ENSG00000011376	Q9BQR0
ENSG00000011405	B4E2G4
ENSG00000011405	O00443
ENSG00000011422	Q03405
ENSG00000011422	Q6GY32
ENSG00000011422	Q9UPI5
ENSG00000011426	C9J0G4
ENSG00000011426	C9JJT6
ENSG00000011426	Q9NQW6
ENSG00000011451	B3KVH1
ENSG00000011451	B7ZM82
ENSG00000011451	B9EGQ5
ENSG00000011451	O95785
ENSG00000011454	B5MCD9
ENSG00000011454	B7Z2B4
ENSG00000011454	B9A6L2
ENSG00000011454	C9JGR5
ENSG00000011454	Q9Y3P9
ENSG00000011465	P07585
ENSG00000011465	Q6FH10
ENSG00000011478	Q9NXS2
ENSG00000011485	A8MU39
ENSG00000011485	B4DDZ8
ENSG00000011485	C9JCL6
ENSG00000011485	P53041
ENSG00000011485	Q9BPW0
ENSG00000011523	Q53RN6
ENSG00000011523	Q5HYA6
ENSG00000011523	Q76N32
ENSG00000011566	B3KMM5
ENSG00000011566	B4DSS3
ENSG00000011566	B7ZA29
ENSG00000011566	Q53RV1
ENSG00000011566	Q8IVH8
ENSG00000011590	Q9Y2Y4
ENSG00000011600	O43914
ENSG00000011638	B4DEC1
ENSG00000011638	Q96B96
ENSG00000011677	P34903
ENSG00000012048	B4DES0
ENSG00000012048	B7ZA85
ENSG00000012048	C4PFY7
ENSG00000012048	C9IZW4
ENSG00000012048	P38398
ENSG00000012048	Q3B891
ENSG00000012048	Q3LRH8
ENSG00000012048	Q3LRJ6
ENSG00000012048	Q3YB49
ENSG00000012048	Q3YB50
ENSG00000012048	Q3YB53
ENSG00000012048	Q4EW25
ENSG00000012048	Q6IN79
ENSG00000012048	Q7KYU6
ENSG00000012048	Q92897
ENSG00000012048	Q9NQR3
ENSG00000012048	Q9UE29
ENSG00000012061	B3KRR0
ENSG00000012061	P07992
ENSG00000012061	Q7Z7F5
ENSG00000012061	Q8WWH8
ENSG00000012061	Q96S40
ENSG00000012124	P20273
ENSG00000012124	Q0EAF5
ENSG00000012124	Q32M46
ENSG00000012124	Q9UQB1
ENSG00000012124	Q9UQB2
ENSG00000012171	B4DEK9
ENSG00000012171	Q13214
ENSG00000012174	B9ZVQ3
ENSG00000012174	O43462
ENSG00000012211	A6ND81
ENSG00000012211	B7Z8F2
ENSG00000012211	C9JYV3
ENSG00000012211	O43900
ENSG00000012223	A8K9U8
ENSG00000012223	B7Z4X2
ENSG00000012223	C9J0S5
ENSG00000012223	C9JCF5
ENSG00000012223	P02788
ENSG00000012232	B4DG91
ENSG00000012232	E5RIV6
ENSG00000012232	E5RK02
ENSG00000012232	O43909
ENSG00000012504	B6ZGS9
ENSG00000012504	Q96RI1
ENSG00000012660	E2QRH7
ENSG00000012660	Q5TGH5
ENSG00000012660	Q9NYP7
ENSG00000012779	B7ZLS0
ENSG00000012779	E5FPY7
ENSG00000012779	P09917
ENSG00000012817	B4E1Y0
ENSG00000012817	B7ZLX1
ENSG00000012817	C9JGA3
ENSG00000012817	Q9BY66
ENSG00000012822	B4DKB9
ENSG00000012822	Q9P1Z2
ENSG00000012963	Q05DA8
ENSG00000012963	Q8N806
ENSG00000012983	Q9Y4K4
ENSG00000013016	B4DFR5
ENSG00000013016	Q9NZN3
ENSG00000013275	A8K2M0
ENSG00000013275	P43686
ENSG00000013288	B3KQN1
ENSG00000013288	Q05BN7
ENSG00000013288	Q9Y2E5
ENSG00000013293	Q8TBB6
ENSG00000013297	B4DFI2
ENSG00000013297	O75508
ENSG00000013306	B4DFG5
ENSG00000013306	D3DX51
ENSG00000013306	Q9BZJ4
ENSG00000013364	B4DP93
ENSG00000013364	B4DVL1
ENSG00000013364	Q14764
ENSG00000013374	B7Z1C8
ENSG00000013374	C9J7X7
ENSG00000013374	C9JRT6
ENSG00000013374	Q9Y5A7
ENSG00000013375	D6RC77
ENSG00000013375	D6RCD1
ENSG00000013375	D6RCQ8
ENSG00000013375	D6RF12
ENSG00000013375	D6RF77
ENSG00000013375	D6RIS6
ENSG00000013375	O95394
ENSG00000013392	B4DIQ3
ENSG00000013392	Q9UIY3
ENSG00000013441	B4DFW7
ENSG00000013441	B8ZZR0
ENSG00000013441	P49759
ENSG00000013503	B3KRQ8
ENSG00000013503	Q9NW08
ENSG00000013523	B4DVG4
ENSG00000013523	Q9UNK9
ENSG00000013561	A8MTW5
ENSG00000013561	B7Z229
ENSG00000013561	B7Z3J5
ENSG00000013561	D6R988
ENSG00000013561	D6R996
ENSG00000013561	D6RA38
ENSG00000013561	D6RAS4
ENSG00000013561	D6RBK4
ENSG00000013561	D6RBU3
ENSG00000013561	D6RDU6
ENSG00000013561	Q9UBS8
ENSG00000013563	A3KQT1
ENSG00000013563	A6QRJ0
ENSG00000013563	P49184
ENSG00000013563	Q5HY40
ENSG00000013573	B4DMS8
ENSG00000013573	C9K0E8
ENSG00000013573	Q92771
ENSG00000013573	Q96FC9
ENSG00000013583	Q9NRV9
ENSG00000013588	Q8NFJ5
ENSG00000013619	A8MQD3
ENSG00000013619	Q13495
ENSG00000013619	Q6ZUZ1
ENSG00000013725	P30203
ENSG00000013810	C9JA91
ENSG00000013810	C9JWI7
ENSG00000013810	Q8IX09
ENSG00000013810	Q9Y6A5
ENSG00000014123	B7ZAY8
ENSG00000014123	O94874
ENSG00000014138	B3KSX6
ENSG00000014138	B4DNB4
ENSG00000014138	Q14181
ENSG00000014164	Q8IXZ2
ENSG00000014216	A8MSM1
ENSG00000014216	P07384
ENSG00000014257	P15309
ENSG00000014257	Q5FBY0
ENSG00000014257	Q6LBH1
ENSG00000014641	B4DUN2
ENSG00000014641	B8ZZ51
ENSG00000014641	B9A041
ENSG00000014641	C9IZI0
ENSG00000014641	C9JF79
ENSG00000014641	C9JLV6
ENSG00000014641	C9JRL4
ENSG00000014641	P40925
ENSG00000014824	B4DSU2
ENSG00000014824	D6R9M6
ENSG00000014824	Q6PML9
ENSG00000014914	A4FU01
ENSG00000014919	B4DQM2
ENSG00000014919	Q7KZN9
ENSG00000015133	A8MSI1
ENSG00000015133	B4DZB8
ENSG00000015133	Q0P665
ENSG00000015133	Q9P219
ENSG00000015153	B4DFU3
ENSG00000015153	C9JKP3
ENSG00000015153	Q8IY57
ENSG00000015171	B0QZE2
ENSG00000015171	B0QZE3
ENSG00000015171	B0QZE4
ENSG00000015171	B0QZE5
ENSG00000015171	B7Z293
ENSG00000015171	B7Z3Z1
ENSG00000015171	Q15326
ENSG00000015171	Q2LD45
ENSG00000015171	Q2LD47
ENSG00000015171	Q2LD48
ENSG00000015171	Q5BJG6
ENSG00000015171	Q5VUI0
ENSG00000015171	Q8N4B3
ENSG00000015285	C9J3B7
ENSG00000015285	P42768
ENSG00000015413	P16444
ENSG00000015475	A8ASI8
ENSG00000015475	B1PL87
ENSG00000015475	B2ZP79
ENSG00000015475	P55957
ENSG00000015479	A8MXP9
ENSG00000015479	B3KM87
ENSG00000015479	B7ZAV5
ENSG00000015479	D6R8Z5
ENSG00000015479	D6R991
ENSG00000015479	D6R9F3
ENSG00000015479	D6R9N0
ENSG00000015479	D6RAM9
ENSG00000015479	D6RAY2
ENSG00000015479	D6RB45
ENSG00000015479	D6RBI2
ENSG00000015479	D6RBK5
ENSG00000015479	D6RBS2
ENSG00000015479	D6RCM3
ENSG00000015479	D6RE02
ENSG00000015479	D6REK4
ENSG00000015479	D6REM6
ENSG00000015479	D6RIA2
ENSG00000015479	P43243
ENSG00000015479	Q68E03
ENSG00000015479	Q9H4N1
ENSG00000015520	A8MSP5
ENSG00000015520	B7ZLE6
ENSG00000015520	Q17RV5
ENSG00000015520	Q9UHC9
ENSG00000015532	B4DT06
ENSG00000015532	D6RCT0
ENSG00000015532	Q9H1B5
ENSG00000015568	C9J1P2
ENSG00000015568	C9J1W9
ENSG00000015568	C9J6W1
ENSG00000015568	C9J8C1
ENSG00000015568	Q99666
ENSG00000015592	B7Z2Z7
ENSG00000015592	E5RIR6
ENSG00000015592	Q9H169
ENSG00000015676	A4D2J8
ENSG00000015676	C9IYD9
ENSG00000015676	Q8IVD9
ENSG00000016082	D6RAK3
ENSG00000016082	D6RBJ1
ENSG00000016082	P61371
ENSG00000016391	B4DMQ4
ENSG00000016391	C9J7D8
ENSG00000016391	C9JYW4
ENSG00000016391	Q8NE62
ENSG00000016402	Q96SH7
ENSG00000016402	Q9UHF4
ENSG00000016490	A8K7I4
ENSG00000016602	A8MQC9
ENSG00000016602	B7Z1Q5
ENSG00000016602	Q14CN2
ENSG00000016602	Q9NXP1
ENSG00000016864	C9J6X9
ENSG00000016864	C9J880
ENSG00000016864	C9JA13
ENSG00000016864	C9JNB0
ENSG00000016864	C9JPK4
ENSG00000016864	C9JY96
ENSG00000016864	Q68CQ7
ENSG00000017260	D6R9U9
ENSG00000017260	D6REJ1
ENSG00000017260	D6RGE9
ENSG00000017260	D6RHV9
ENSG00000017260	P98194
ENSG00000017373	Q9C0H9
ENSG00000017427	P05019
ENSG00000017427	Q13429
ENSG00000017427	Q14620
ENSG00000017427	Q59GC5
ENSG00000017427	Q5U743
ENSG00000017427	Q6LD41
ENSG00000017427	Q9NP10
ENSG00000017483	C9JHH7
ENSG00000017483	C9JJU1
ENSG00000017483	C9JMY2
ENSG00000017483	C9JNK4
ENSG00000017483	C9JWG4
ENSG00000017483	Q8WUX1
ENSG00000017621	C9J123
ENSG00000017621	C9JZ98
ENSG00000017621	Q9H6Y5
ENSG00000017797	Q15311
ENSG00000017797	Q59E87
ENSG00000018189	B4DKC2
ENSG00000018189	D6RCQ1
ENSG00000018189	D6REM9
ENSG00000018189	D6RH24
ENSG00000018189	D9N163
ENSG00000018189	Q7L099
ENSG00000018236	Q12860
ENSG00000018280	C0H5Y3
ENSG00000018280	P49279
ENSG00000018280	Q14970
ENSG00000018280	Q8NDV6
ENSG00000018280	Q9HBK0
ENSG00000018408	C9J038
ENSG00000018408	C9J337
ENSG00000018408	C9J588
ENSG00000018408	C9JQS8
ENSG00000018408	C9JR84
ENSG00000018408	Q9GZV5
ENSG00000018510	B7Z3Q4
ENSG00000018510	B8ZZ81
ENSG00000018510	O00116
ENSG00000018510	Q53S12
ENSG00000018510	Q53SG6
ENSG00000018510	Q53SN7
ENSG00000018610	A8MPX7
ENSG00000018610	Q9H5V9
ENSG00000018625	B1AKY9
ENSG00000018625	B1AKZ0
ENSG00000018625	B4DHD7
ENSG00000018625	B4DIQ8
ENSG00000018625	P50993
ENSG00000018625	Q58I22
ENSG00000018699	B4DRC7
ENSG00000018699	C9JVS4
ENSG00000018699	Q6P3X3
ENSG00000018869	B4DQZ9
ENSG00000018869	Q96NG8
ENSG00000019102	Q96IQ7
ENSG00000019144	B0YJ65
ENSG00000019144	B3KQD4
ENSG00000019144	B4DIX4
ENSG00000019144	Q5W9G0
ENSG00000019144	Q68CT9
ENSG00000019144	Q86UU1
ENSG00000019144	Q96C94
ENSG00000019144	Q96SW0
ENSG00000019169	B4DLJ6
ENSG00000019169	B4DW79
ENSG00000019169	B8ZZ64
ENSG00000019169	C9JKT8
ENSG00000019169	Q4ZG40
ENSG00000019169	Q9UEW3
ENSG00000019186	Q07973
ENSG00000019186	Q32ML3
ENSG00000019186	Q5I2W7
ENSG00000019485	Q9NQV5
ENSG00000019505	Q7L8C5
ENSG00000019549	C9JS24
ENSG00000019549	O43623
ENSG00000019582	B4DUJ2
ENSG00000019582	O19685
ENSG00000019582	O78208
ENSG00000019582	P04233
ENSG00000019991	C9JBP9
ENSG00000019991	C9JDP4
ENSG00000019991	C9JJ35
ENSG00000019991	C9JS80
ENSG00000019991	C9WSJ3
ENSG00000019991	P14210
ENSG00000019991	Q59H59
ENSG00000019995	Q9UGI0
ENSG00000020129	B4DJ92
ENSG00000020129	C9J5H8
ENSG00000020129	Q9UBB6
ENSG00000020181	Q96PE1
ENSG00000020256	A2A2N5
ENSG00000020256	A2A2N6
ENSG00000020256	B3KQX0
ENSG00000020256	Q5JWM1
ENSG00000020256	Q5JWY3
ENSG00000020256	Q9NPA5
ENSG00000020256	Q9NTW7
ENSG00000020426	P51948
ENSG00000020577	Q8WW19
ENSG00000020577	Q9UPU9
ENSG00000020633	B1AJV5
ENSG00000020633	Q13761
ENSG00000020922	B3KTC7
ENSG00000020922	P49959
ENSG00000020922	Q9BS79
ENSG00000021300	Q9UF11
ENSG00000021355	B4DNT0
ENSG00000021355	B4E3A8
ENSG00000021355	P30740
ENSG00000021461	C9JA26
ENSG00000021461	Q495Y1
ENSG00000021461	Q75MK2
ENSG00000021461	Q75MK3
ENSG00000021461	Q7Z2G5
ENSG00000021461	Q9HB50
ENSG00000021461	Q9HB55
ENSG00000021488	P82251
ENSG00000021574	E5KRP5
ENSG00000021574	E5KRP6
ENSG00000021574	Q9UBP0
ENSG00000021645	A5PKW8
ENSG00000021645	B3KTX7
ENSG00000021645	Q9Y4C0
ENSG00000021762	B4DVB0
ENSG00000021762	Q8N596
ENSG00000021762	Q8WVV2
ENSG00000021762	Q9H0X9
ENSG00000021776	O60306
ENSG00000021826	B7ZAW0
ENSG00000021826	C9JTA4
ENSG00000021826	P31327
ENSG00000021826	Q53TL5
ENSG00000021826	Q5R207
ENSG00000021826	Q5R211
ENSG00000021826	Q6PEK7
ENSG00000021852	P07358
ENSG00000022267	B7Z5T4
ENSG00000022267	B7Z5V0
ENSG00000022267	B7Z6U8
ENSG00000022267	B7Z793
ENSG00000022267	Q13642
ENSG00000022267	Q5JXH7
ENSG00000022267	Q5JXH8
ENSG00000022267	Q5JXH9
ENSG00000022267	Q5JXI0
ENSG00000022267	Q5JXI2
ENSG00000022267	Q5JXI3
ENSG00000022267	Q5JXI8
ENSG00000022267	Q6IB30
ENSG00000022277	A2A2L5
ENSG00000022277	A2A2L6
ENSG00000022277	A8MSH5
ENSG00000022277	Q9BY42
ENSG00000022355	E5RHL6
ENSG00000022355	E5RJS3
ENSG00000022355	E5RK60
ENSG00000022355	P14867
ENSG00000022556	Q8WX94
ENSG00000022556	Q9NX02
ENSG00000022567	C9JFW9
ENSG00000022567	E5RGN5
ENSG00000022567	E5RJM7
ENSG00000022567	Q5BKX6
ENSG00000022840	Q8N5U6
ENSG00000022976	A8K0R7
ENSG00000022976	B3KWS2
ENSG00000022976	B5MDX1
ENSG00000022976	E2QRL9
ENSG00000023041	Q9H6R6
ENSG00000023171	Q3KR37
ENSG00000023191	P13489
ENSG00000023228	B4DJ81
ENSG00000023228	B4DJA0
ENSG00000023228	B4DPG1
ENSG00000023228	B4DUC1
ENSG00000023228	C9JPQ5
ENSG00000023228	E5KRK5
ENSG00000023228	P28331
ENSG00000023228	Q9P1A0
ENSG00000023287	B4DGF9
ENSG00000023287	E5RH44
ENSG00000023287	E5RH63
ENSG00000023287	E5RJC1
ENSG00000023287	Q86YR4
ENSG00000023287	Q8TDY2
ENSG00000023318	Q9BS26
ENSG00000023330	B4DDG9
ENSG00000023330	P13196
ENSG00000023330	Q5JAM2
ENSG00000023445	Q13489
ENSG00000023516	Q6AI61
ENSG00000023516	Q9UKA4
ENSG00000023572	Q9NS18
ENSG00000023608	Q16533
ENSG00000023697	B4DKS9
ENSG00000023697	Q9Y315
ENSG00000023734	B0AZV0
ENSG00000023734	B4DNJ6
ENSG00000023734	Q9Y3F4
ENSG00000023839	Q5TCZ5
ENSG00000023839	Q92887
ENSG00000023843	Q9NY37
ENSG00000023892	Q5R3C0
ENSG00000023892	Q9H4E7
ENSG00000023902	B4DY45
ENSG00000023902	Q53GL0
ENSG00000023902	Q5T4P8
ENSG00000023902	Q5T4P9
ENSG00000023909	D3DT44
ENSG00000023909	P48507
ENSG00000024048	B3KXG6
ENSG00000024048	Q8IWV8
ENSG00000024422	B4DE23
ENSG00000024422	B4DNU6
ENSG00000024422	B4DU62
ENSG00000024422	B7ZAY3
ENSG00000024422	Q9NZN4
ENSG00000024526	Q5TB30
ENSG00000024526	Q69YG3
ENSG00000024862	B4DUJ5
ENSG00000024862	Q8IWP9
ENSG00000025039	Q9NQL2
ENSG00000025156	B4DGJ4
ENSG00000025156	Q03933
ENSG00000025293	B0QYY0
ENSG00000025293	B0QZ19
ENSG00000025293	B3KUL4
ENSG00000025293	Q566Q2
ENSG00000025293	Q5JWZ0
ENSG00000025293	Q5JXL1
ENSG00000025293	Q9BVI0
ENSG00000025423	O14756
ENSG00000025434	B5MBY7
ENSG00000025434	C9J2C8
ENSG00000025434	C9J4R0
ENSG00000025434	C9JBS2
ENSG00000025434	C9JCS0
ENSG00000025434	C9JEC2
ENSG00000025434	C9JJ16
ENSG00000025434	C9JTS4
ENSG00000025434	Q13133
ENSG00000025434	Q8IW13
ENSG00000025708	C9JGI3
ENSG00000025708	E5KRG5
ENSG00000025708	P19971
ENSG00000025770	E5RJ71
ENSG00000025770	E5RJL4
ENSG00000025770	E5RJN3
ENSG00000025770	Q6IBW4
ENSG00000025772	Q15785
ENSG00000025772	Q6ZPD0
ENSG00000025796	A6PVC9
ENSG00000025796	B3KNE7
ENSG00000025796	Q9UGP8
ENSG00000025800	O60684
ENSG00000025800	Q5TFJ7
ENSG00000026025	B0YJC4
ENSG00000026025	B0YJC5
ENSG00000026025	P08670
ENSG00000026025	Q5JVS8
ENSG00000026036	C9JJ05
ENSG00000026036	C9JLN3
ENSG00000026036	D6RA96
ENSG00000026036	D6RBA3
ENSG00000026036	E1P5J7
ENSG00000026036	O95407
ENSG00000026036	Q6EMV3
ENSG00000026036	Q9NZ71
ENSG00000026103	B6VNV5
ENSG00000026103	E2QRI8
ENSG00000026103	P25445
ENSG00000026103	Q5T9P3
ENSG00000026103	Q8IUB7
ENSG00000026297	D6REQ6
ENSG00000026297	D6RHI9
ENSG00000026297	O00584
ENSG00000026297	Q5TCT1
ENSG00000026508	A6NDN4
ENSG00000026508	B4XHE2
ENSG00000026508	B6EAT9
ENSG00000026508	C0STK4
ENSG00000026508	C1PHC3
ENSG00000026508	C1PHC4
ENSG00000026508	C1PHE6
ENSG00000026508	O95370
ENSG00000026508	P16070
ENSG00000026508	Q86UZ1
ENSG00000026508	Q9H5A3
ENSG00000026508	Q9H5A4
ENSG00000026508	Q9H5A6
ENSG00000026508	Q9H5A7
ENSG00000026559	A2A2I8
ENSG00000026559	A2A2I9
ENSG00000026559	Q5JXL4
ENSG00000026559	Q5JXL5
ENSG00000026559	Q9UIX4
ENSG00000026652	B4DMU6
ENSG00000026652	B4DSF9
ENSG00000026652	Q5TEE8
ENSG00000026652	Q5TEF3
ENSG00000026652	Q6AI25
ENSG00000026652	Q6PJN9
ENSG00000026652	Q9NRZ5
ENSG00000026751	A8K3U1
ENSG00000026751	B4DPU4
ENSG00000026751	B4DPY3
ENSG00000026751	B4DVL7
ENSG00000026751	B4DW98
ENSG00000026751	B4DWA3
ENSG00000026751	Q9NQ25
ENSG00000026950	A6PVC0
ENSG00000026950	B4DQ62
ENSG00000026950	O00481
ENSG00000027001	Q5JV14
ENSG00000027001	Q99797
ENSG00000027075	B4DJN5
ENSG00000027075	B4DV01
ENSG00000027075	P24723
ENSG00000027644	P14616
ENSG00000027697	A1Z2M9
ENSG00000027697	B4DFT7
ENSG00000027697	E5QBZ2
ENSG00000027697	P15260
ENSG00000027697	Q14936
ENSG00000027697	Q5TFC9
ENSG00000027697	Q5TFD1
ENSG00000027697	Q7Z687
ENSG00000027847	B3KMT1
ENSG00000027847	D6RA33
ENSG00000027847	D6RDJ8
ENSG00000027847	D6RJI5
ENSG00000027847	Q9UBV7
ENSG00000027869	Q5VZS4
ENSG00000027869	Q9NP31
ENSG00000028116	B7Z2X1
ENSG00000028116	Q53S39
ENSG00000028116	Q53S77
ENSG00000028116	Q53TU1
ENSG00000028116	Q86Y07
ENSG00000028137	B5A977
ENSG00000028137	P20333
ENSG00000028137	Q6LBF2
ENSG00000028137	Q9UIG9
ENSG00000028137	Q9UIH2
ENSG00000028203	C9J154
ENSG00000028203	Q9HBM0
ENSG00000028277	B5ME60
ENSG00000028277	P09086
ENSG00000028277	Q9UMI6
ENSG00000028277	Q9UMJ4
ENSG00000028310	B4DMQ2
ENSG00000028310	B4DXI2
ENSG00000028310	C9JBY0
ENSG00000028310	Q8NDF4
ENSG00000028310	Q9H8M2
ENSG00000028528	A6NKH4
ENSG00000028528	Q13596
ENSG00000028839	A8K8F5
ENSG00000028839	P62380
ENSG00000028839	Q7Z6T9
ENSG00000028839	Q7Z6U0
ENSG00000028839	Q7Z6U1
ENSG00000028839	Q7Z6U2
ENSG00000029153	Q8WYA1
ENSG00000029363	B0AZU3
ENSG00000029363	Q9NYF8
ENSG00000029364	B4DDK0
ENSG00000029364	C4N9M8
ENSG00000029364	Q9NUM3
ENSG00000029534	A0PJN8
ENSG00000029534	B3KX39
ENSG00000029534	C9JN86
ENSG00000029534	E5RFL7
ENSG00000029534	P16157
ENSG00000029534	Q53ER1
ENSG00000029534	Q6PK32
ENSG00000029534	Q9UMG4
ENSG00000029559	P21815
ENSG00000029639	E5KTM5
ENSG00000029639	Q8WVM0
ENSG00000029725	Q15276
ENSG00000029993	O15347
ENSG00000030066	C9J0U6
ENSG00000030066	Q12769
ENSG00000030110	B3KRK7
ENSG00000030110	B9ZVR5
ENSG00000030110	C0H5Y7
ENSG00000030110	Q16611
ENSG00000030110	Q5HCI0
ENSG00000030110	Q8NFF3
ENSG00000030304	O15146
ENSG00000030304	Q5T0B5
ENSG00000030304	Q5VZW9
ENSG00000030419	B4DWF2
ENSG00000030419	C9JCG7
ENSG00000030419	C9JTM9
ENSG00000030419	Q53QP1
ENSG00000030419	Q53RV5
ENSG00000030419	Q53SU9
ENSG00000030419	Q9UKS7
ENSG00000030582	B4E1G5
ENSG00000030582	P28799
ENSG00000030582	Q9H8S1
ENSG00000031003	D6RAT6
ENSG00000031003	D6RBJ3
ENSG00000031003	D6RCA0
ENSG00000031003	D6RDL7
ENSG00000031003	D6RE97
ENSG00000031003	Q3ZCR0
ENSG00000031003	Q9NYF5
ENSG00000031081	C9J652
ENSG00000031081	Q2M1Z3
ENSG00000031544	B6ZGU0
ENSG00000031544	Q8IVZ9
ENSG00000031544	Q9UNH8
ENSG00000031544	Q9Y5X4
ENSG00000031691	Q7L2Z9
ENSG00000031698	P49591
ENSG00000031698	Q0VGA5
ENSG00000031698	Q5T5C7
ENSG00000031823	B7Z7F3
ENSG00000031823	Q9H6Z4
ENSG00000032219	A8MYU0
ENSG00000032219	C9J1W3
ENSG00000032219	C9JIF4
ENSG00000032219	C9JL61
ENSG00000032219	P29374
ENSG00000032389	A8MUM1
ENSG00000032389	C9J0U9
