Ensembl ID	shares_CDS_and_UTR_with_OTTT ID
ENSG00000022556	OTTHUMT00000396157
ENSG00000022567	OTTHUMT00000378571
ENSG00000022840	OTTHUMT00000401898
ENSG00000022840	OTTHUMT00000401899
ENSG00000023041	OTTHUMT00000050393
ENSG00000023171	OTTHUMT00000387405
ENSG00000023191	ENST00000397614
ENSG00000023191	OTTHUMT00000239300
ENSG00000023191	OTTHUMT00000384288
ENSG00000023191	OTTHUMT00000384292
ENSG00000023191	OTTHUMT00000384301
ENSG00000023191	OTTHUMT00000384302
ENSG00000023191	OTTHUMT00000384303
ENSG00000023228	OTTHUMT00000256391
ENSG00000023228	OTTHUMT00000336447
ENSG00000023228	OTTHUMT00000336448
ENSG00000023228	OTTHUMT00000336449
ENSG00000023228	OTTHUMT00000336450
ENSG00000023287	OTTHUMT00000378011
ENSG00000023318	OTTHUMT00000053402
ENSG00000023330	OTTHUMT00000350208
ENSG00000023330	OTTHUMT00000350210
ENSG00000023445	OTTHUMT00000394159
ENSG00000023516	OTTHUMT00000044700
ENSG00000023572	OTTHUMT00000086699
ENSG00000023572	OTTHUMT00000086700
ENSG00000023608	OTTHUMT00000276976
ENSG00000023697	OTTHUMT00000384731
ENSG00000023734	OTTHUMT00000401113
ENSG00000023734	OTTHUMT00000401114
ENSG00000023839	OTTHUMT00000049825
ENSG00000023843	OTTHUMT00000366464
ENSG00000023892	OTTHUMT00000040276
ENSG00000023902	OTTHUMT00000034962
ENSG00000023909	OTTHUMT00000029169
ENSG00000024048	OTTHUMT00000040555
ENSG00000024048	OTTHUMT00000040558
ENSG00000024048	OTTHUMT00000144880
ENSG00000024526	OTTHUMT00000025513
ENSG00000024526	OTTHUMT00000025514
ENSG00000024862	OTTHUMT00000042444
ENSG00000025039	OTTHUMT00000041484
ENSG00000025156	OTTHUMT00000043520
ENSG00000025293	OTTHUMT00000078949
ENSG00000025434	OTTHUMT00000319214
ENSG00000025434	OTTHUMT00000319217
ENSG00000025434	OTTHUMT00000319219
ENSG00000025434	OTTHUMT00000391715
ENSG00000025434	OTTHUMT00000391716
ENSG00000025434	OTTHUMT00000391718
ENSG00000025708	OTTHUMT00000317081
ENSG00000025708	OTTHUMT00000317085
ENSG00000025770	OTTHUMT00000316829
ENSG00000025770	OTTHUMT00000317012
ENSG00000025770	OTTHUMT00000317016
ENSG00000025772	OTTHUMT00000079390
ENSG00000025796	OTTHUMT00000041705
ENSG00000025800	OTTHUMT00000012527
ENSG00000026036	OTTHUMT00000080173
ENSG00000026036	OTTHUMT00000289781
ENSG00000026103	OTTHUMT00000049274
ENSG00000026103	OTTHUMT00000049275
ENSG00000026103	OTTHUMT00000049277
ENSG00000026103	OTTHUMT00000049280
ENSG00000026103	OTTHUMT00000049281
ENSG00000026297	OTTHUMT00000043089
ENSG00000026297	OTTHUMT00000043091
ENSG00000026508	OTTHUMT00000388924
ENSG00000026508	OTTHUMT00000388926
ENSG00000026508	OTTHUMT00000388927
ENSG00000026508	OTTHUMT00000388929
ENSG00000026508	OTTHUMT00000388930
ENSG00000026508	OTTHUMT00000388931
ENSG00000026508	OTTHUMT00000388932
ENSG00000026559	OTTHUMT00000079726
ENSG00000026652	OTTHUMT00000042983
ENSG00000026751	OTTHUMT00000060464
ENSG00000026751	OTTHUMT00000060465
ENSG00000026751	OTTHUMT00000060466
ENSG00000026950	OTTHUMT00000040112
ENSG00000026950	OTTHUMT00000257284
ENSG00000026950	OTTHUMT00000368863
ENSG00000026950	OTTHUMT00000368864
ENSG00000027001	OTTHUMT00000044169
ENSG00000027075	OTTHUMT00000276974
ENSG00000027644	OTTHUMT00000098929
ENSG00000027697	OTTHUMT00000042401
ENSG00000027847	OTTHUMT00000253421
ENSG00000027869	OTTHUMT00000098982
ENSG00000028116	OTTHUMT00000251496
ENSG00000028116	OTTHUMT00000325303
ENSG00000028116	OTTHUMT00000377035
ENSG00000028137	OTTHUMT00000005133
ENSG00000028277	OTTHUMT00000387327
ENSG00000028310	OTTHUMT00000354113
ENSG00000028310	OTTHUMT00000354116
ENSG00000028839	OTTHUMT00000042294
ENSG00000029153	OTTHUMT00000403157
ENSG00000029153	OTTHUMT00000403159
ENSG00000029153	OTTHUMT00000403160
ENSG00000029153	OTTHUMT00000403162
ENSG00000029363	OTTHUMT00000042375
ENSG00000029363	OTTHUMT00000392472
ENSG00000029534	OTTHUMT00000317297
ENSG00000029534	OTTHUMT00000317298
ENSG00000029534	OTTHUMT00000317299
ENSG00000029534	OTTHUMT00000377169
ENSG00000029534	OTTHUMT00000377171
ENSG00000029559	OTTHUMT00000253050
ENSG00000029639	OTTHUMT00000042809
ENSG00000029993	ENST00000455596
ENSG00000029993	OTTHUMT00000060867
ENSG00000030066	OTTHUMT00000390239
ENSG00000030110	OTTHUMT00000040202
ENSG00000030419	OTTHUMT00000336998
ENSG00000030419	OTTHUMT00000337003
ENSG00000031003	OTTHUMT00000251279
ENSG00000031003	OTTHUMT00000372553
ENSG00000031003	OTTHUMT00000372554
ENSG00000031081	OTTHUMT00000354942
ENSG00000031691	ENST00000335783
ENSG00000031691	OTTHUMT00000040855
ENSG00000031698	OTTHUMT00000032394
ENSG00000031698	OTTHUMT00000032530
ENSG00000032219	OTTHUMT00000276927
ENSG00000032389	OTTHUMT00000206694
ENSG00000032742	OTTHUMT00000044074
ENSG00000032742	OTTHUMT00000044075
ENSG00000033011	OTTHUMT00000251716
ENSG00000033050	OTTHUMT00000336086
ENSG00000033050	OTTHUMT00000336088
ENSG00000033100	OTTHUMT00000348648
ENSG00000033100	OTTHUMT00000348842
ENSG00000033100	OTTHUMT00000349266
ENSG00000033122	OTTHUMT00000131261
ENSG00000033122	OTTHUMT00000131263
ENSG00000033170	ENST00000394585
ENSG00000033170	OTTHUMT00000286406
ENSG00000033170	OTTHUMT00000286407
ENSG00000033178	OTTHUMT00000251429
ENSG00000033327	OTTHUMT00000391084
ENSG00000033327	OTTHUMT00000391085
ENSG00000033867	ENST00000455077
ENSG00000033867	OTTHUMT00000341230
ENSG00000033867	OTTHUMT00000341234
ENSG00000033867	OTTHUMT00000341243
ENSG00000034053	OTTHUMT00000251362
ENSG00000034152	OTTHUMT00000259374
ENSG00000034239	OTTHUMT00000377778
ENSG00000034510	OTTHUMT00000252302
ENSG00000034533	OTTHUMT00000356659
ENSG00000034533	OTTHUMT00000356660
ENSG00000034677	OTTHUMT00000379857
ENSG00000034693	OTTHUMT00000042525
ENSG00000034713	OTTHUMT00000269029
ENSG00000034971	OTTHUMT00000084178
ENSG00000035115	OTTHUMT00000322350
ENSG00000035115	OTTHUMT00000322351
ENSG00000035141	OTTHUMT00000251869
ENSG00000035403	OTTHUMT00000048751
ENSG00000035499	OTTHUMT00000214207
ENSG00000035499	OTTHUMT00000368805
ENSG00000035681	OTTHUMT00000378384
ENSG00000035681	OTTHUMT00000378385
ENSG00000035687	OTTHUMT00000096697
ENSG00000035720	OTTHUMT00000251434
ENSG00000035862	OTTHUMT00000335662
ENSG00000035928	OTTHUMT00000361001
ENSG00000036054	OTTHUMT00000353149
ENSG00000036054	OTTHUMT00000353150
ENSG00000036257	OTTHUMT00000256871
ENSG00000036448	OTTHUMT00000251249
ENSG00000036448	OTTHUMT00000374603
ENSG00000036473	OTTHUMT00000059006
ENSG00000036549	OTTHUMT00000026615
ENSG00000036565	OTTHUMT00000214106
ENSG00000036565	OTTHUMT00000375117
ENSG00000036565	OTTHUMT00000375118
ENSG00000036672	OTTHUMT00000388361
ENSG00000036672	OTTHUMT00000388363
ENSG00000036828	OTTHUMT00000355762
ENSG00000037241	OTTHUMT00000252934
ENSG00000037280	OTTHUMT00000253527
ENSG00000037280	OTTHUMT00000372538
ENSG00000037280	OTTHUMT00000372541
ENSG00000037474	OTTHUMT00000206902
ENSG00000037474	OTTHUMT00000365825
ENSG00000037637	OTTHUMT00000006285
ENSG00000037749	ENST00000436816
ENSG00000037749	OTTHUMT00000252457
ENSG00000037749	OTTHUMT00000374211
ENSG00000037897	OTTHUMT00000316528
ENSG00000037897	OTTHUMT00000316529
ENSG00000037965	OTTHUMT00000358957
ENSG00000038002	OTTHUMT00000361916
ENSG00000038210	OTTHUMT00000250415
ENSG00000038210	OTTHUMT00000361138
ENSG00000038219	OTTHUMT00000207321
ENSG00000038274	OTTHUMT00000252748
ENSG00000038274	OTTHUMT00000252749
ENSG00000038295	OTTHUMT00000363821
ENSG00000038295	OTTHUMT00000363824
ENSG00000038358	OTTHUMT00000268874
ENSG00000038382	OTTHUMT00000253711
ENSG00000038382	OTTHUMT00000366423
ENSG00000038382	OTTHUMT00000366424
ENSG00000038427	OTTHUMT00000254092
ENSG00000038427	OTTHUMT00000369622
ENSG00000038532	OTTHUMT00000328540
ENSG00000038945	OTTHUMT00000211627
ENSG00000038945	OTTHUMT00000211635
ENSG00000038945	OTTHUMT00000375985
ENSG00000039068	OTTHUMT00000268897
ENSG00000039123	OTTHUMT00000214108
ENSG00000039139	OTTHUMT00000207057
ENSG00000039319	OTTHUMT00000226982
ENSG00000039523	OTTHUMT00000268865
ENSG00000039523	OTTHUMT00000268866
ENSG00000039537	OTTHUMT00000211592
ENSG00000039537	OTTHUMT00000317674
ENSG00000039560	OTTHUMT00000366785
ENSG00000039560	OTTHUMT00000366786
ENSG00000039560	OTTHUMT00000366789
ENSG00000039560	OTTHUMT00000366790
ENSG00000039560	OTTHUMT00000366791
ENSG00000039560	OTTHUMT00000366792
ENSG00000039600	OTTHUMT00000252571
ENSG00000039600	OTTHUMT00000252572
ENSG00000039600	OTTHUMT00000373922
ENSG00000040275	OTTHUMT00000252829
ENSG00000040341	OTTHUMT00000379000
ENSG00000040341	OTTHUMT00000379002
ENSG00000040341	OTTHUMT00000379003
ENSG00000040341	OTTHUMT00000379007
ENSG00000040341	OTTHUMT00000379008
ENSG00000040341	OTTHUMT00000379009
ENSG00000040487	OTTHUMT00000007164
ENSG00000040487	OTTHUMT00000007255
ENSG00000040487	OTTHUMT00000289786
ENSG00000040531	OTTHUMT00000207377
ENSG00000040531	OTTHUMT00000317696
ENSG00000040608	OTTHUMT00000318950
ENSG00000040731	OTTHUMT00000207345
ENSG00000040731	OTTHUMT00000366281
ENSG00000040933	OTTHUMT00000329566
ENSG00000040933	OTTHUMT00000329567
ENSG00000040933	OTTHUMT00000329569
ENSG00000041353	OTTHUMT00000256008
ENSG00000041357	OTTHUMT00000290107
ENSG00000041802	OTTHUMT00000342740
ENSG00000041880	OTTHUMT00000346638
ENSG00000041982	OTTHUMT00000055418
ENSG00000041982	OTTHUMT00000397647
ENSG00000041982	OTTHUMT00000397648
ENSG00000041988	OTTHUMT00000004203
ENSG00000041988	OTTHUMT00000004210
ENSG00000042062	ENST00000045083
ENSG00000042062	OTTHUMT00000257962
ENSG00000042286	OTTHUMT00000048487
ENSG00000042304	OTTHUMT00000331607
ENSG00000042304	OTTHUMT00000331608
ENSG00000042429	OTTHUMT00000394800
ENSG00000042445	OTTHUMT00000252489
ENSG00000042493	OTTHUMT00000329380
ENSG00000042781	OTTHUMT00000090016
ENSG00000042781	OTTHUMT00000128138
ENSG00000042813	OTTHUMT00000251374
ENSG00000042832	OTTHUMT00000379606
ENSG00000042832	OTTHUMT00000379613
ENSG00000042980	OTTHUMT00000375441
ENSG00000042980	OTTHUMT00000375443
ENSG00000043039	OTTHUMT00000386153
ENSG00000043093	OTTHUMT00000350658
ENSG00000043143	OTTHUMT00000251169
ENSG00000043355	OTTHUMT00000045618
ENSG00000043462	OTTHUMT00000371727
ENSG00000043514	OTTHUMT00000025627
ENSG00000043591	OTTHUMT00000050448
ENSG00000044012	OTTHUMT00000018307
ENSG00000044090	OTTHUMT00000040575
ENSG00000044115	OTTHUMT00000373868
ENSG00000044446	OTTHUMT00000055960
ENSG00000044459	OTTHUMT00000051790
ENSG00000044459	OTTHUMT00000051791
ENSG00000044459	OTTHUMT00000051793
ENSG00000044524	OTTHUMT00000352995
ENSG00000044524	OTTHUMT00000352997
ENSG00000044574	OTTHUMT00000054062
ENSG00000046647	OTTHUMT00000055815
ENSG00000046647	OTTHUMT00000055816
ENSG00000046651	OTTHUMT00000055808
ENSG00000046653	OTTHUMT00000055821
ENSG00000046653	OTTHUMT00000055822
ENSG00000046653	OTTHUMT00000055823
ENSG00000046653	OTTHUMT00000354888
ENSG00000046653	OTTHUMT00000354890
ENSG00000046653	OTTHUMT00000354891
ENSG00000046774	OTTHUMT00000058611
ENSG00000046889	OTTHUMT00000378620
ENSG00000046889	OTTHUMT00000378622
ENSG00000047056	OTTHUMT00000046419
ENSG00000047188	OTTHUMT00000250776
ENSG00000047230	ENST00000443824
ENSG00000047230	OTTHUMT00000055906
ENSG00000047230	OTTHUMT00000055907
ENSG00000047249	OTTHUMT00000377864
ENSG00000047249	OTTHUMT00000377865
ENSG00000047249	OTTHUMT00000377918
ENSG00000047315	OTTHUMT00000326509
ENSG00000047315	OTTHUMT00000362246
ENSG00000047365	OTTHUMT00000215074
ENSG00000047410	OTTHUMT00000086353
ENSG00000047457	OTTHUMT00000317498
ENSG00000047457	OTTHUMT00000356252
ENSG00000047579	OTTHUMT00000039933
ENSG00000047579	OTTHUMT00000039934
ENSG00000047597	OTTHUMT00000080875
ENSG00000047621	OTTHUMT00000398992
ENSG00000047634	ENST00000398080
ENSG00000047634	OTTHUMT00000055934
ENSG00000047634	OTTHUMT00000060493
ENSG00000047634	OTTHUMT00000060495
ENSG00000047644	OTTHUMT00000055725
ENSG00000047648	OTTHUMT00000055760
ENSG00000047648	OTTHUMT00000055762
ENSG00000047648	OTTHUMT00000055763
ENSG00000047662	OTTHUMT00000360137
ENSG00000047849	OTTHUMT00000346085
ENSG00000047849	OTTHUMT00000346087
ENSG00000047849	OTTHUMT00000346090
ENSG00000047849	OTTHUMT00000346092
ENSG00000047932	OTTHUMT00000041987
ENSG00000047932	OTTHUMT00000041988
ENSG00000047936	OTTHUMT00000043464
ENSG00000047936	OTTHUMT00000043465
ENSG00000048028	OTTHUMT00000398789
ENSG00000048028	OTTHUMT00000398791
ENSG00000048028	OTTHUMT00000398801
ENSG00000048052	OTTHUMT00000326405
ENSG00000048052	OTTHUMT00000326406
ENSG00000048052	OTTHUMT00000326691
ENSG00000048052	OTTHUMT00000376088
ENSG00000048052	OTTHUMT00000376176
ENSG00000048140	OTTHUMT00000372208
ENSG00000048140	OTTHUMT00000387012
ENSG00000048162	OTTHUMT00000371963
ENSG00000048342	ENST00000511544
ENSG00000048342	OTTHUMT00000359908
ENSG00000048392	OTTHUMT00000380191
ENSG00000048392	OTTHUMT00000380193
ENSG00000048392	OTTHUMT00000380194
ENSG00000048392	OTTHUMT00000380306
ENSG00000048405	OTTHUMT00000059777
ENSG00000048462	OTTHUMT00000252062
ENSG00000048540	ENST00000354662
ENSG00000048540	OTTHUMT00000401279
ENSG00000048540	OTTHUMT00000401283
ENSG00000048540	OTTHUMT00000401284
ENSG00000048540	OTTHUMT00000401289
ENSG00000048540	OTTHUMT00000401290
ENSG00000048544	OTTHUMT00000040547
ENSG00000048545	OTTHUMT00000040546
ENSG00000048649	OTTHUMT00000318075
ENSG00000048707	OTTHUMT00000036897
ENSG00000048707	OTTHUMT00000036899
ENSG00000048740	ENST00000399850
ENSG00000048740	OTTHUMT00000046758
ENSG00000048828	OTTHUMT00000053160
ENSG00000048991	OTTHUMT00000254659
ENSG00000048991	OTTHUMT00000331546
ENSG00000049089	OTTHUMT00000015764
ENSG00000049167	OTTHUMT00000214971
ENSG00000049192	OTTHUMT00000157334
ENSG00000049192	OTTHUMT00000158252
ENSG00000049239	OTTHUMT00000004928
ENSG00000049245	OTTHUMT00000003625
ENSG00000049246	OTTHUMT00000003606
ENSG00000049246	OTTHUMT00000003607
ENSG00000049246	OTTHUMT00000003608
ENSG00000049247	OTTHUMT00000003612
ENSG00000049247	OTTHUMT00000003613
ENSG00000049249	OTTHUMT00000003622
ENSG00000049283	OTTHUMT00000367573
ENSG00000049449	OTTHUMT00000388507
ENSG00000049449	OTTHUMT00000388510
ENSG00000049540	OTTHUMT00000252377
ENSG00000049540	OTTHUMT00000316913
ENSG00000049540	OTTHUMT00000348229
ENSG00000049540	OTTHUMT00000348232
ENSG00000049540	OTTHUMT00000348233
ENSG00000049540	OTTHUMT00000348235
ENSG00000049540	OTTHUMT00000348236
ENSG00000049540	OTTHUMT00000348238
ENSG00000049541	OTTHUMT00000252458
ENSG00000049541	OTTHUMT00000252459
ENSG00000049618	OTTHUMT00000042827
ENSG00000049618	OTTHUMT00000372723
ENSG00000049656	OTTHUMT00000253649
ENSG00000049768	OTTHUMT00000060814
ENSG00000049769	OTTHUMT00000060819
ENSG00000049860	OTTHUMT00000219859
ENSG00000049860	OTTHUMT00000369003
ENSG00000049883	OTTHUMT00000218562
ENSG00000049883	OTTHUMT00000372654
ENSG00000050030	ENST00000373468
ENSG00000050030	OTTHUMT00000057270
ENSG00000050165	OTTHUMT00000385863
ENSG00000050165	OTTHUMT00000385864
ENSG00000050165	OTTHUMT00000385865
ENSG00000050327	OTTHUMT00000349981
ENSG00000050344	OTTHUMT00000214088
ENSG00000050393	OTTHUMT00000039909
ENSG00000050555	OTTHUMT00000054716
ENSG00000050555	OTTHUMT00000054717
ENSG00000050628	ENST00000414819
ENSG00000050628	OTTHUMT00000026073
ENSG00000050628	OTTHUMT00000026075
ENSG00000050628	OTTHUMT00000026076
ENSG00000050628	OTTHUMT00000026077
ENSG00000050628	OTTHUMT00000026078
ENSG00000050628	OTTHUMT00000026079
ENSG00000050730	OTTHUMT00000256527
ENSG00000050730	OTTHUMT00000364000
ENSG00000050730	OTTHUMT00000364463
ENSG00000050748	OTTHUMT00000253530
ENSG00000050748	OTTHUMT00000253531
ENSG00000050748	OTTHUMT00000373915
ENSG00000050748	OTTHUMT00000373942
ENSG00000050748	OTTHUMT00000373943
ENSG00000050767	OTTHUMT00000253475
ENSG00000050820	OTTHUMT00000269016
ENSG00000050820	OTTHUMT00000269017
ENSG00000051009	OTTHUMT00000257229
ENSG00000051009	OTTHUMT00000383759
ENSG00000051108	OTTHUMT00000257056
ENSG00000051180	OTTHUMT00000252358
ENSG00000051180	OTTHUMT00000387935
ENSG00000051180	OTTHUMT00000387938
ENSG00000051341	OTTHUMT00000355097
ENSG00000051382	OTTHUMT00000358024
ENSG00000051596	OTTHUMT00000253148
ENSG00000051620	OTTHUMT00000042426
ENSG00000051825	OTTHUMT00000401355
ENSG00000052126	ENST00000355397
ENSG00000052126	OTTHUMT00000397013
ENSG00000052126	OTTHUMT00000397014
ENSG00000052723	OTTHUMT00000033401
ENSG00000052723	OTTHUMT00000033402
ENSG00000052749	OTTHUMT00000049699
ENSG00000052749	OTTHUMT00000049700
ENSG00000052795	OTTHUMT00000366602
ENSG00000052802	OTTHUMT00000363880
ENSG00000052802	OTTHUMT00000363881
ENSG00000052841	OTTHUMT00000389577
ENSG00000052841	OTTHUMT00000402646
ENSG00000052850	OTTHUMT00000390399
ENSG00000053108	OTTHUMT00000370212
ENSG00000053328	OTTHUMT00000041794
ENSG00000053371	OTTHUMT00000007165
ENSG00000053372	OTTHUMT00000007075
ENSG00000053438	OTTHUMT00000079116
ENSG00000053438	OTTHUMT00000079117
ENSG00000053524	OTTHUMT00000350868
ENSG00000053524	OTTHUMT00000350870
ENSG00000053702	OTTHUMT00000253090
ENSG00000053747	OTTHUMT00000254824
ENSG00000053747	OTTHUMT00000254850
ENSG00000053770	OTTHUMT00000276922
ENSG00000053900	OTTHUMT00000214986
ENSG00000053918	OTTHUMT00000027382
ENSG00000053918	OTTHUMT00000027517
ENSG00000054116	OTTHUMT00000020384
ENSG00000054118	OTTHUMT00000021688
ENSG00000054118	OTTHUMT00000023220
ENSG00000054148	OTTHUMT00000055150
ENSG00000054179	OTTHUMT00000055169
ENSG00000054179	OTTHUMT00000055171
ENSG00000054219	OTTHUMT00000255035
ENSG00000054267	ENST00000264183
ENSG00000054267	OTTHUMT00000095563
ENSG00000054267	OTTHUMT00000095566
ENSG00000054277	OTTHUMT00000095713
ENSG00000054277	OTTHUMT00000095715
ENSG00000054282	OTTHUMT00000096485
ENSG00000054356	OTTHUMT00000256819
ENSG00000054356	OTTHUMT00000335543
ENSG00000054392	ENST00000413764
ENSG00000054392	OTTHUMT00000088659
ENSG00000054392	OTTHUMT00000088662
ENSG00000054523	OTTHUMT00000005103
ENSG00000054523	OTTHUMT00000005104
ENSG00000054523	OTTHUMT00000005106
ENSG00000054598	OTTHUMT00000043450
ENSG00000054611	OTTHUMT00000317600
ENSG00000054611	OTTHUMT00000317926
ENSG00000054611	OTTHUMT00000317929
ENSG00000054793	OTTHUMT00000106494
ENSG00000054796	OTTHUMT00000079836
ENSG00000054796	OTTHUMT00000079837
ENSG00000054803	OTTHUMT00000079783
ENSG00000054938	OTTHUMT00000385390
ENSG00000054938	OTTHUMT00000385392
ENSG00000054938	OTTHUMT00000385393
ENSG00000054965	OTTHUMT00000397424
ENSG00000054965	OTTHUMT00000397425
ENSG00000054965	OTTHUMT00000397426
ENSG00000054967	OTTHUMT00000397380
ENSG00000054967	OTTHUMT00000397408
ENSG00000055044	OTTHUMT00000256313
ENSG00000055070	OTTHUMT00000006283
ENSG00000055070	OTTHUMT00000355658
ENSG00000055118	OTTHUMT00000350741
ENSG00000055118	OTTHUMT00000350744
ENSG00000055130	ENST00000325222
ENSG00000055130	OTTHUMT00000327780
ENSG00000055147	OTTHUMT00000252455
ENSG00000055163	OTTHUMT00000373710
ENSG00000055163	OTTHUMT00000373716
ENSG00000055208	ENST00000367456
ENSG00000055208	OTTHUMT00000042633
ENSG00000055211	OTTHUMT00000042644
ENSG00000055332	ENST00000395127
ENSG00000055332	OTTHUMT00000218571
ENSG00000055332	OTTHUMT00000325486
ENSG00000055609	OTTHUMT00000318887
ENSG00000055732	ENST00000302814
ENSG00000055732	ENST00000370588
ENSG00000055732	OTTHUMT00000027569
ENSG00000055732	OTTHUMT00000027570
ENSG00000055732	OTTHUMT00000092677
ENSG00000055813	OTTHUMT00000324993
ENSG00000055917	OTTHUMT00000242862
ENSG00000055950	OTTHUMT00000049901
ENSG00000055950	OTTHUMT00000049902
ENSG00000055950	OTTHUMT00000049904
ENSG00000055950	OTTHUMT00000049906
ENSG00000055950	OTTHUMT00000049907
ENSG00000055955	OTTHUMT00000317715
ENSG00000055957	OTTHUMT00000317522
ENSG00000056050	OTTHUMT00000363140
ENSG00000056097	OTTHUMT00000366586
ENSG00000056277	OTTHUMT00000058251
ENSG00000056291	OTTHUMT00000252170
ENSG00000056291	OTTHUMT00000252171
ENSG00000056291	OTTHUMT00000252172
ENSG00000056291	OTTHUMT00000362260
ENSG00000056487	OTTHUMT00000321731
ENSG00000056487	OTTHUMT00000321733
ENSG00000056558	OTTHUMT00000053843
ENSG00000056586	OTTHUMT00000053972
ENSG00000056736	OTTHUMT00000350563
ENSG00000056972	OTTHUMT00000041842
ENSG00000056972	OTTHUMT00000041844
ENSG00000056972	OTTHUMT00000041846
ENSG00000056998	OTTHUMT00000055645
ENSG00000056998	OTTHUMT00000055647
ENSG00000056998	OTTHUMT00000377080
ENSG00000057019	OTTHUMT00000324675
ENSG00000057019	OTTHUMT00000324676
ENSG00000057149	OTTHUMT00000133791
ENSG00000057149	OTTHUMT00000133792
ENSG00000057252	OTTHUMT00000085286
ENSG00000057468	OTTHUMT00000026983
ENSG00000057593	OTTHUMT00000045838
ENSG00000057593	OTTHUMT00000045839
ENSG00000057608	OTTHUMT00000046580
ENSG00000057608	OTTHUMT00000046581
ENSG00000057657	OTTHUMT00000041661
ENSG00000057657	OTTHUMT00000041662
ENSG00000057663	OTTHUMT00000043476
ENSG00000057663	OTTHUMT00000043478
ENSG00000057757	OTTHUMT00000008243
ENSG00000057935	OTTHUMT00000318144
ENSG00000058056	OTTHUMT00000349617
ENSG00000058056	OTTHUMT00000349619
ENSG00000058063	OTTHUMT00000350598
ENSG00000058085	OTTHUMT00000086258
ENSG00000058085	OTTHUMT00000086260
ENSG00000058091	OTTHUMT00000059970
ENSG00000058091	OTTHUMT00000140389
ENSG00000058262	OTTHUMT00000356541
ENSG00000058262	OTTHUMT00000356553
ENSG00000058335	OTTHUMT00000291371
ENSG00000058404	OTTHUMT00000059812
ENSG00000058404	OTTHUMT00000251138
ENSG00000058404	OTTHUMT00000251229
ENSG00000058404	OTTHUMT00000251230
ENSG00000058404	OTTHUMT00000251231
ENSG00000058404	OTTHUMT00000251232
ENSG00000058404	OTTHUMT00000353410
ENSG00000058404	OTTHUMT00000377323
ENSG00000058453	OTTHUMT00000006249
ENSG00000058600	OTTHUMT00000211590
ENSG00000058668	OTTHUMT00000087462
ENSG00000058673	ENST00000495527
ENSG00000058673	OTTHUMT00000087471
ENSG00000058673	OTTHUMT00000087692
ENSG00000058729	OTTHUMT00000250628
ENSG00000058799	ENST00000072644
ENSG00000058799	OTTHUMT00000022103
ENSG00000058804	OTTHUMT00000022101
ENSG00000058866	OTTHUMT00000344800
ENSG00000058866	OTTHUMT00000344802
ENSG00000058866	OTTHUMT00000344844
ENSG00000059145	ENST00000403703
ENSG00000059145	OTTHUMT00000250399
ENSG00000059145	OTTHUMT00000362499
ENSG00000059377	OTTHUMT00000348374
ENSG00000059377	OTTHUMT00000348379
ENSG00000059378	OTTHUMT00000348413
ENSG00000059573	OTTHUMT00000049552
ENSG00000059573	OTTHUMT00000049553
ENSG00000059588	OTTHUMT00000092616
ENSG00000059691	OTTHUMT00000365671
ENSG00000059691	OTTHUMT00000365674
ENSG00000059728	OTTHUMT00000251845
ENSG00000059769	OTTHUMT00000156218
ENSG00000059804	OTTHUMT00000257914
ENSG00000059915	OTTHUMT00000050041
ENSG00000060069	OTTHUMT00000256432
