Ensembl ID	PDB ID
ENSG00000064995	1BH9
ENSG00000065054	2D11
ENSG00000065054	2HE4
ENSG00000065054	2OCS
ENSG00000065135	2IHB
ENSG00000065135	2ODE
ENSG00000065135	2V4Z
ENSG00000065154	1GBN
ENSG00000065154	1OAT
ENSG00000065154	2BYJ
ENSG00000065154	2BYL
ENSG00000065154	2CAN
ENSG00000065154	2OAT
ENSG00000065357	1TUZ
ENSG00000065361	1M6B
ENSG00000065361	3KEX
ENSG00000065361	3LMG
ENSG00000065427	3BJU
ENSG00000065491	3DZX
ENSG00000065526	1OW1
ENSG00000065534	2CQV
ENSG00000065534	2K0F
ENSG00000065534	2YR3
ENSG00000065559	3ALN
ENSG00000065559	3ALO
ENSG00000065613	2J51
ENSG00000065613	2JFL
ENSG00000065613	2JFM
ENSG00000065613	2UV2
ENSG00000065615	3LF5
ENSG00000065675	1XJD
ENSG00000065675	2ENJ
ENSG00000065675	2ENN
ENSG00000065675	2ENZ
ENSG00000065675	2JED
ENSG00000065833	2AW5
ENSG00000065911	1ZN4
ENSG00000065978	1H95
ENSG00000065989	2QYK
ENSG00000065989	3I8V
ENSG00000066044	3HI9
ENSG00000066135	2GF7
ENSG00000066135	2GFA
ENSG00000066135	2GP3
ENSG00000066135	2GP5
ENSG00000066135	2OQ6
ENSG00000066135	2OQ7
ENSG00000066135	2OS2
ENSG00000066135	2OT7
ENSG00000066135	2OX0
ENSG00000066135	2P5B
ENSG00000066135	2PXJ
ENSG00000066135	2Q8C
ENSG00000066135	2Q8D
ENSG00000066135	2Q8E
ENSG00000066135	2QQR
ENSG00000066135	2QQS
ENSG00000066135	2VD7
ENSG00000066135	2WWJ
ENSG00000066136	1N1J
ENSG00000066294	2PKD
ENSG00000066427	1YZB
ENSG00000066427	2AGA
ENSG00000066427	2DOS
ENSG00000066427	2JRI
ENSG00000066427	2KLZ
ENSG00000066468	1DJS
ENSG00000066468	1E0O
ENSG00000066468	1EV2
ENSG00000066468	1GJO
ENSG00000066468	1II4
ENSG00000066468	1IIL
ENSG00000066468	1NUN
ENSG00000066468	1OEC
ENSG00000066468	1WVZ
ENSG00000066468	2FDB
ENSG00000066468	2PSQ
ENSG00000066468	2PVF
ENSG00000066468	2PVY
ENSG00000066468	2PWL
ENSG00000066468	2PY3
ENSG00000066468	2PZ5
ENSG00000066468	2PZP
ENSG00000066468	2PZR
ENSG00000066468	2Q0B
ENSG00000066468	3B2T
ENSG00000066468	3CAF
ENSG00000066468	3CLY
ENSG00000066468	3CU1
ENSG00000066468	3DAR
ENSG00000066468	3EUU
ENSG00000066654	2DIR
ENSG00000066827	2ELM
ENSG00000066827	2ELN
ENSG00000066827	2ELO
ENSG00000066827	2ELP
ENSG00000066827	2ELQ
ENSG00000066827	2ELR
ENSG00000066827	2ELS
ENSG00000066827	2ELT
ENSG00000066827	2ELU
ENSG00000066827	2ELV
ENSG00000066926	1HRK
ENSG00000066926	2HRC
ENSG00000066926	2HRE
ENSG00000066926	2PNJ
ENSG00000066926	2PO5
ENSG00000066926	2PO7
ENSG00000066926	2QD1
ENSG00000066926	2QD2
ENSG00000066926	2QD3
ENSG00000066926	2QD4
ENSG00000066926	2QD5
ENSG00000066926	3HCN
ENSG00000066926	3HCO
ENSG00000066926	3HCP
ENSG00000066926	3HCR
ENSG00000067064	2DHO
ENSG00000067064	2I6K
ENSG00000067064	2ICJ
ENSG00000067064	2ICK
ENSG00000067066	1H5P
ENSG00000067141	1X5F
ENSG00000067141	1X5G
ENSG00000067141	1X5H
ENSG00000067141	1X5I
ENSG00000067141	1X5J
ENSG00000067141	1X5K
ENSG00000067182	1EXT
ENSG00000067182	1FT4
ENSG00000067182	1ICH
ENSG00000067182	1NCF
ENSG00000067182	1TNR
ENSG00000067225	1T5A
ENSG00000067225	1ZJH
ENSG00000067225	3BJF
ENSG00000067225	3BJT
ENSG00000067225	3G2G
ENSG00000067225	3GQY
ENSG00000067225	3GR4
ENSG00000067225	3H6O
ENSG00000067225	3ME3
ENSG00000067369	1GZH
ENSG00000067369	1KZY
ENSG00000067369	1XNI
ENSG00000067369	2G3R
ENSG00000067369	2IG0
ENSG00000067369	3LGF
ENSG00000067369	3LGL
ENSG00000067369	3LH0
ENSG00000067560	1A2B
ENSG00000067560	1CC0
ENSG00000067560	1CXZ
ENSG00000067560	1DPF
ENSG00000067560	1FTN
ENSG00000067560	1KMQ
ENSG00000067560	1LB1
ENSG00000067560	1OW3
ENSG00000067560	1S1C
ENSG00000067560	1TX4
ENSG00000067560	1X86
ENSG00000067560	1XCG
ENSG00000067560	2RGN
ENSG00000067560	3KZ1
ENSG00000067560	3LW8
ENSG00000067560	3LWN
ENSG00000067560	3LXR
ENSG00000067596	2EQS
ENSG00000067596	3I4U
ENSG00000067646	1KLR
ENSG00000067646	1KLS
ENSG00000067646	1XRZ
ENSG00000067646	5ZNF
ENSG00000067646	7ZNF
ENSG00000067715	2K45
ENSG00000067715	2K4A
ENSG00000067715	2K8M
ENSG00000067715	2KI6
ENSG00000067715	2R83
ENSG00000067715	3F00
ENSG00000067715	3F01
ENSG00000067715	3F04
ENSG00000067715	3F05
ENSG00000067900	1S1C
ENSG00000067900	2ESM
ENSG00000067900	2ETK
ENSG00000067900	2ETR
ENSG00000067900	2V55
ENSG00000067900	3D9V
ENSG00000067955	1CL3
ENSG00000067955	1E50
ENSG00000067955	1H9D
ENSG00000067992	1Y8N
ENSG00000067992	1Y8O
ENSG00000067992	1Y8P
ENSG00000067992	2PNR
ENSG00000067992	2Q8I
ENSG00000068024	2H8N
ENSG00000068024	2O94
ENSG00000068024	2VQJ
ENSG00000068024	2VQM
ENSG00000068024	2VQO
ENSG00000068024	2VQQ
ENSG00000068024	2VQV
ENSG00000068024	2VQW
ENSG00000068078	1RY7
ENSG00000068305	1C7U
ENSG00000068305	1EGW
ENSG00000068305	3KOV
ENSG00000068796	2GRY
ENSG00000068903	1J8F
ENSG00000068976	1Z8D
ENSG00000069020	2W7R
ENSG00000069188	1WF5
ENSG00000069188	1WFN
ENSG00000069188	1WFO
ENSG00000069188	1WIS
ENSG00000069248	1XKS
ENSG00000069248	3CQC
ENSG00000069248	3CQG
ENSG00000069248	3I4R
ENSG00000069329	2R17
ENSG00000069399	1K1A
ENSG00000069399	1K1B
ENSG00000069424	1ZSX
ENSG00000069535	1H8R
ENSG00000069535	1OJ9
ENSG00000069535	1OJA
ENSG00000069535	1OJC
ENSG00000069535	1OJD
ENSG00000069535	1S2Q
ENSG00000069535	1S2Y
ENSG00000069535	1S3B
ENSG00000069535	1S3E
ENSG00000069535	2BK3
ENSG00000069535	2BK4
ENSG00000069535	2BK5
ENSG00000069535	2BYB
ENSG00000069535	2C64
ENSG00000069535	2C65
ENSG00000069535	2C66
ENSG00000069535	2C67
ENSG00000069535	2C70
ENSG00000069535	2C72
ENSG00000069535	2C73
ENSG00000069535	2C75
ENSG00000069535	2C76
ENSG00000069535	2V5Z
ENSG00000069535	2V60
ENSG00000069535	2V61
ENSG00000069535	2VRL
ENSG00000069535	2VRM
ENSG00000069535	2VZ2
ENSG00000069535	2XCG
ENSG00000069535	2XFN
ENSG00000069535	2XFO
ENSG00000069535	2XFP
ENSG00000069535	2XFQ
ENSG00000069535	2XFU
ENSG00000069667	1N83
ENSG00000069667	1S0X
ENSG00000069764	1LE6
ENSG00000069764	1LE7
ENSG00000069869	2KPZ
ENSG00000069869	2KQ0
ENSG00000069869	3B7Y
ENSG00000069956	2I6L
ENSG00000070010	2YUJ
ENSG00000070087	1D1J
ENSG00000070159	2B49
ENSG00000070182	1S35
ENSG00000070182	3EDU
ENSG00000070182	3F57
ENSG00000070182	3KBT
ENSG00000070182	3KBU
ENSG00000070182	3LBX
ENSG00000070190	1FAO
ENSG00000070190	1FB8
ENSG00000070193	1NUN
ENSG00000070366	2DOK
ENSG00000070366	2HWW
ENSG00000070366	2HWX
ENSG00000070404	2KCX
ENSG00000070404	3B4V
ENSG00000070495	3K2O
ENSG00000070495	3LD8
ENSG00000070495	3LDB
ENSG00000070501	1BPX
ENSG00000070501	1BPY
ENSG00000070501	1BPZ
ENSG00000070501	1MQ2
ENSG00000070501	1MQ3
ENSG00000070501	1TV9
ENSG00000070501	1TVA
ENSG00000070501	1ZJM
ENSG00000070501	1ZJN
ENSG00000070501	1ZQA
ENSG00000070501	1ZQB
ENSG00000070501	1ZQC
ENSG00000070501	1ZQD
ENSG00000070501	1ZQE
ENSG00000070501	1ZQF
ENSG00000070501	1ZQG
ENSG00000070501	1ZQH
ENSG00000070501	1ZQI
ENSG00000070501	1ZQJ
ENSG00000070501	1ZQK
ENSG00000070501	1ZQL
ENSG00000070501	1ZQM
ENSG00000070501	1ZQN
ENSG00000070501	1ZQO
ENSG00000070501	1ZQP
ENSG00000070501	1ZQQ
ENSG00000070501	1ZQR
ENSG00000070501	1ZQS
ENSG00000070501	1ZQT
ENSG00000070501	2FMP
ENSG00000070501	2FMQ
ENSG00000070501	2FMS
ENSG00000070501	2I9G
ENSG00000070501	2ISO
ENSG00000070501	2ISP
ENSG00000070501	2P66
ENSG00000070501	2PXI
ENSG00000070501	3C2K
ENSG00000070501	3C2L
ENSG00000070501	3C2M
ENSG00000070501	3GDX
ENSG00000070501	3ISB
ENSG00000070501	3ISC
ENSG00000070501	3ISD
ENSG00000070501	3JPN
ENSG00000070501	3JPO
ENSG00000070501	3JPP
ENSG00000070501	3JPQ
ENSG00000070501	3JPR
ENSG00000070501	3JPS
ENSG00000070501	3JPT
ENSG00000070501	3MBY
ENSG00000070501	7ICE
ENSG00000070501	7ICF
ENSG00000070501	7ICG
ENSG00000070501	7ICH
ENSG00000070501	7ICI
ENSG00000070501	7ICJ
ENSG00000070501	7ICK
ENSG00000070501	7ICL
ENSG00000070501	7ICM
ENSG00000070501	7ICN
ENSG00000070501	7ICO
ENSG00000070501	7ICP
ENSG00000070501	7ICQ
ENSG00000070501	7ICR
ENSG00000070501	7ICS
ENSG00000070501	7ICT
ENSG00000070501	7ICU
ENSG00000070501	7ICV
ENSG00000070501	8ICA
ENSG00000070501	8ICB
ENSG00000070501	8ICC
ENSG00000070501	8ICE
ENSG00000070501	8ICF
ENSG00000070501	8ICG
ENSG00000070501	8ICH
ENSG00000070501	8ICI
ENSG00000070501	8ICJ
ENSG00000070501	8ICK
ENSG00000070501	8ICL
ENSG00000070501	8ICM
ENSG00000070501	8ICN
ENSG00000070501	8ICO
ENSG00000070501	8ICP
ENSG00000070501	8ICQ
ENSG00000070501	8ICR
ENSG00000070501	8ICS
ENSG00000070501	8ICT
ENSG00000070501	8ICU
ENSG00000070501	8ICV
ENSG00000070501	8ICW
ENSG00000070501	8ICX
ENSG00000070501	8ICY
ENSG00000070501	8ICZ
ENSG00000070501	9ICA
ENSG00000070501	9ICB
ENSG00000070501	9ICC
ENSG00000070501	9ICE
ENSG00000070501	9ICF
ENSG00000070501	9ICG
ENSG00000070501	9ICH
ENSG00000070501	9ICI
ENSG00000070501	9ICJ
ENSG00000070501	9ICK
ENSG00000070501	9ICL
ENSG00000070501	9ICM
ENSG00000070501	9ICN
ENSG00000070501	9ICO
ENSG00000070501	9ICP
ENSG00000070501	9ICQ
ENSG00000070501	9ICR
ENSG00000070501	9ICS
ENSG00000070501	9ICT
ENSG00000070501	9ICU
ENSG00000070501	9ICV
ENSG00000070501	9ICW
ENSG00000070501	9ICX
ENSG00000070501	9ICY
ENSG00000070601	2EDV
ENSG00000070614	1NST
ENSG00000070748	2FY2
ENSG00000070748	2FY3
ENSG00000070748	2FY4
ENSG00000070748	2FY5
ENSG00000070756	1CVJ
ENSG00000070756	1G9L
ENSG00000070756	1JGN
ENSG00000070756	1JH4
ENSG00000070756	2K8G
ENSG00000070756	2RQG
ENSG00000070756	2RQH
ENSG00000070756	2X04
ENSG00000070756	3KTP
ENSG00000070756	3KTR
ENSG00000070756	3KUI
ENSG00000070756	3KUJ
ENSG00000070756	3KUR
ENSG00000070756	3KUS
ENSG00000070756	3KUT
ENSG00000070770	3E3B
ENSG00000070808	2VZ6
ENSG00000070831	1A4R
ENSG00000070831	1AJE
ENSG00000070831	1AM4
ENSG00000070831	1AN0
ENSG00000070831	1CEE
ENSG00000070831	1CF4
ENSG00000070831	1DOA
ENSG00000070831	1E0A
ENSG00000070831	1EES
ENSG00000070831	1GRN
ENSG00000070831	1GZS
ENSG00000070831	1KI1
ENSG00000070831	1KZ7
ENSG00000070831	1KZG
ENSG00000070831	1NF3
ENSG00000070831	2ASE
ENSG00000070831	2DFK
ENSG00000070831	2KB0
ENSG00000070831	2NGR
ENSG00000070831	2ODB
ENSG00000070831	2QRZ
ENSG00000070831	2WM9
ENSG00000070831	2WMN
ENSG00000070831	2WMO
ENSG00000070831	3GCG
ENSG00000070831	3N3V
ENSG00000070886	1UCV
ENSG00000070886	1X5L
ENSG00000070886	3KUL
ENSG00000071051	1U5S
ENSG00000071051	1WX6
ENSG00000071051	1Z3K
ENSG00000071051	2B86
ENSG00000071051	2CIA
ENSG00000071051	2FRW
ENSG00000071051	2FRY
ENSG00000071051	2JXB
ENSG00000071243	1X4I
ENSG00000071564	1HLH
ENSG00000071626	2DGS
ENSG00000071626	2DH8
ENSG00000072062	2GU8
ENSG00000072062	3AGL
ENSG00000072062	3AGM
ENSG00000072062	3MVJ
ENSG00000072110	2EYI
ENSG00000072110	2EYN
ENSG00000072135	2OC3
ENSG00000072163	3IXE
ENSG00000072195	1U2H
ENSG00000072201	3B76
ENSG00000072274	1CX8
ENSG00000072274	1DE4
ENSG00000072274	1SUV
ENSG00000072274	2NSU
ENSG00000072274	3KAS
ENSG00000072310	1AM9
ENSG00000072401	2C4P
ENSG00000072415	1Y76
ENSG00000072506	1F67
ENSG00000072506	1SO8
ENSG00000072506	1U7T
ENSG00000072506	2O23
ENSG00000072518	3IEC
ENSG00000072609	1LGP
ENSG00000072609	1LGQ
ENSG00000072609	2XOC
ENSG00000072609	2XOY
ENSG00000072609	2XOZ
ENSG00000072609	2XP0
ENSG00000072694	2FCB
ENSG00000072756	1OU5
ENSG00000072778	2UXW
ENSG00000072778	3B96
ENSG00000072786	2J7T
ENSG00000072818	3JUE
ENSG00000073008	1DGI
ENSG00000073008	1NN8
ENSG00000073008	3EOW
ENSG00000073008	3EPC
ENSG00000073008	3EPD
ENSG00000073008	3EPF
ENSG00000073009	2JVX
ENSG00000073009	2JVY
ENSG00000073009	3BRT
ENSG00000073009	3BRV
ENSG00000073009	3CL3
ENSG00000073009	3FX0
ENSG00000073050	1CDZ
ENSG00000073050	1XNA
ENSG00000073050	1XNT
ENSG00000073050	2D8M
ENSG00000073050	2W3O
ENSG00000073050	3K75
ENSG00000073050	3K77
ENSG00000073050	3LQC
ENSG00000073282	1RG6
ENSG00000073282	2RMN
ENSG00000073417	1LHQ
ENSG00000073417	1LXX
ENSG00000073417	3ECM
ENSG00000073417	3ECN
ENSG00000073614	2JXJ
ENSG00000073614	2KGG
ENSG00000073614	2KGI
ENSG00000073614	3GL6
ENSG00000073756	1V0X
ENSG00000073792	2CQH
ENSG00000074219	3L15
ENSG00000074266	3IIW
ENSG00000074266	3IIY
ENSG00000074266	3IJ0
ENSG00000074266	3IJ1
ENSG00000074266	3IJC
ENSG00000074266	3JPX
ENSG00000074266	3JZG
ENSG00000074266	3JZH
ENSG00000074266	3JZN
ENSG00000074266	3K26
ENSG00000074266	3K27
ENSG00000074319	1KPP
ENSG00000074319	1KPQ
ENSG00000074319	1M4P
ENSG00000074319	1M4Q
ENSG00000074319	1S1Q
ENSG00000074319	2F0R
ENSG00000074319	3IV1
ENSG00000074410	1JCZ
ENSG00000074410	1JD0
ENSG00000074416	3HJU
ENSG00000074416	3JW8
ENSG00000074416	3JWE
ENSG00000074695	3A4U
ENSG00000074695	3LCP
ENSG00000074800	2PSN
ENSG00000074800	3B97
ENSG00000074966	2DM0
ENSG00000075142	1JUO
ENSG00000075142	2JC2
ENSG00000075151	1HU3
ENSG00000075239	2F2S
ENSG00000075239	2IB7
ENSG00000075239	2IB8
ENSG00000075239	2IB9
ENSG00000075239	2IBU
ENSG00000075239	2IBW
ENSG00000075239	2IBY
ENSG00000075388	1IJT
ENSG00000075413	2QNJ
ENSG00000075413	3FE3
ENSG00000075618	1DFC
ENSG00000075618	3LLP
ENSG00000075618	3O8K
ENSG00000075624	3BYH
ENSG00000075624	3D2U
ENSG00000075624	3LUE
ENSG00000075711	1PDR
ENSG00000075711	2OQS
ENSG00000075711	2X7Z
ENSG00000075785	1T91
ENSG00000075785	1YHN
ENSG00000075785	3LAW
ENSG00000075856	2DO4
ENSG00000075884	3BYI
ENSG00000075914	2NN6
ENSG00000076003	2KLQ
ENSG00000076067	1X4E
ENSG00000076242	3NA3
ENSG00000076248	1AKZ
ENSG00000076248	1DPU
ENSG00000076248	1EMH
ENSG00000076248	1EMJ
ENSG00000076248	1Q3F
ENSG00000076248	1SSP
ENSG00000076248	1UGH
ENSG00000076248	1YUO
ENSG00000076248	2HXM
ENSG00000076248	2OXM
ENSG00000076248	2OYT
ENSG00000076248	2SSP
ENSG00000076248	3FCF
ENSG00000076248	3FCI
ENSG00000076248	3FCK
ENSG00000076248	3FCL
ENSG00000076248	4SKN
ENSG00000076555	2DN8
ENSG00000076555	2HJW
ENSG00000076555	2KCC
ENSG00000076555	3FF6
ENSG00000076555	3GID
ENSG00000076555	3GLK
ENSG00000076555	3JRW
ENSG00000076555	3JRX
ENSG00000076604	2EOD
ENSG00000076604	2YUC
ENSG00000076662	1T0P
ENSG00000076685	2J2C
ENSG00000076685	2JC9
ENSG00000076685	2JCM
ENSG00000076864	1SRQ
ENSG00000076864	3BRW
ENSG00000076928	1IAP
ENSG00000076928	1SHZ
ENSG00000076984	2DYL
ENSG00000077044	1R79
ENSG00000077044	3BQ7
ENSG00000077092	1HRA
ENSG00000077092	1XAP
ENSG00000077150	1A3Q
ENSG00000077150	2D96
ENSG00000077150	3DO7
ENSG00000077152	1YH2
ENSG00000077238	1IAR
ENSG00000077238	1IRS
ENSG00000077238	1ITE
ENSG00000077238	3BPL
ENSG00000077238	3BPN
ENSG00000077238	3BPO
ENSG00000077254	2UZG
ENSG00000077279	1MJD
ENSG00000077279	2BQQ
ENSG00000077312	1AUD
ENSG00000077312	1CX0
ENSG00000077312	1DRZ
ENSG00000077312	1DZ5
ENSG00000077312	1FHT
ENSG00000077312	1M5K
ENSG00000077312	1M5O
ENSG00000077312	1M5P
ENSG00000077312	1M5V
ENSG00000077312	1NU4
ENSG00000077312	1OIA
ENSG00000077312	1SJ3
ENSG00000077312	1SJ4
ENSG00000077312	1SJF
ENSG00000077312	1U6B
ENSG00000077312	1URN
ENSG00000077312	1VBX
ENSG00000077312	1VBY
ENSG00000077312	1VBZ
ENSG00000077312	1VC0
ENSG00000077312	1VC5
ENSG00000077312	1VC6
ENSG00000077312	1VC7
ENSG00000077312	1ZZN
ENSG00000077312	2A3J
ENSG00000077312	2NZ4
ENSG00000077312	2OIH
ENSG00000077312	2OJ3
ENSG00000077312	2U1A
ENSG00000077312	3BO2
ENSG00000077312	3BO3
ENSG00000077312	3BO4
ENSG00000077312	3CUL
ENSG00000077312	3CUN
ENSG00000077312	3EGZ
ENSG00000077312	3G8S
ENSG00000077312	3G8T
ENSG00000077312	3G96
ENSG00000077312	3G9C
ENSG00000077312	3HHN
ENSG00000077312	3IIN
ENSG00000077312	3IRW
ENSG00000077312	3IWN
ENSG00000077312	3K0J
ENSG00000077312	3L3C
ENSG00000077312	3MUM
ENSG00000077312	3MUR
ENSG00000077312	3MUT
ENSG00000077312	3MUV
ENSG00000077312	3MXH
ENSG00000077312	3UTR
ENSG00000077348	2NN6
ENSG00000077463	3K35
ENSG00000077514	1U76
ENSG00000077514	3E0J
ENSG00000077522	1H8B
ENSG00000077522	1HCI
ENSG00000077522	1QUU
ENSG00000077616	3FEC
ENSG00000077616	3FED
ENSG00000077616	3FEE
ENSG00000077616	3FF3
ENSG00000077782	1AGW
ENSG00000077782	1CVS
ENSG00000077782	1EVT
ENSG00000077782	1FGI
ENSG00000077782	1FGK
ENSG00000077782	1FQ9
ENSG00000077782	1XR0
ENSG00000077782	2CR3
ENSG00000077782	2FGI
ENSG00000077782	3C4F
ENSG00000077782	3GQI
ENSG00000077782	3GQL
ENSG00000077782	3JS2
ENSG00000077782	3KXX
ENSG00000077782	3KY2
ENSG00000077800	3B7X
ENSG00000077809	2D9B
ENSG00000077809	2DN4
ENSG00000077809	2ED2
ENSG00000077809	2EJE
ENSG00000077984	2CH9
ENSG00000078043	2ASQ
ENSG00000078053	1KY7
ENSG00000078053	1UTC
ENSG00000078061	1WXM
ENSG00000078070	2EJM
ENSG00000078098	1Z68
ENSG00000078140	1YLA
ENSG00000078140	2O25
ENSG00000078140	3E46
ENSG00000078140	3F92
ENSG00000078140	3K9O
ENSG00000078140	3K9P
ENSG00000078142	3IHY
ENSG00000078142	3LS8
ENSG00000078177	2D9I
ENSG00000078177	2VKC
ENSG00000078177	3BHB
ENSG00000078177	3FAU
ENSG00000078237	3DCY
ENSG00000078269	1UFW
ENSG00000078304	2IAE
ENSG00000078304	2JAK
ENSG00000078304	2NPP
ENSG00000078304	2NYL
ENSG00000078304	2NYM
ENSG00000078304	3FGA
ENSG00000078328	2ERR
ENSG00000078369	2QNS
ENSG00000078369	3KJ5
ENSG00000078401	1EDN
ENSG00000078401	1EDP
ENSG00000078401	1T7H
ENSG00000078401	1V6R
ENSG00000078487	2E61
ENSG00000078487	2RR4
ENSG00000078549	2JOD
ENSG00000078579	3F1R
ENSG00000078687	2DKL
ENSG00000078687	2X04
ENSG00000078687	3KTP
ENSG00000078747	2DMV
ENSG00000078747	2NQ3
ENSG00000078747	2P4R
ENSG00000078747	2YSF
ENSG00000078900	1COK
ENSG00000078900	1DXS
ENSG00000078900	2KBY
ENSG00000078900	2WQI
ENSG00000078900	2WQJ
ENSG00000078900	2WTT
ENSG00000078900	2XWC
ENSG00000078902	1WGL
ENSG00000078967	1X23
ENSG00000078967	2FUH
ENSG00000078967	3L1Z
ENSG00000079102	1WQ6
ENSG00000079102	2DJ8
ENSG00000079102	2H7B
ENSG00000079102	2KNH
ENSG00000079102	2KYG
ENSG00000079102	2OD1
ENSG00000079102	2ODD
ENSG00000079102	2PP4
ENSG00000079134	1WXP
ENSG00000079246	1JEQ
ENSG00000079246	1JEY
ENSG00000079246	1Q2Z
ENSG00000079246	1RW2
ENSG00000079257	2BO9
ENSG00000079277	2HW6
ENSG00000079332	2GAO
ENSG00000079385	1E07
ENSG00000079385	2GK2
ENSG00000079385	2QSQ
ENSG00000079385	2QST
ENSG00000079385	2VER
ENSG00000079387	2CKG
ENSG00000079387	2CKH
ENSG00000079387	2G4D
ENSG00000079387	2IY0
ENSG00000079387	2IY1
ENSG00000079387	2IYC
ENSG00000079387	2IYD
ENSG00000079387	2XPH
ENSG00000079387	2XRE
ENSG00000079393	2GWO
ENSG00000079393	2PQ5
ENSG00000079459	1EZF
ENSG00000079616	2EDU
ENSG00000079616	3BFN
ENSG00000079691	3LK2
ENSG00000079691	3LK3
ENSG00000079805	2YS1
ENSG00000079841	2CSS
ENSG00000079999	1U6D
ENSG00000079999	1ZGK
ENSG00000079999	2FLU
ENSG00000080371	1YZT
ENSG00000080371	1YZU
ENSG00000080371	1Z08
ENSG00000080371	1Z0I
ENSG00000080371	2OT3
ENSG00000080503	2DAT
ENSG00000080561	2DJA
ENSG00000080561	2DMK
ENSG00000080618	3D66
ENSG00000080618	3D67
ENSG00000080618	3D68
ENSG00000080618	3LMS
ENSG00000080802	1E4U
ENSG00000080802	1UR6
ENSG00000080815	2KR6
ENSG00000080819	2AEX
ENSG00000080824	1BYQ
ENSG00000080824	1OSF
ENSG00000080824	1UY6
ENSG00000080824	1UY7
ENSG00000080824	1UY8
ENSG00000080824	1UY9
ENSG00000080824	1UYC
ENSG00000080824	1UYD
ENSG00000080824	1UYE
ENSG00000080824	1UYF
ENSG00000080824	1UYG
ENSG00000080824	1UYH
ENSG00000080824	1UYI
ENSG00000080824	1UYK
ENSG00000080824	1UYL
ENSG00000080824	1YC1
ENSG00000080824	1YC3
ENSG00000080824	1YC4
ENSG00000080824	1YER
ENSG00000080824	1YES
ENSG00000080824	1YET
ENSG00000080824	2BSM
ENSG00000080824	2BT0
ENSG00000080824	2BUG
ENSG00000080824	2BYH
ENSG00000080824	2BYI
ENSG00000080824	2BZ5
ENSG00000080824	2C2L
ENSG00000080824	2CCS
ENSG00000080824	2CCT
ENSG00000080824	2CCU
ENSG00000080824	2CDD
ENSG00000080824	2FWY
ENSG00000080824	2FWZ
ENSG00000080824	2H55
ENSG00000080824	2JJC
ENSG00000080824	2K5B
ENSG00000080824	2QF6
ENSG00000080824	2QFO
ENSG00000080824	2QG0
ENSG00000080824	2QG2
ENSG00000080824	2UWD
ENSG00000080824	2VCI
ENSG00000080824	2VCJ
ENSG00000080824	2WI1
ENSG00000080824	2WI2
ENSG00000080824	2WI3
ENSG00000080824	2WI4
ENSG00000080824	2WI5
ENSG00000080824	2WI6
ENSG00000080824	2WI7
ENSG00000080824	2XAB
ENSG00000080824	2XDK
ENSG00000080824	2XDL
ENSG00000080824	2XDS
ENSG00000080824	2XDU
ENSG00000080824	2XDX
ENSG00000080824	2XHR
ENSG00000080824	2XHT
ENSG00000080824	2XHX
ENSG00000080824	2XJG
ENSG00000080824	2XJJ
ENSG00000080824	2XJX
ENSG00000080824	2XK2
ENSG00000080824	3BM9
ENSG00000080824	3BMY
ENSG00000080824	3D0B
ENSG00000080824	3EKO
ENSG00000080824	3EKR
ENSG00000080824	3FT5
ENSG00000080824	3FT8
ENSG00000080824	3HEK
ENSG00000080824	3HHU
ENSG00000080824	3HYY
ENSG00000080824	3HYZ
ENSG00000080824	3HZ1
ENSG00000080824	3HZ5
ENSG00000080824	3INW
ENSG00000080824	3INX
ENSG00000080824	3K97
ENSG00000080824	3K98
ENSG00000080824	3K99
ENSG00000080824	3MNR
ENSG00000080839	1H28
ENSG00000080986	2IGP
ENSG00000080986	2VE7
ENSG00000081041	1QNK
ENSG00000081181	1PQ3
ENSG00000081237	1YGR
ENSG00000081237	1YGU
ENSG00000081248	2VAY
ENSG00000081277	1XM9
ENSG00000081307	3GUC
ENSG00000081307	3H8V
ENSG00000081320	3LM0
ENSG00000081320	3LM5
ENSG00000081377	1OHC
ENSG00000081377	1OHD
ENSG00000081377	1OHE
ENSG00000081870	1TVG
ENSG00000081870	1XPW
ENSG00000082074	1RI9
ENSG00000082074	2GTJ
ENSG00000082074	2GTO
ENSG00000082175	1A28
ENSG00000082175	1E3K
ENSG00000082175	1SQN
ENSG00000082175	1SR7
ENSG00000082175	1ZUC
ENSG00000082175	2C7A
ENSG00000082175	2OVH
ENSG00000082175	2OVM
ENSG00000082175	2W8Y
ENSG00000082175	3D90
ENSG00000082175	3G8N
ENSG00000082175	3G8O
ENSG00000082175	3HQ5
ENSG00000082175	3KBA
ENSG00000082212	1DO8
ENSG00000082212	1EFK
ENSG00000082212	1EFL
ENSG00000082212	1GZ3
ENSG00000082212	1GZ4
ENSG00000082212	1PJ2
ENSG00000082212	1PJ3
ENSG00000082212	1PJ4
ENSG00000082212	1PJL
ENSG00000082212	1QR6
ENSG00000082258	2IVX
ENSG00000082397	2HE7
ENSG00000082397	3BIN
ENSG00000082438	2DAJ
ENSG00000082458	1UM7
ENSG00000082458	2FE5
ENSG00000082458	2I1N
ENSG00000082556	2A0D
ENSG00000082556	2IQN
ENSG00000082701	1GNG
ENSG00000082701	1H8F
ENSG00000082701	1I09
ENSG00000082701	1J1B
ENSG00000082701	1J1C
ENSG00000082701	1O9U
ENSG00000082701	1PYX
ENSG00000082701	1Q3D
ENSG00000082701	1Q3W
ENSG00000082701	1Q41
