Ensembl ID	RFAM ID
ENSG00000251714	RF00100
ENSG00000251715	RF00263
ENSG00000251716	RF00019
ENSG00000251717	RF00001
ENSG00000251718	RF00004
ENSG00000251719	RF00026
ENSG00000251720	RF00066
ENSG00000251721	RF01226
ENSG00000251722	RF00020
ENSG00000251723	RF00026
ENSG00000251724	RF00066
ENSG00000251726	RF00066
ENSG00000251727	RF00026
ENSG00000251728	RF00019
ENSG00000251729	RF00001
ENSG00000251730	RF00394
ENSG00000251732	RF00100
ENSG00000251733	RF00286
ENSG00000251734	RF00066
ENSG00000251735	RF00402
ENSG00000251736	RF00026
ENSG00000251737	RF01210
ENSG00000251739	RF00026
ENSG00000251740	RF00096
ENSG00000251741	RF00618
ENSG00000251742	RF00100
ENSG00000251743	RF00066
ENSG00000251744	RF00402
ENSG00000251745	RF00066
ENSG00000251746	RF00001
ENSG00000251747	RF00066
ENSG00000251748	RF00618
ENSG00000251749	RF00012
ENSG00000251750	RF00020
ENSG00000251751	RF00100
ENSG00000251752	RF00015
ENSG00000251753	RF00026
ENSG00000251754	RF00026
ENSG00000251755	RF00066
ENSG00000251756	RF00001
ENSG00000251757	RF00026
ENSG00000251758	RF00026
ENSG00000251759	RF00100
ENSG00000251760	RF00001
ENSG00000251761	RF00026
ENSG00000251762	RF01210
ENSG00000251763	RF00026
ENSG00000251764	RF00001
ENSG00000251766	RF00001
ENSG00000251767	RF00066
ENSG00000251768	RF00001
ENSG00000251769	RF01169
ENSG00000251770	RF00001
ENSG00000251771	RF00026
ENSG00000251773	RF00026
ENSG00000251774	RF00026
ENSG00000251775	RF01293
ENSG00000251776	RF00100
ENSG00000251777	RF00026
ENSG00000251778	RF00334
ENSG00000251779	RF00019
ENSG00000251780	RF00066
ENSG00000251781	RF00001
ENSG00000251783	RF00026
ENSG00000251784	RF00618
ENSG00000251785	RF00001
ENSG00000251786	RF00019
ENSG00000251787	RF00066
ENSG00000251788	RF00020
ENSG00000251789	RF00015
ENSG00000251790	RF00424
ENSG00000251791	RF00478
ENSG00000251792	RF00019
ENSG00000251793	RF00012
ENSG00000251794	RF00026
ENSG00000251795	RF00155
ENSG00000251796	RF00156
ENSG00000251797	RF00066
ENSG00000251798	RF00026
ENSG00000251799	RF00019
ENSG00000251800	RF00012
ENSG00000251801	RF01169
ENSG00000251802	RF00322
ENSG00000251803	RF00019
ENSG00000251804	RF00026
ENSG00000251805	RF00602
ENSG00000251806	RF00570
ENSG00000251807	RF00026
ENSG00000251809	RF00100
ENSG00000251810	RF00100
ENSG00000251811	RF00019
ENSG00000251812	RF00019
ENSG00000251813	RF00026
ENSG00000251814	RF00100
ENSG00000251815	RF00108
ENSG00000251816	RF00001
ENSG00000251817	RF01210
ENSG00000251818	RF00601
ENSG00000251819	RF00026
ENSG00000251820	RF01210
ENSG00000251821	RF00026
ENSG00000251822	RF00413
ENSG00000251823	RF00001
ENSG00000251824	RF01169
ENSG00000251825	RF00100
ENSG00000251827	RF00100
ENSG00000251828	RF00322
ENSG00000251829	RF00001
ENSG00000251830	RF00218
ENSG00000251831	RF00026
ENSG00000251833	RF01286
ENSG00000251834	RF00026
ENSG00000251835	RF00619
ENSG00000251836	RF00012
ENSG00000251837	RF00019
ENSG00000251838	RF00322
ENSG00000251839	RF00066
ENSG00000251840	RF00100
ENSG00000251841	RF00026
ENSG00000251842	RF00026
ENSG00000251843	RF00026
ENSG00000251844	RF00537
ENSG00000251845	RF00019
ENSG00000251846	RF00049
ENSG00000251847	RF00335
ENSG00000251848	RF01210
ENSG00000251850	RF00001
ENSG00000251851	RF00026
ENSG00000251852	RF00019
ENSG00000251853	RF00066
ENSG00000251854	RF00026
ENSG00000251857	RF00001
ENSG00000251858	RF00322
ENSG00000251859	RF00026
ENSG00000251860	RF01210
ENSG00000251861	RF00601
ENSG00000251863	RF01169
ENSG00000251864	RF00019
ENSG00000251865	RF00026
ENSG00000251866	RF00602
ENSG00000251867	RF00019
ENSG00000251868	RF00066
ENSG00000251869	RF00422
ENSG00000251870	RF00004
ENSG00000251872	RF00026
ENSG00000251873	RF00001
ENSG00000251874	RF00026
ENSG00000251875	RF00020
ENSG00000251877	RF00004
ENSG00000251878	RF00152
ENSG00000251880	RF00066
ENSG00000251881	RF01169
ENSG00000251882	RF00026
ENSG00000251883	RF00619
ENSG00000251884	RF00001
ENSG00000251885	RF00001
ENSG00000251886	RF00026
ENSG00000251887	RF00026
ENSG00000251888	RF00100
ENSG00000251889	RF00015
ENSG00000251890	RF00001
ENSG00000251891	RF00066
ENSG00000251892	RF00066
ENSG00000251893	RF00156
ENSG00000251894	RF00026
ENSG00000251895	RF00026
ENSG00000251896	RF00108
ENSG00000251897	RF00026
ENSG00000251898	RF00564
ENSG00000251900	RF00006
ENSG00000251901	RF01204
ENSG00000251902	RF00026
ENSG00000251904	RF00001
ENSG00000251905	RF00066
ENSG00000251906	RF00026
ENSG00000251907	RF00026
ENSG00000251908	RF00026
ENSG00000251909	RF00096
ENSG00000251911	RF01169
ENSG00000251913	RF00026
ENSG00000251914	RF00066
ENSG00000251915	RF00001
ENSG00000251916	RF00003
ENSG00000251917	RF00003
ENSG00000251918	RF01169
ENSG00000251919	RF00066
ENSG00000251920	RF00001
ENSG00000251921	RF00066
ENSG00000251922	RF00397
ENSG00000251923	RF00026
ENSG00000251924	RF00001
ENSG00000251925	RF00156
ENSG00000251926	RF01210
ENSG00000251928	RF00026
ENSG00000251929	RF00026
ENSG00000251930	RF00012
ENSG00000251931	RF00026
ENSG00000251932	RF00108
ENSG00000251934	RF00026
ENSG00000251935	RF00100
ENSG00000251936	RF00001
ENSG00000251937	RF00066
ENSG00000251938	RF01210
ENSG00000251939	RF00026
ENSG00000251940	RF00398
ENSG00000251941	RF00001
ENSG00000251942	RF00424
ENSG00000251943	RF00026
ENSG00000251944	RF00012
ENSG00000251945	RF00001
ENSG00000251946	RF00026
ENSG00000251947	RF00100
ENSG00000251949	RF01169
ENSG00000251950	RF00030
ENSG00000251951	RF00100
ENSG00000251952	RF00026
ENSG00000251953	RF00001
ENSG00000251954	RF00026
ENSG00000251955	RF00026
ENSG00000251956	RF00026
ENSG00000251957	RF00026
ENSG00000251958	RF00026
ENSG00000251959	RF01232
ENSG00000251960	RF00026
ENSG00000251961	RF00619
ENSG00000251964	RF00066
ENSG00000251965	RF00001
ENSG00000251967	RF00591
ENSG00000251970	RF00003
ENSG00000251971	RF00026
ENSG00000251972	RF00026
ENSG00000251973	RF00026
ENSG00000251974	RF00413
ENSG00000251975	RF00026
ENSG00000251976	RF00100
ENSG00000251977	RF00026
ENSG00000251978	RF00001
ENSG00000251979	RF00012
ENSG00000251980	RF00026
ENSG00000251981	RF00066
ENSG00000251982	RF00100
ENSG00000251983	RF00100
ENSG00000251984	RF00020
ENSG00000251985	RF00026
ENSG00000251986	RF00019
ENSG00000251987	RF00154
ENSG00000251988	RF00618
ENSG00000251990	RF00001
ENSG00000251991	RF00066
ENSG00000251992	RF00492
ENSG00000251993	RF00001
ENSG00000251994	RF00004
ENSG00000251995	RF00019
ENSG00000251996	RF00019
ENSG00000251997	RF00001
ENSG00000251998	RF00026
ENSG00000251999	RF00322
ENSG00000252000	RF01293
ENSG00000252001	RF00001
ENSG00000252002	RF00001
ENSG00000252003	RF00066
ENSG00000252005	RF00618
ENSG00000252006	RF00427
ENSG00000252008	RF00026
ENSG00000252009	RF01169
ENSG00000252010	RF00478
ENSG00000252011	RF00402
ENSG00000252012	RF00001
ENSG00000252013	RF00618
ENSG00000252014	RF00156
ENSG00000252015	RF00026
ENSG00000252016	RF01225
ENSG00000252017	RF00026
ENSG00000252018	RF00004
ENSG00000252019	RF00619
ENSG00000252020	RF00492
ENSG00000252021	RF00019
ENSG00000252022	RF00133
ENSG00000252023	RF00026
ENSG00000252024	RF00283
ENSG00000252025	RF00026
ENSG00000252026	RF00026
ENSG00000252027	RF00619
ENSG00000252028	RF00100
ENSG00000252029	RF00001
ENSG00000252030	RF00026
ENSG00000252031	RF00026
ENSG00000252032	RF00026
ENSG00000252033	RF00026
ENSG00000252034	RF00019
ENSG00000252035	RF00026
ENSG00000252036	RF00100
ENSG00000252037	RF00026
ENSG00000252039	RF00026
ENSG00000252040	RF01233
ENSG00000252041	RF00001
ENSG00000252042	RF00019
ENSG00000252043	RF00001
ENSG00000252045	RF00438
ENSG00000252046	RF00026
ENSG00000252047	RF00019
ENSG00000252048	RF00012
ENSG00000252049	RF00561
ENSG00000252050	RF00322
ENSG00000252051	RF00100
ENSG00000252052	RF00026
ENSG00000252053	RF00026
ENSG00000252054	RF00045
ENSG00000252055	RF00026
ENSG00000252056	RF00020
ENSG00000252057	RF00066
ENSG00000252058	RF01210
ENSG00000252060	RF00001
ENSG00000252061	RF00026
ENSG00000252062	RF00026
ENSG00000252063	RF00026
ENSG00000252064	RF00019
ENSG00000252065	RF00026
ENSG00000252066	RF00004
ENSG00000252067	RF00015
ENSG00000252068	RF00026
ENSG00000252069	RF00019
ENSG00000252070	RF00001
ENSG00000252071	RF01210
ENSG00000252072	RF00001
ENSG00000252073	RF00026
ENSG00000252074	RF00026
ENSG00000252075	RF00066
ENSG00000252076	RF00100
ENSG00000252077	RF01169
ENSG00000252078	RF01169
ENSG00000252079	RF00026
ENSG00000252080	RF00066
ENSG00000252081	RF00026
ENSG00000252082	RF00026
ENSG00000252083	RF00561
ENSG00000252084	RF00100
ENSG00000252085	RF00019
ENSG00000252086	RF00001
ENSG00000252087	RF00100
ENSG00000252088	RF01210
ENSG00000252089	RF00618
ENSG00000252090	RF00066
ENSG00000252091	RF00026
ENSG00000252094	RF00001
ENSG00000252096	RF00322
ENSG00000252097	RF00026
ENSG00000252098	RF00019
ENSG00000252099	RF00003
ENSG00000252101	RF00026
ENSG00000252102	RF00092
ENSG00000252103	RF00026
ENSG00000252104	RF00026
ENSG00000252105	RF00003
ENSG00000252106	RF00019
ENSG00000252107	RF00001
ENSG00000252108	RF00026
ENSG00000252109	RF00306
ENSG00000252110	RF01210
ENSG00000252112	RF00154
ENSG00000252113	RF00026
ENSG00000252114	RF00045
ENSG00000252115	RF00019
ENSG00000252116	RF00618
ENSG00000252117	RF00026
ENSG00000252118	RF00619
ENSG00000252119	RF01225
ENSG00000252121	RF00026
ENSG00000252122	RF00598
ENSG00000252123	RF00066
ENSG00000252125	RF00026
ENSG00000252126	RF00026
ENSG00000252127	RF00156
ENSG00000252128	RF00086
ENSG00000252129	RF00090
ENSG00000252130	RF00026
ENSG00000252132	RF00026
ENSG00000252133	RF00156
ENSG00000252134	RF00019
ENSG00000252135	RF00003
ENSG00000252136	RF00322
ENSG00000252137	RF00026
ENSG00000252138	RF00561
ENSG00000252139	RF00283
ENSG00000252140	RF00099
ENSG00000252141	RF00026
ENSG00000252143	RF00492
ENSG00000252144	RF01169
ENSG00000252145	RF00026
ENSG00000252147	RF00019
ENSG00000252148	RF00026
ENSG00000252149	RF00001
ENSG00000252151	RF00026
ENSG00000252152	RF00066
ENSG00000252154	RF01169
ENSG00000252155	RF00026
ENSG00000252156	RF00026
ENSG00000252157	RF00026
ENSG00000252158	RF00139
ENSG00000252159	RF00019
ENSG00000252161	RF00001
ENSG00000252162	RF00026
ENSG00000252163	RF00100
ENSG00000252164	RF00001
ENSG00000252166	RF00003
ENSG00000252167	RF00001
ENSG00000252169	RF00001
ENSG00000252170	RF01169
ENSG00000252171	RF00019
ENSG00000252172	RF00026
ENSG00000252173	RF00026
ENSG00000252174	RF00066
ENSG00000252175	RF00012
ENSG00000252178	RF00066
ENSG00000252179	RF00001
ENSG00000252180	RF00019
ENSG00000252182	RF00001
ENSG00000252183	RF00026
ENSG00000252184	RF00004
ENSG00000252185	RF00026
ENSG00000252186	RF00026
ENSG00000252188	RF00561
ENSG00000252189	RF00012
ENSG00000252190	RF00492
ENSG00000252191	RF00026
ENSG00000252192	RF00411
ENSG00000252193	RF00426
ENSG00000252195	RF00066
ENSG00000252198	RF00019
ENSG00000252199	RF00156
ENSG00000252200	RF00285
ENSG00000252201	RF00026
ENSG00000252202	RF00019
ENSG00000252203	RF01232
ENSG00000252204	RF00402
ENSG00000252205	RF00026
ENSG00000252206	RF00066
ENSG00000252207	RF00001
ENSG00000252209	RF00003
ENSG00000252210	RF00019
ENSG00000252211	RF00001
ENSG00000252212	RF00004
ENSG00000252213	RF00090
ENSG00000252214	RF00026
ENSG00000252217	RF00019
ENSG00000252218	RF00426
ENSG00000252220	RF00026
ENSG00000252221	RF00066
ENSG00000252222	RF00066
ENSG00000252223	RF00026
ENSG00000252224	RF00618
ENSG00000252225	RF00019
ENSG00000252227	RF00049
ENSG00000252228	RF00554
ENSG00000252230	RF00611
ENSG00000252231	RF00001
ENSG00000252233	RF00100
ENSG00000252235	RF00026
ENSG00000252236	RF00568
ENSG00000252237	RF00015
ENSG00000252238	RF00322
ENSG00000252239	RF00026
ENSG00000252241	RF00012
ENSG00000252242	RF00066
ENSG00000252243	RF00026
ENSG00000252244	RF00066
ENSG00000252245	RF00026
ENSG00000252246	RF00001
ENSG00000252247	RF00026
ENSG00000252249	RF00425
ENSG00000252250	RF00019
ENSG00000252251	RF00001
ENSG00000252252	RF00026
ENSG00000252253	RF00019
ENSG00000252254	RF00019
ENSG00000252255	RF00004
ENSG00000252256	RF01169
ENSG00000252257	RF00100
ENSG00000252258	RF00156
ENSG00000252259	RF00001
ENSG00000252260	RF00001
ENSG00000252261	RF00001
ENSG00000252262	RF00001
ENSG00000252263	RF00026
ENSG00000252264	RF00066
ENSG00000252265	RF01210
ENSG00000252266	RF00019
ENSG00000252267	RF00001
ENSG00000252268	RF00001
ENSG00000252269	RF00618
ENSG00000252271	RF00026
ENSG00000252272	RF00001
ENSG00000252273	RF00026
ENSG00000252274	RF00422
ENSG00000252275	RF00066
ENSG00000252277	RF00108
ENSG00000252278	RF00026
ENSG00000252279	RF00026
ENSG00000252280	RF00066
ENSG00000252281	RF00321
ENSG00000252282	RF00026
ENSG00000252283	RF00006
ENSG00000252284	RF00085
ENSG00000252285	RF00066
ENSG00000252287	RF00001
ENSG00000252288	RF00026
ENSG00000252289	RF00001
ENSG00000252290	RF00402
ENSG00000252291	RF00322
ENSG00000252292	RF00100
ENSG00000252293	RF00066
ENSG00000252294	RF00026
ENSG00000252295	RF01210
ENSG00000252296	RF00402
ENSG00000252297	RF00026
ENSG00000252298	RF01169
ENSG00000252299	RF00012
ENSG00000252300	RF01169
ENSG00000252301	RF00001
ENSG00000252302	RF00001
ENSG00000252303	RF00026
ENSG00000252305	RF00090
ENSG00000252307	RF00001
ENSG00000252310	RF00019
ENSG00000252311	RF00003
ENSG00000252312	RF00100
ENSG00000252313	RF00001
ENSG00000252314	RF00283
ENSG00000252315	RF00001
ENSG00000252316	RF00019
ENSG00000252317	RF00019
ENSG00000252319	RF00019
ENSG00000252320	RF00026
ENSG00000252321	RF00100
ENSG00000252322	RF00100
ENSG00000252323	RF00026
ENSG00000252325	RF00026
ENSG00000252326	RF00108
ENSG00000252327	RF00026
ENSG00000252328	RF00006
ENSG00000252329	RF00424
ENSG00000252332	RF00026
ENSG00000252333	RF00026
ENSG00000252334	RF00026
ENSG00000252335	RF00026
ENSG00000252336	RF00001
ENSG00000252337	RF00322
ENSG00000252338	RF00026
ENSG00000252339	RF00026
ENSG00000252341	RF00019
ENSG00000252342	RF00001
ENSG00000252343	RF00004
ENSG00000252346	RF00001
ENSG00000252347	RF00026
ENSG00000252348	RF00026
ENSG00000252349	RF00322
ENSG00000252350	RF00009
ENSG00000252351	RF00619
ENSG00000252352	RF00561
ENSG00000252353	RF00066
ENSG00000252354	RF01169
ENSG00000252355	RF00100
ENSG00000252356	RF01169
ENSG00000252357	RF00019
ENSG00000252358	RF00100
ENSG00000252359	RF01169
ENSG00000252360	RF00100
ENSG00000252361	RF00026
ENSG00000252362	RF00026
ENSG00000252363	RF00066
ENSG00000252364	RF00001
ENSG00000252365	RF00099
ENSG00000252366	RF00001
ENSG00000252367	RF00019
ENSG00000252368	RF00001
ENSG00000252369	RF00066
ENSG00000252370	RF00001
ENSG00000252371	RF00026
ENSG00000252372	RF01169
ENSG00000252373	RF00026
ENSG00000252374	RF00019
ENSG00000252376	RF00001
ENSG00000252377	RF00026
ENSG00000252379	RF00026
ENSG00000252380	RF01169
ENSG00000252383	RF00026
ENSG00000252384	RF00091
ENSG00000252385	RF00026
ENSG00000252386	RF00026
ENSG00000252387	RF01210
ENSG00000252388	RF01210
ENSG00000252389	RF00001
ENSG00000252390	RF00020
ENSG00000252391	RF00026
ENSG00000252392	RF01169
ENSG00000252393	RF00026
ENSG00000252394	RF00026
ENSG00000252395	RF00026
ENSG00000252396	RF00100
ENSG00000252397	RF00020
ENSG00000252398	RF00019
ENSG00000252399	RF00026
ENSG00000252400	RF00026
ENSG00000252401	RF00618
ENSG00000252402	RF01210
ENSG00000252403	RF00019
ENSG00000252404	RF00424
ENSG00000252405	RF00537
ENSG00000252406	RF00066
ENSG00000252407	RF00066
ENSG00000252408	RF00212
ENSG00000252409	RF00602
ENSG00000252410	RF00020
ENSG00000252411	RF00026
ENSG00000252412	RF00019
ENSG00000252413	RF00066
ENSG00000252414	RF00026
ENSG00000252415	RF00026
ENSG00000252416	RF00026
ENSG00000252417	RF00066
ENSG00000252418	RF00026
ENSG00000252419	RF00030
ENSG00000252420	RF00019
ENSG00000252421	RF00026
ENSG00000252422	RF00001
ENSG00000252423	RF00026
ENSG00000252424	RF00001
ENSG00000252425	RF00425
ENSG00000252426	RF00003
ENSG00000252427	RF00573
ENSG00000252428	RF00001
ENSG00000252429	RF00066
ENSG00000252431	RF00026
ENSG00000252433	RF00322
ENSG00000252434	RF01169
ENSG00000252435	RF01210
ENSG00000252436	RF00019
ENSG00000252437	RF00001
ENSG00000252438	RF00279
ENSG00000252440	RF00012
ENSG00000252441	RF00264
ENSG00000252442	RF00019
ENSG00000252443	RF00091
ENSG00000252444	RF00026
ENSG00000252446	RF00026
ENSG00000252447	RF01210
ENSG00000252448	RF00092
ENSG00000252449	RF00026
ENSG00000252450	RF00019
ENSG00000252451	RF00001
ENSG00000252452	RF00026
ENSG00000252456	RF00001
ENSG00000252457	RF00066
ENSG00000252458	RF00263
ENSG00000252459	RF00443
ENSG00000252460	RF00026
ENSG00000252461	RF00416
ENSG00000252462	RF00026
ENSG00000252463	RF00026
ENSG00000252464	RF00100
ENSG00000252465	RF00030
ENSG00000252467	RF00026
ENSG00000252468	RF00004
ENSG00000252469	RF00066
ENSG00000252470	RF00026
ENSG00000252472	RF00026
ENSG00000252473	RF00272
ENSG00000252474	RF00026
ENSG00000252475	RF00026
ENSG00000252476	RF01169
ENSG00000252477	RF00026
ENSG00000252478	RF00066
ENSG00000252479	RF00001
ENSG00000252480	RF00026
ENSG00000252481	RF00231
ENSG00000252482	RF00066
ENSG00000252483	RF00026
ENSG00000252484	RF00100
ENSG00000252485	RF00006
ENSG00000252486	RF00019
ENSG00000252487	RF00019
ENSG00000252489	RF00026
ENSG00000252490	RF00100
ENSG00000252491	RF00003
ENSG00000252494	RF00026
ENSG00000252495	RF01169
ENSG00000252496	RF00001
ENSG00000252497	RF00009
ENSG00000252498	RF00026
ENSG00000252499	RF00026
ENSG00000252501	RF00015
ENSG00000252502	RF01169
ENSG00000252503	RF00026
ENSG00000252505	RF00156
ENSG00000252506	RF00026
ENSG00000252507	RF00066
ENSG00000252508	RF00618
ENSG00000252509	RF00001
ENSG00000252510	RF00001
ENSG00000252512	RF00001
ENSG00000252513	RF00003
ENSG00000252514	RF00066
ENSG00000252515	RF00026
ENSG00000252516	RF00001
ENSG00000252517	RF00273
ENSG00000252518	RF00026
ENSG00000252519	RF00026
ENSG00000252521	RF00020
ENSG00000252522	RF00019
ENSG00000252523	RF00026
ENSG00000252524	RF00019
ENSG00000252525	RF01210
ENSG00000252526	RF00156
ENSG00000252527	RF00019
ENSG00000252529	RF00012
ENSG00000252530	RF00026
ENSG00000252531	RF00045
ENSG00000252532	RF00066
ENSG00000252533	RF00026
ENSG00000252534	RF00019
ENSG00000252535	RF00001
ENSG00000252536	RF00012
ENSG00000252537	RF00322
ENSG00000252538	RF00026
ENSG00000252539	RF00001
ENSG00000252540	RF00026
ENSG00000252542	RF00049
ENSG00000252543	RF00012
ENSG00000252544	RF00026
ENSG00000252545	RF00026
ENSG00000252546	RF00001
ENSG00000252548	RF00066
ENSG00000252549	RF00026
ENSG00000252550	RF00402
ENSG00000252551	RF01169
ENSG00000252552	RF00026
ENSG00000252553	RF00001
ENSG00000252554	RF00026
ENSG00000252555	RF00026
ENSG00000252556	RF00026
ENSG00000252557	RF01169
ENSG00000252558	RF00026
ENSG00000252559	RF01169
ENSG00000252560	RF00015
ENSG00000252561	RF00003
ENSG00000252562	RF00026
ENSG00000252563	RF00001
ENSG00000252564	RF00001
ENSG00000252565	RF01169
ENSG00000252566	RF01169
ENSG00000252568	RF00066
ENSG00000252569	RF00026
ENSG00000252571	RF00492
ENSG00000252572	RF01169
ENSG00000252574	RF00020
ENSG00000252576	RF01204
ENSG00000252577	RF00601
ENSG00000252578	RF00026
ENSG00000252579	RF00066
ENSG00000252580	RF00322
ENSG00000252581	RF00026
ENSG00000252582	RF00322
ENSG00000252585	RF00019
ENSG00000252587	RF00001
ENSG00000252588	RF00066
ENSG00000252590	RF00066
ENSG00000252591	RF00001
ENSG00000252592	RF01169
ENSG00000252593	RF00026
ENSG00000252594	RF00026
ENSG00000252595	RF00100
ENSG00000252596	RF00026
ENSG00000252597	RF00066
ENSG00000252598	RF00001
ENSG00000252599	RF00026
ENSG00000252600	RF00066
ENSG00000252601	RF00425
ENSG00000252602	RF00096
ENSG00000252603	RF00619
ENSG00000252604	RF00004
ENSG00000252605	RF00283
ENSG00000252606	RF00026
ENSG00000252607	RF00019
ENSG00000252608	RF00026
ENSG00000252609	RF01210
ENSG00000252611	RF00026
ENSG00000252612	RF00019
ENSG00000252613	RF00066
ENSG00000252614	RF00026
ENSG00000252615	RF00019
ENSG00000252617	RF00156
ENSG00000252618	RF00001
ENSG00000252619	RF00026
ENSG00000252620	RF00619
ENSG00000252621	RF00019
ENSG00000252622	RF00026
ENSG00000252623	RF00001
ENSG00000252624	RF00001
ENSG00000252625	RF00003
ENSG00000252626	RF00026
ENSG00000252627	RF00026
ENSG00000252628	RF00026
ENSG00000252630	RF00066
ENSG00000252633	RF00100
ENSG00000252634	RF00100
ENSG00000252635	RF00004
ENSG00000252636	RF00026
ENSG00000252637	RF00001
ENSG00000252638	RF01210
ENSG00000252639	RF00004
ENSG00000252640	RF01233
ENSG00000252641	RF00026
ENSG00000252642	RF00001
ENSG00000252643	RF00026
ENSG00000252644	RF00066
ENSG00000252645	RF00066
ENSG00000252646	RF01169
ENSG00000252647	RF00001
ENSG00000252649	RF00001
ENSG00000252650	RF00001
ENSG00000252651	RF00026
ENSG00000252652	RF00019
ENSG00000252653	RF00001
ENSG00000252654	RF00066
ENSG00000252655	RF00019
ENSG00000252656	RF00100
ENSG00000252657	RF00156
ENSG00000252658	RF00026
ENSG00000252659	RF00026
ENSG00000252660	RF00019
ENSG00000252661	RF00026
ENSG00000252663	RF00100
ENSG00000252665	RF00402
ENSG00000252667	RF00001
ENSG00000252668	RF01210
ENSG00000252669	RF00012
ENSG00000252670	RF00019
ENSG00000252671	RF00019
ENSG00000252672	RF00320
ENSG00000252673	RF00001
ENSG00000252674	RF00001
ENSG00000252675	RF00026
ENSG00000252677	RF01241
ENSG00000252678	RF00009
ENSG00000252679	RF01210
ENSG00000252680	RF00001
ENSG00000252681	RF00003
ENSG00000252682	RF00273
ENSG00000252683	RF00012
ENSG00000252684	RF00619
ENSG00000252685	RF00026
ENSG00000252686	RF00026
ENSG00000252687	RF01169
ENSG00000252688	RF00026
ENSG00000252689	RF00401
ENSG00000252690	RF00426
ENSG00000252691	RF00283
ENSG00000252692	RF00271
ENSG00000252693	RF00561
ENSG00000252696	RF00001
ENSG00000252697	RF00100
ENSG00000252698	RF00066
ENSG00000252699	RF00412
ENSG00000252700	RF00066
ENSG00000252701	RF01169
ENSG00000252702	RF00066
ENSG00000252703	RF00026
ENSG00000252704	RF00100
ENSG00000252705	RF00026
ENSG00000252706	RF01210
ENSG00000252707	RF00548
ENSG00000252709	RF00012
ENSG00000252710	RF00026
ENSG00000252711	RF00100
ENSG00000252712	RF00582
ENSG00000252713	RF00026
ENSG00000252714	RF00001
ENSG00000252715	RF00026
ENSG00000252716	RF00100
ENSG00000252717	RF00026
ENSG00000252718	RF00026
ENSG00000252719	RF00425
ENSG00000252720	RF00026
ENSG00000252721	RF00026
ENSG00000252722	RF00601
ENSG00000252723	RF00026
ENSG00000252724	RF00156
ENSG00000252725	RF00026
ENSG00000252726	RF00001
ENSG00000252727	RF00564
ENSG00000252728	RF01169
ENSG00000252729	RF00026
ENSG00000252730	RF00100
ENSG00000252732	RF00019
ENSG00000252734	RF00026
ENSG00000252735	RF00026
ENSG00000252736	RF00019
ENSG00000252738	RF00026
ENSG00000252739	RF00066
ENSG00000252740	RF01169
ENSG00000252742	RF00019
ENSG00000252743	RF00026
ENSG00000252744	RF00019
ENSG00000252745	RF00001
ENSG00000252746	RF00026
ENSG00000252747	RF00001
ENSG00000252749	RF00066
ENSG00000252750	RF00066
ENSG00000252751	RF00026
ENSG00000252752	RF00026
ENSG00000252753	RF00026
ENSG00000252754	RF00001
ENSG00000252755	RF00026
ENSG00000252756	RF00026
ENSG00000252757	RF00100
ENSG00000252758	RF00026
ENSG00000252759	RF00019
ENSG00000252760	RF00001
ENSG00000252761	RF00019
ENSG00000252762	RF00322
ENSG00000252763	RF00004
ENSG00000252764	RF00026
ENSG00000252765	RF00424
ENSG00000252766	RF00026
ENSG00000252767	RF00026
ENSG00000252768	RF00026
ENSG00000252769	RF00026
ENSG00000252770	RF00066
ENSG00000252771	RF01210
ENSG00000252772	RF00026
ENSG00000252774	RF00554
ENSG00000252775	RF00066
ENSG00000252776	RF00618
ENSG00000252777	RF00422
ENSG00000252778	RF00601
ENSG00000252779	RF00026
ENSG00000252780	RF00001
ENSG00000252782	RF00026
ENSG00000252783	RF00026
ENSG00000252784	RF00019
ENSG00000252786	RF00026
ENSG00000252787	RF01183
ENSG00000252790	RF01169
ENSG00000252791	RF00019
ENSG00000252792	RF00012
ENSG00000252793	RF00001
ENSG00000252794	RF00100
ENSG00000252795	RF00026
ENSG00000252796	RF00066
ENSG00000252797	RF00100
ENSG00000252798	RF00478
ENSG00000252799	RF01210
ENSG00000252800	RF00601
ENSG00000252802	RF00019
ENSG00000252803	RF00026
ENSG00000252804	RF00026
ENSG00000252805	RF00012
ENSG00000252806	RF00001
ENSG00000252807	RF00026
ENSG00000252808	RF00423
ENSG00000252810	RF00026
ENSG00000252812	RF00100
ENSG00000252814	RF00100
ENSG00000252815	RF00026
ENSG00000252816	RF00001
ENSG00000252818	RF00066
ENSG00000252820	RF00019
ENSG00000252821	RF00026
ENSG00000252822	RF00019
ENSG00000252823	RF00026
ENSG00000252824	RF00554
ENSG00000252825	RF00026
ENSG00000252826	RF00003
ENSG00000252827	RF00100
ENSG00000252828	RF00001
ENSG00000252829	RF00426
ENSG00000252832	RF00026
ENSG00000252833	RF00001
ENSG00000252834	RF01232
ENSG00000252835	RF00602
ENSG00000252836	RF00026
ENSG00000252837	RF00100
ENSG00000252838	RF00100
ENSG00000252839	RF00026
ENSG00000252840	RF00405
ENSG00000252842	RF00003
ENSG00000252843	RF00066
ENSG00000252844	RF01169
ENSG00000252845	RF00001
ENSG00000252847	RF00004
ENSG00000252848	RF00001
ENSG00000252849	RF00309
ENSG00000252850	RF00003
ENSG00000252852	RF00322
ENSG00000252853	RF01169
ENSG00000252854	RF00100
ENSG00000252856	RF00001
ENSG00000252857	RF00026
