Ensembl ID	RFAM_transcript_name ID
ENSG00000238604	Y_RNA.748-201
ENSG00000238605	snoU13.158-201
ENSG00000238608	snoU13.159-201
ENSG00000238609	U7.24-201
ENSG00000238611	snoU13.160-201
ENSG00000238612	snoU13.161-201
ENSG00000238615	snoU13.162-201
ENSG00000238616	U6.955-201
ENSG00000238618	snoU13.163-201
ENSG00000238619	U6.956-201
ENSG00000238620	snoU13.164-201
ENSG00000238624	snoU13.165-201
ENSG00000238625	snoU13.166-201
ENSG00000238626	snoU13.167-201
ENSG00000238627	5S_rRNA.340-201
ENSG00000238628	snoU13.168-201
ENSG00000238629	snoU13.169-201
ENSG00000238630	snoU13.170-201
ENSG00000238631	snoU13.171-201
ENSG00000238632	U7.25-201
ENSG00000238636	snoU13.172-201
ENSG00000238639	snoU13.173-201
ENSG00000238642	snoU13.174-201
ENSG00000238645	snoU13.175-201
ENSG00000238646	snoU13.176-201
ENSG00000238651	snoU13.177-201
ENSG00000238652	snoU13.178-201
ENSG00000238654	snoU13.179-201
ENSG00000238656	snoU13.180-201
ENSG00000238657	snoU13.181-201
ENSG00000238658	U6.957-201
ENSG00000238661	snoU13.182-201
ENSG00000238662	snoU13.183-201
ENSG00000238663	snoU13.184-201
ENSG00000238665	snoU13.185-201
ENSG00000238666	snoU13.186-201
ENSG00000238669	U6.958-201
ENSG00000238670	snoU13.187-201
ENSG00000238673	snoU13.188-201
ENSG00000238674	snoU13.189-201
ENSG00000238676	snoU13.190-201
ENSG00000238677	5S_rRNA.341-201
ENSG00000238679	snoU13.191-201
ENSG00000238680	U6.959-201
ENSG00000238683	snoU13.192-201
ENSG00000238684	snoU13.193-201
ENSG00000238685	ACA64.1-201
ENSG00000238686	snoU13.194-201
ENSG00000238687	snoU13.195-201
ENSG00000238688	snoU13.196-201
ENSG00000238689	U7.26-201
ENSG00000238690	snoU13.197-201
ENSG00000238691	snoU13.198-201
ENSG00000238692	snoU13.199-201
ENSG00000238693	snoU13.200-201
ENSG00000238694	snoU13.201-201
ENSG00000238695	snoU13.202-201
ENSG00000238696	snoU13.203-201
ENSG00000238697	U6.960-201
ENSG00000238698	U7.27-201
ENSG00000238699	snoU13.204-201
ENSG00000238701	snoU13.205-201
ENSG00000238702	snoU13.206-201
ENSG00000238703	snoU13.207-201
ENSG00000238704	U7.28-201
ENSG00000238707	snR39B.1-201
ENSG00000238708	snoU13.208-201
ENSG00000238711	Y_RNA.749-201
ENSG00000238712	snoU13.209-201
ENSG00000238713	Y_RNA.750-201
ENSG00000238714	snoU13.210-201
ENSG00000238715	snoU13.211-201
ENSG00000238717	snoU13.212-201
ENSG00000238718	snoU13.213-201
ENSG00000238719	U7.29-201
ENSG00000238721	U7.30-201
ENSG00000238722	snoU13.214-201
ENSG00000238723	Y_RNA.751-201
ENSG00000238724	snoU13.215-201
ENSG00000238729	snoU13.216-201
ENSG00000238730	U7.31-201
ENSG00000238731	U7.32-201
ENSG00000238732	snoU13.217-201
ENSG00000238733	snoU13.218-201
ENSG00000238734	snoU13.219-201
ENSG00000238735	U7.33-201
ENSG00000238736	snoU13.220-201
ENSG00000238739	snoU13.221-201
ENSG00000238740	snoU13.222-201
ENSG00000238744	snoU13.223-201
ENSG00000238745	snoU13.224-201
ENSG00000238746	snoU13.225-201
ENSG00000238747	snoU13.226-201
ENSG00000238748	snoU13.227-201
ENSG00000238749	Y_RNA.752-201
ENSG00000238752	snoU13.228-201
ENSG00000238753	snoU13.229-201
ENSG00000238754	snoU109.3-201
ENSG00000238756	snoU13.230-201
ENSG00000238759	U7.34-201
ENSG00000238760	snoU13.231-201
ENSG00000238761	snoU13.232-201
ENSG00000238762	5S_rRNA.342-201
ENSG00000238763	snoU13.233-201
ENSG00000238764	snoU13.234-201
ENSG00000238765	5S_rRNA.343-201
ENSG00000238767	snoU13.235-201
ENSG00000238768	snoU13.236-201
ENSG00000238769	snoU13.237-201
ENSG00000238770	snoU13.238-201
ENSG00000238771	snoU13.239-201
ENSG00000238772	snoU13.240-201
ENSG00000238775	snoU13.241-201
ENSG00000238776	snoU13.242-201
ENSG00000238777	U7.35-201
ENSG00000238779	snoU13.243-201
ENSG00000238781	snoU13.244-201
ENSG00000238783	Y_RNA.753-201
ENSG00000238785	U7.36-201
ENSG00000238788	U7.37-201
ENSG00000238789	U7.38-201
ENSG00000238790	snoU13.245-201
ENSG00000238791	snoU13.246-201
ENSG00000238792	snoU13.247-201
ENSG00000238796	snoU13.248-201
ENSG00000238797	Y_RNA.754-201
ENSG00000238798	snoU13.249-201
ENSG00000238799	snoU13.250-201
ENSG00000238800	snoU13.251-201
ENSG00000238801	snoU13.252-201
ENSG00000238802	snoU13.253-201
ENSG00000238804	snoU13.254-201
ENSG00000238805	snoU13.255-201
ENSG00000238806	snoU13.256-201
ENSG00000238807	snoU13.257-201
ENSG00000238808	U7.39-201
ENSG00000238809	snoU13.258-201
ENSG00000238811	snoU13.259-201
ENSG00000238812	U7.40-201
ENSG00000238813	Y_RNA.755-201
ENSG00000238815	snoU13.260-201
ENSG00000238816	snoU13.261-201
ENSG00000238818	snoU13.262-201
ENSG00000238819	SNORD11.1-201
ENSG00000238820	HAR1F.1-201
ENSG00000238821	snoU13.263-201
ENSG00000238822	snoU13.264-201
ENSG00000238824	snoU13.265-201
ENSG00000238831	U7.41-201
ENSG00000238832	snoU109.4-201
ENSG00000238833	U1.106-201
ENSG00000238834	snoU13.266-201
ENSG00000238838	snoU13.267-201
ENSG00000238840	U8.20-201
ENSG00000238841	snoU13.268-201
ENSG00000238842	U7.42-201
ENSG00000238843	snoU13.269-201
ENSG00000238845	Y_RNA.756-201
ENSG00000238849	snoU13.270-201
ENSG00000238850	U2.49-201
ENSG00000238851	snoU13.271-201
ENSG00000238852	snoU13.272-201
ENSG00000238853	snoU13.273-201
ENSG00000238854	SNORD5.1-201
ENSG00000238855	snoU13.274-201
ENSG00000238856	snoU13.275-201
ENSG00000238857	snoU13.276-201
ENSG00000238858	snoU13.277-201
ENSG00000238859	snoU13.278-201
ENSG00000238860	snoU13.279-201
ENSG00000238863	snoU13.280-201
ENSG00000238864	snoU13.281-201
ENSG00000238865	snoU13.282-201
ENSG00000238868	snoU13.283-201
ENSG00000238869	snoU13.284-201
ENSG00000238871	snoU13.285-201
ENSG00000238872	snoU13.286-201
ENSG00000238874	snoU13.287-201
ENSG00000238875	7SK.222-201
ENSG00000238878	snoU13.288-201
ENSG00000238882	U6.961-201
ENSG00000238885	snoU13.289-201
ENSG00000238887	snoU13.290-201
ENSG00000238888	snoU13.291-201
ENSG00000238889	snoU13.292-201
ENSG00000238891	snoU13.293-201
ENSG00000238892	snoU13.294-201
ENSG00000238893	snoU13.295-201
ENSG00000238895	snoU13.296-201
ENSG00000238896	snoU13.297-201
ENSG00000238897	snoU13.298-201
ENSG00000238898	U1.107-201
ENSG00000238899	snoU13.299-201
ENSG00000238900	snoU13.300-201
ENSG00000238901	snoU13.301-201
ENSG00000238902	snoU13.302-201
ENSG00000238905	snoU13.303-201
ENSG00000238906	snoU13.304-201
ENSG00000238907	snoU13.305-201
ENSG00000238908	5S_rRNA.344-201
ENSG00000238910	snoU13.306-201
ENSG00000238912	Y_RNA.757-201
ENSG00000238913	U7.43-201
ENSG00000238914	snoU13.307-201
ENSG00000238918	snoU13.308-201
ENSG00000238920	snoU13.309-201
ENSG00000238922	snoU13.310-201
ENSG00000238924	U7.44-201
ENSG00000238925	snoU13.311-201
ENSG00000238926	Y_RNA.758-201
ENSG00000238929	snoU13.312-201
ENSG00000238930	Y_RNA.759-201
ENSG00000238931	snoU13.313-201
ENSG00000238932	snoU13.314-201
ENSG00000238933	Y_RNA.760-201
ENSG00000238934	ACA64.2-201
ENSG00000238935	snoU13.315-201
ENSG00000238936	SNORD65.4-201
ENSG00000238938	snoU13.316-201
ENSG00000238939	snoU13.317-201
ENSG00000238940	snoU13.318-201
ENSG00000238941	U6.962-201
ENSG00000238942	snR39B.2-201
ENSG00000238943	Y_RNA.761-201
ENSG00000238944	SNORD5.2-201
ENSG00000238945	snoU13.319-201
ENSG00000238946	snoU13.320-201
ENSG00000238947	snoU13.321-201
ENSG00000238948	snoU13.322-201
ENSG00000238950	U7.45-201
ENSG00000238951	snoU13.323-201
ENSG00000238953	U6atac.28-201
ENSG00000238954	snoU13.324-201
ENSG00000238956	snR39B.3-201
ENSG00000238960	snoU13.325-201
ENSG00000238962	U7.46-201
ENSG00000238963	U8.21-201
ENSG00000238964	U7.47-201
ENSG00000238965	5S_rRNA.345-201
ENSG00000238966	SNORD112.1-201
ENSG00000238968	snoU13.326-201
ENSG00000238969	snoU13.327-201
ENSG00000238970	snoU13.328-201
ENSG00000238972	snoU13.329-201
ENSG00000238974	snoU13.330-201
ENSG00000238975	snoU13.331-201
ENSG00000238978	snoU13.332-201
ENSG00000238979	snoU13.333-201
ENSG00000238981	snoU13.334-201
ENSG00000238982	snoU13.335-201
ENSG00000238983	snoU13.336-201
ENSG00000238984	snoU13.337-201
ENSG00000238985	snoU13.338-201
ENSG00000238986	snoU13.339-201
ENSG00000238987	U7.48-201
ENSG00000238988	snoU13.340-201
ENSG00000238991	snoU13.341-201
ENSG00000238992	snoU13.342-201
ENSG00000238994	snoU13.343-201
ENSG00000238995	snoU13.344-201
ENSG00000238996	snoU13.345-201
ENSG00000238998	U7.49-201
ENSG00000238999	snoU13.346-201
ENSG00000239000	snoU13.347-201
ENSG00000239001	U6.963-201
ENSG00000239003	U7.50-201
ENSG00000239005	ACA64.3-201
ENSG00000239007	U7.51-201
ENSG00000239008	ACA64.4-201
ENSG00000239011	snoU13.348-201
ENSG00000239013	snoU13.349-201
ENSG00000239015	snoU13.350-201
ENSG00000239017	snoU13.351-201
ENSG00000239018	snoU13.352-201
ENSG00000239020	snoU13.353-201
ENSG00000239021	5S_rRNA.346-201
ENSG00000239023	U1.108-201
ENSG00000239024	snoU13.354-201
ENSG00000239025	snoU13.355-201
ENSG00000239026	snoU13.356-201
ENSG00000239027	snoU13.357-201
ENSG00000239030	U6.964-201
ENSG00000239031	snoU13.358-201
ENSG00000239033	snoU13.359-201
ENSG00000239034	snoU13.360-201
ENSG00000239035	snoU13.361-201
ENSG00000239037	snoU13.362-201
ENSG00000239038	snoU13.363-201
ENSG00000239040	Y_RNA.762-201
ENSG00000239041	snoU13.364-201
ENSG00000239044	snoU13.365-201
ENSG00000239045	snoU13.366-201
ENSG00000239046	snoU13.367-201
ENSG00000239049	snoU13.368-201
ENSG00000239052	snoU13.369-201
ENSG00000239053	U7.52-201
ENSG00000239054	snoU13.370-201
ENSG00000239055	snoU13.371-201
ENSG00000239056	snoU13.372-201
ENSG00000239058	snoU13.373-201
ENSG00000239059	snoU13.374-201
ENSG00000239061	snoU13.375-201
ENSG00000239062	snoU13.376-201
ENSG00000239063	snoU13.377-201
ENSG00000239064	snoU13.378-201
ENSG00000239065	snoU13.379-201
ENSG00000239066	snoU13.380-201
ENSG00000239067	snoU13.381-201
ENSG00000239068	snoU13.382-201
ENSG00000239069	Y_RNA.763-201
ENSG00000239071	U7.53-201
ENSG00000239072	snoU13.383-201
ENSG00000239073	snoU13.384-201
ENSG00000239075	U6.965-201
ENSG00000239077	snoU13.385-201
ENSG00000239079	snoU13.386-201
ENSG00000239080	snoU13.387-201
ENSG00000239082	U7.54-201
ENSG00000239083	snoU13.388-201
ENSG00000239084	snoU13.389-201
ENSG00000239086	snoU13.390-201
ENSG00000239087	snoU13.391-201
ENSG00000239089	snoU13.392-201
ENSG00000239090	Y_RNA.764-201
ENSG00000239091	snoU13.393-201
ENSG00000239093	snoU13.394-201
ENSG00000239094	snoU13.395-201
ENSG00000239095	snoU13.396-201
ENSG00000239096	snoU13.397-201
ENSG00000239098	snoU13.398-201
ENSG00000239100	snoU13.399-201
ENSG00000239102	U7.55-201
ENSG00000239103	snoU13.400-201
ENSG00000239106	Y_RNA.765-201
ENSG00000239108	U6.966-201
ENSG00000239111	snoU13.401-201
ENSG00000239114	snoU13.402-201
ENSG00000239116	snoU13.403-201
ENSG00000239119	U7.56-201
ENSG00000239121	snoU13.404-201
ENSG00000239122	U2.50-201
ENSG00000239123	snoU13.405-201
ENSG00000239125	snoU13.406-201
ENSG00000239126	snoU13.407-201
ENSG00000239128	snoU13.408-201
ENSG00000239129	snoU13.409-201
ENSG00000239130	snoU13.410-201
ENSG00000239132	snoU13.411-201
ENSG00000239133	snoU13.412-201
ENSG00000239134	snoU13.413-201
ENSG00000239135	snoU13.414-201
ENSG00000239136	snoU13.415-201
ENSG00000239137	snoU13.416-201
ENSG00000239140	snoU13.417-201
ENSG00000239141	snoU13.418-201
ENSG00000239142	U8.22-201
ENSG00000239143	Y_RNA.766-201
ENSG00000239144	snoU13.419-201
ENSG00000239145	snoU13.420-201
ENSG00000239146	snoU13.421-201
ENSG00000239148	U8.23-201
ENSG00000239151	U7.57-201
ENSG00000239152	5S_rRNA.347-201
ENSG00000239153	snoU13.422-201
ENSG00000239154	snoU13.423-201
ENSG00000239155	snoU13.424-201
ENSG00000239156	5S_rRNA.348-201
ENSG00000239157	snoU13.425-201
ENSG00000239159	snoU13.426-201
ENSG00000239161	snoU13.427-201
ENSG00000239164	U7.58-201
ENSG00000239166	snoU13.428-201
ENSG00000239168	U7.59-201
ENSG00000239170	snoU13.429-201
ENSG00000239171	snoU13.430-201
ENSG00000239172	snoU13.431-201
ENSG00000239173	snoU13.432-201
ENSG00000239175	U6.967-201
ENSG00000239176	snoU13.433-201
ENSG00000239178	U6.968-201
ENSG00000239180	Y_RNA.767-201
ENSG00000239182	SNORA35.2-201
ENSG00000239184	5S_rRNA.349-201
ENSG00000239185	U7.60-201
ENSG00000239186	snoU13.434-201
ENSG00000239187	snoU13.435-201
ENSG00000239188	snoU13.436-201
ENSG00000239189	U6.969-201
ENSG00000239190	U6.970-201
ENSG00000239191	snoU13.437-201
ENSG00000239193	snoU13.438-201
ENSG00000239194	U1.109-201
ENSG00000239197	snoU109.5-201
ENSG00000251697	7SK.223-201
ENSG00000251698	5S_rRNA.350-201
ENSG00000251699	SNORD27.1-201
ENSG00000251700	SNORD112.2-201
ENSG00000251702	U6.971-201
ENSG00000251703	U6.972-201
ENSG00000251704	SNORA40.13-201
ENSG00000251705	5_8S_rRNA.6-201
ENSG00000251708	U7.61-201
ENSG00000251709	snoU13.439-201
ENSG00000251711	U6.973-201
ENSG00000251714	7SK.224-201
ENSG00000251715	SNORA68.4-201
ENSG00000251716	Y_RNA.768-201
ENSG00000251717	5S_rRNA.351-201
ENSG00000251718	U2.51-201
ENSG00000251719	U6.974-201
ENSG00000251720	U7.62-201
ENSG00000251721	snoZ5.1-201
ENSG00000251722	U5.16-201
ENSG00000251723	U6.975-201
ENSG00000251724	U7.63-201
ENSG00000251727	U6.976-201
ENSG00000251728	Y_RNA.769-201
ENSG00000251729	5S_rRNA.352-201
ENSG00000251730	SNORA4.4-201
ENSG00000251732	7SK.225-201
ENSG00000251734	U7.64-201
ENSG00000251735	SNORA25.11-201
ENSG00000251736	U6.977-201
ENSG00000251737	snoU13.440-201
ENSG00000251739	U6.978-201
ENSG00000251740	U8.24-201
ENSG00000251741	U4atac.2-201
ENSG00000251742	7SK.226-201
ENSG00000251744	SNORA25.12-201
ENSG00000251745	U7.65-201
ENSG00000251746	5S_rRNA.353-201
ENSG00000251748	U4atac.3-201
ENSG00000251749	U3.57-201
ENSG00000251750	U5.17-201
ENSG00000251751	7SK.227-201
ENSG00000251752	U4.77-201
ENSG00000251753	U6.979-201
ENSG00000251754	U6.980-201
ENSG00000251755	U7.66-201
ENSG00000251756	5S_rRNA.354-201
ENSG00000251757	U6.981-201
ENSG00000251758	U6.982-201
ENSG00000251759	7SK.228-201
ENSG00000251760	5S_rRNA.355-201
ENSG00000251761	U6.983-201
ENSG00000251762	snoU13.441-201
ENSG00000251763	U6.984-201
ENSG00000251764	5S_rRNA.356-201
ENSG00000251766	5S_rRNA.357-201
ENSG00000251767	U7.67-201
ENSG00000251768	5S_rRNA.358-201
ENSG00000251769	SNORD112.3-201
ENSG00000251770	5S_rRNA.359-201
ENSG00000251771	U6.985-201
ENSG00000251773	U6.986-201
ENSG00000251774	U6.987-201
ENSG00000251775	ACA59.1-201
ENSG00000251776	7SK.229-201
ENSG00000251777	U6.988-201
ENSG00000251778	SNORA3.5-201
ENSG00000251779	Y_RNA.770-201
ENSG00000251780	U7.68-201
ENSG00000251781	5S_rRNA.360-201
ENSG00000251783	U6.989-201
ENSG00000251784	U4atac.4-201
ENSG00000251785	5S_rRNA.361-201
ENSG00000251786	Y_RNA.771-201
ENSG00000251788	U5.18-201
ENSG00000251789	U4.78-201
ENSG00000251792	Y_RNA.772-201
ENSG00000251793	U3.58-201
ENSG00000251794	U6.990-201
ENSG00000251795	SNORA66.1-201
ENSG00000251796	SNORA70.14-201
ENSG00000251797	U7.69-201
ENSG00000251798	U6.991-201
ENSG00000251799	Y_RNA.773-201
ENSG00000251800	U3.59-201
ENSG00000251801	SNORD112.4-201
ENSG00000251802	SNORA31.1-201
ENSG00000251803	Y_RNA.774-201
ENSG00000251804	U6.992-201
ENSG00000251805	SCARNA21.1-201
ENSG00000251807	U6.993-201
ENSG00000251809	7SK.230-201
ENSG00000251810	7SK.231-201
ENSG00000251811	Y_RNA.775-201
ENSG00000251812	Y_RNA.776-201
ENSG00000251813	U6.994-201
ENSG00000251814	7SK.232-201
ENSG00000251816	5S_rRNA.362-201
ENSG00000251817	snoU13.442-201
ENSG00000251818	SCARNA20.1-201
ENSG00000251819	U6.995-201
ENSG00000251820	snoU13.443-201
ENSG00000251821	U6.996-201
ENSG00000251822	SNORA19.2-201
ENSG00000251823	5S_rRNA.363-201
ENSG00000251824	SNORD112.5-201
ENSG00000251825	7SK.233-201
ENSG00000251827	7SK.234-201
ENSG00000251828	SNORA31.2-201
ENSG00000251829	5S_rRNA.364-201
ENSG00000251830	SNORD46.2-201
ENSG00000251831	U6.997-201
ENSG00000251833	snoR26.1-201
ENSG00000251834	U6.998-201
ENSG00000251835	U6atac.29-201
ENSG00000251836	U3.60-201
ENSG00000251837	Y_RNA.777-201
ENSG00000251838	SNORA31.3-201
ENSG00000251839	U7.70-201
ENSG00000251840	7SK.235-201
ENSG00000251841	U6.999-201
ENSG00000251842	U6.1000-201
ENSG00000251843	U6.1001-201
ENSG00000251844	snoMe28S-Am2634.1-201
ENSG00000251845	Y_RNA.778-201
ENSG00000251846	SNORD36.1-201
ENSG00000251847	snoZ13_snr52.1-201
ENSG00000251848	snoU13.444-201
ENSG00000251850	5S_rRNA.365-201
ENSG00000251851	U6.1002-201
ENSG00000251852	Y_RNA.779-201
ENSG00000251854	U6.1003-201
ENSG00000251857	5S_rRNA.366-201
ENSG00000251858	SNORA31.4-201
ENSG00000251859	U6.1004-201
ENSG00000251860	snoU13.445-201
ENSG00000251861	SCARNA20.2-201
ENSG00000251863	SNORD112.6-201
ENSG00000251864	Y_RNA.780-201
ENSG00000251865	U6.1005-201
ENSG00000251866	SCARNA21.2-201
ENSG00000251867	Y_RNA.781-201
ENSG00000251870	U2.52-201
ENSG00000251872	U6.1006-201
ENSG00000251873	5S_rRNA.367-201
ENSG00000251874	U6.1007-201
ENSG00000251875	U5.19-201
ENSG00000251877	U2.53-201
ENSG00000251878	SNORD79.1-201
ENSG00000251881	SNORD112.7-201
ENSG00000251882	U6.1008-201
ENSG00000251883	U6atac.30-201
ENSG00000251884	5S_rRNA.368-201
ENSG00000251885	5S_rRNA.369-201
ENSG00000251886	U6.1009-201
ENSG00000251887	U6.1010-201
ENSG00000251888	7SK.236-201
ENSG00000251889	U4.79-201
ENSG00000251890	5S_rRNA.370-201
ENSG00000251893	SNORA70.15-201
ENSG00000251894	U6.1011-201
ENSG00000251895	U6.1012-201
ENSG00000251897	U6.1013-201
ENSG00000251900	Vault.1-201
ENSG00000251901	snR65.1-201
ENSG00000251902	U6.1014-201
ENSG00000251904	5S_rRNA.371-201
ENSG00000251906	U6.1015-201
ENSG00000251907	U6.1016-201
ENSG00000251908	U6.1017-201
ENSG00000251909	U8.25-201
ENSG00000251911	SNORD112.8-201
ENSG00000251913	U6.1018-201
ENSG00000251914	U7.71-201
ENSG00000251915	5S_rRNA.372-201
ENSG00000251916	U1.110-201
ENSG00000251917	U1.111-201
ENSG00000251918	SNORD112.9-201
ENSG00000251919	U7.72-201
ENSG00000251920	5S_rRNA.373-201
ENSG00000251921	U7.73-201
ENSG00000251922	SNORA14.1-201
ENSG00000251923	U6.1019-201
ENSG00000251924	5S_rRNA.374-201
ENSG00000251925	SNORA70.16-201
ENSG00000251926	snoU13.446-201
ENSG00000251928	U6.1020-201
ENSG00000251929	U6.1021-201
ENSG00000251930	U3.61-201
ENSG00000251931	U6.1022-201
ENSG00000251934	U6.1023-201
ENSG00000251935	7SK.237-201
ENSG00000251936	5S_rRNA.375-201
ENSG00000251937	U7.74-201
ENSG00000251938	snoU13.447-201
ENSG00000251939	U6.1024-201
ENSG00000251940	SNORA15.3-201
ENSG00000251941	5S_rRNA.376-201
ENSG00000251942	SCARNA16.1-201
ENSG00000251943	U6.1025-201
ENSG00000251944	U3.62-201
ENSG00000251945	5S_rRNA.377-201
ENSG00000251946	U6.1026-201
ENSG00000251947	7SK.238-201
ENSG00000251949	SNORD112.10-201
ENSG00000251950	RNase_MRP.2-201
ENSG00000251951	7SK.239-201
ENSG00000251952	U6.1027-201
ENSG00000251953	5S_rRNA.378-201
ENSG00000251954	U6.1028-201
ENSG00000251955	U6.1029-201
ENSG00000251956	U6.1030-201
ENSG00000251957	U6.1031-201
ENSG00000251958	U6.1032-201
ENSG00000251959	snoU40.1-201
ENSG00000251960	U6.1033-201
ENSG00000251961	U6atac.31-201
ENSG00000251964	U7.75-201
ENSG00000251965	5S_rRNA.379-201
ENSG00000251967	SNORD77.3-201
ENSG00000251970	U1.112-201
ENSG00000251971	U6.1034-201
ENSG00000251972	U6.1035-201
ENSG00000251973	U6.1036-201
ENSG00000251974	SNORA19.3-201
ENSG00000251975	U6.1037-201
ENSG00000251976	7SK.240-201
ENSG00000251977	U6.1038-201
ENSG00000251978	5S_rRNA.380-201
ENSG00000251979	U3.63-201
ENSG00000251980	U6.1039-201
ENSG00000251982	7SK.241-201
ENSG00000251983	7SK.242-201
ENSG00000251984	U5.20-201
ENSG00000251985	U6.1040-201
ENSG00000251986	Y_RNA.782-201
ENSG00000251987	SNORD63.2-201
ENSG00000251988	U4atac.5-201
ENSG00000251990	5S_rRNA.381-201
ENSG00000251993	5S_rRNA.382-201
ENSG00000251994	U2.54-201
ENSG00000251995	Y_RNA.783-201
ENSG00000251996	Y_RNA.784-201
ENSG00000251997	5S_rRNA.383-201
ENSG00000251998	U6.1041-201
ENSG00000251999	SNORA31.5-201
ENSG00000252000	ACA59.2-201
ENSG00000252001	5S_rRNA.384-201
ENSG00000252002	5S_rRNA.385-201
ENSG00000252003	U7.76-201
ENSG00000252005	U4atac.6-201
ENSG00000252006	SCARNA23.1-201
ENSG00000252008	U6.1042-201
ENSG00000252009	SNORD112.11-201
ENSG00000252011	SNORA25.13-201
ENSG00000252012	5S_rRNA.386-201
ENSG00000252013	U4atac.7-201
ENSG00000252014	SNORA70.17-201
ENSG00000252015	U6.1043-201
ENSG00000252016	ACA64.5-201
ENSG00000252017	U6.1044-201
ENSG00000252018	U2.55-201
ENSG00000252019	U6atac.32-201
ENSG00000252020	SCARNA17.1-201
ENSG00000252021	Y_RNA.785-201
ENSG00000252022	SNORD33.1-201
ENSG00000252023	U6.1045-201
ENSG00000252024	SCARNA18.1-201
ENSG00000252025	U6.1046-201
ENSG00000252026	U6.1047-201
ENSG00000252027	U6atac.33-201
ENSG00000252028	7SK.243-201
ENSG00000252029	5S_rRNA.387-201
ENSG00000252030	U6.1048-201
ENSG00000252031	U6.1049-201
ENSG00000252032	U6.1050-201
ENSG00000252033	U6.1051-201
ENSG00000252034	Y_RNA.786-201
ENSG00000252035	U6.1052-201
ENSG00000252036	7SK.244-201
ENSG00000252037	U6.1053-201
ENSG00000252039	U6.1054-201
ENSG00000252040	snoU109.6-201
ENSG00000252041	5S_rRNA.388-201
ENSG00000252042	Y_RNA.787-201
ENSG00000252043	5S_rRNA.389-201
ENSG00000252045	SNORA33.3-201
ENSG00000252046	U6.1055-201
ENSG00000252047	Y_RNA.788-201
ENSG00000252048	U3.64-201
ENSG00000252049	SNORA40.14-201
ENSG00000252050	SNORA31.6-201
ENSG00000252051	7SK.245-201
ENSG00000252052	U6.1056-201
ENSG00000252053	U6.1057-201
ENSG00000252054	SNORA73.4-201
ENSG00000252055	U6.1058-201
ENSG00000252056	U5.21-201
ENSG00000252057	U7.77-201
ENSG00000252058	snoU13.448-201
ENSG00000252060	5S_rRNA.390-201
ENSG00000252061	U6.1059-201
ENSG00000252062	U6.1060-201
ENSG00000252063	U6.1061-201
ENSG00000252064	Y_RNA.789-201
ENSG00000252065	U6.1062-201
ENSG00000252066	U2.56-201
ENSG00000252067	U4.80-201
ENSG00000252068	U6.1063-201
ENSG00000252069	Y_RNA.790-201
ENSG00000252070	5S_rRNA.391-201
ENSG00000252071	snoU13.449-201
ENSG00000252072	5S_rRNA.392-201
ENSG00000252073	U6.1064-201
ENSG00000252074	U6.1065-201
ENSG00000252075	U7.78-201
ENSG00000252076	7SK.246-201
ENSG00000252077	SNORD112.12-201
ENSG00000252078	SNORD112.13-201
ENSG00000252079	U6.1066-201
ENSG00000252080	U7.79-201
ENSG00000252081	U6.1067-201
ENSG00000252082	U6.1068-201
ENSG00000252083	SNORA40.15-201
ENSG00000252084	7SK.247-201
ENSG00000252085	Y_RNA.791-201
ENSG00000252086	5S_rRNA.393-201
ENSG00000252087	7SK.248-201
ENSG00000252088	snoU13.450-201
ENSG00000252089	U4atac.8-201
ENSG00000252091	U6.1069-201
ENSG00000252094	5S_rRNA.394-201
ENSG00000252096	SNORA31.7-201
ENSG00000252097	U6.1070-201
ENSG00000252098	Y_RNA.792-201
ENSG00000252099	U1.113-201
ENSG00000252101	U6.1071-201
ENSG00000252102	SNORA63.11-201
ENSG00000252103	U6.1072-201
ENSG00000252104	U6.1073-201
ENSG00000252105	U1.114-201
ENSG00000252106	Y_RNA.793-201
ENSG00000252107	5S_rRNA.395-201
ENSG00000252108	U6.1074-201
ENSG00000252109	snoZ178.1-201
ENSG00000252110	snoU13.451-201
ENSG00000252112	SNORD63.3-201
ENSG00000252113	U6.1075-201
ENSG00000252114	SNORA73.5-201
ENSG00000252115	Y_RNA.794-201
ENSG00000252116	U4atac.9-201
ENSG00000252117	U6.1076-201
ENSG00000252118	U6atac.34-201
ENSG00000252119	ACA64.6-201
ENSG00000252121	U6.1077-201
ENSG00000252122	SNORA76.1-201
ENSG00000252125	U6.1078-201
ENSG00000252126	U6.1079-201
ENSG00000252127	SNORA70.18-201
ENSG00000252128	SNORD27.2-201
ENSG00000252129	SNORA74.4-201
ENSG00000252130	U6.1080-201
ENSG00000252132	U6.1081-201
ENSG00000252133	SNORA70.19-201
ENSG00000252134	Y_RNA.795-201
ENSG00000252135	U1.115-201
ENSG00000252136	SNORA31.8-201
ENSG00000252137	U6.1082-201
ENSG00000252138	SNORA40.16-201
ENSG00000252139	SCARNA18.2-201
ENSG00000252140	SNORD22.1-201
ENSG00000252141	U6.1083-201
ENSG00000252143	SCARNA17.2-201
ENSG00000252144	SNORD112.14-201
ENSG00000252145	U6.1084-201
ENSG00000252147	Y_RNA.796-201
ENSG00000252148	U6.1085-201
ENSG00000252149	5S_rRNA.396-201
ENSG00000252151	U6.1086-201
ENSG00000252154	SNORD112.15-201
ENSG00000252155	U6.1087-201
ENSG00000252156	U6.1088-201
ENSG00000252157	U6.1089-201
ENSG00000252158	SNORA72.7-201
ENSG00000252159	Y_RNA.797-201
