EntrezGene	Ensembl
27233	ENSG00000198075
27232	ENSG00000124713
51124	ENSG00000134049
6455	ENSG00000141985
51126	ENSG00000173418
51127	ENSG00000162931
494551	ENSG00000214102
494551	ENSG00000256431
27238	ENSG00000068394
51122	ENSG00000114744
51123	ENSG00000120963
124583	ENSG00000171302
150	ENSG00000150594
153	ENSG00000043591
152	ENSG00000184160
155	ENSG00000188778
6457	ENSG00000140600
157	ENSG00000100077
156	ENSG00000173020
159	ENSG00000035687
158	ENSG00000239900
8685	ENSG00000019169
146664	ENSG00000167889
148423	ENSG00000162642
3761	ENSG00000168135
348093	ENSG00000166831
340745	ENSG00000204033
80162	ENSG00000142102
85443	ENSG00000163673
85440	ENSG00000116641
85441	ENSG00000130589
85446	ENSG00000136367
80167	ENSG00000164074
85444	ENSG00000133739
85445	ENSG00000152910
80168	ENSG00000166391
85449	ENSG00000149633
342618	ENSG00000236320
27065	ENSG00000168824
6187	ENSG00000140988
6185	ENSG00000118705
10825	ENSG00000162139
6183	ENSG00000128626
59269	ENSG00000127124
6181	ENSG00000177600
100510481	ENSG00000204661
56945	ENSG00000175110
139212	ENSG00000080572
6908	ENSG00000112592
6189	ENSG00000145425
6188	ENSG00000149273
124	ENSG00000187758
134429	ENSG00000164211
199777	ENSG00000188171
90293	ENSG00000003096
2720	ENSG00000170266
285489	ENSG00000175920
2729	ENSG00000001084
57713	ENSG00000198879
9191	ENSG00000158796
83849	ENSG00000204176
100510248	ENSG00000187272
9194	ENSG00000118596
7942	ENSG00000112561
9196	ENSG00000170049
10376	ENSG00000123416
100510245	ENSG00000231997
168537	ENSG00000179144
83844	ENSG00000134588
10370	ENSG00000164442
10371	ENSG00000075213
10563	ENSG00000156234
100190949	ENSG00000187658
163778	ENSG00000184148
390199	ENSG00000172742
9746	ENSG00000139182
80380	ENSG00000197646
80381	ENSG00000103855
89792	ENSG00000175229
9747	ENSG00000198420
6239	ENSG00000124782
6238	ENSG00000125844
100509513	ENSG00000174450
2290	ENSG00000176165
10567	ENSG00000105404
6237	ENSG00000126458
6236	ENSG00000166592
6231	ENSG00000197728
6230	ENSG00000118181
6233	ENSG00000143947
10566	ENSG00000111254
90121	ENSG00000158526
57876	ENSG00000169894
9743	ENSG00000134909
100131187	ENSG00000215845
100510146	ENSG00000248628
112950	ENSG00000159479
10518	ENSG00000136425
10519	ENSG00000185043
9779	ENSG00000131374
9778	ENSG00000170871
3087	ENSG00000152804
10512	ENSG00000075223
9774	ENSG00000029363
9777	ENSG00000101337
5563	ENSG00000162409
9771	ENSG00000136237
9770	ENSG00000101265
10514	ENSG00000132382
9772	ENSG00000177728
285362	ENSG00000144455
8867	ENSG00000159082
8864	ENSG00000132326
8862	ENSG00000171388
8863	ENSG00000049246
8861	ENSG00000198728
285368	ENSG00000163704
57684	ENSG00000171448
8869	ENSG00000115525
122481	ENSG00000140057
819	ENSG00000164615
200959	ENSG00000183185
146542	ENSG00000229809
10699	ENSG00000145244
810	ENSG00000178363
811	ENSG00000179218
84717	ENSG00000167674
813	ENSG00000128595
814	ENSG00000152495
815	ENSG00000070808
816	ENSG00000058404
100505818	ENSG00000130396
57688	ENSG00000130449
343563	ENSG00000182783
146845	ENSG00000166596
146849	ENSG00000161973
123283	ENSG00000185418
158219	ENSG00000155158
338809	ENSG00000214215
80834	ENSG00000179002
80835	ENSG00000173662
57132	ENSG00000255112
80830	ENSG00000221963
80831	ENSG00000128313
80832	ENSG00000100336
80833	ENSG00000128284
5267	ENSG00000100665
5266	ENSG00000124102
5265	ENSG00000197249
5264	ENSG00000107537
132864	ENSG00000137449
5260	ENSG00000164776
7737	ENSG00000125352
553115	ENSG00000162517
403339	ENSG00000214643
149483	ENSG00000159588
5269	ENSG00000124570
222255	ENSG00000146776
100510485	ENSG00000234965
138307	ENSG00000204001
440193	ENSG00000015133
10231	ENSG00000172348
2863	ENSG00000183840
388284	ENSG00000159761
728036	ENSG00000224089
728036	ENSG00000226023
728036	ENSG00000226600
728036	ENSG00000226685
728036	ENSG00000226929
728036	ENSG00000228517
728036	ENSG00000230347
728036	ENSG00000230594
728036	ENSG00000236126
728036	ENSG00000236371
728036	ENSG00000237957
728036	ENSG00000242362
388813	ENSG00000243440
100272147	ENSG00000182712
11137	ENSG00000136045
11136	ENSG00000021488
11135	ENSG00000128283
11133	ENSG00000118162
11132	ENSG00000142330
11131	ENSG00000137225
11130	ENSG00000122952
127943	ENSG00000162746
54039	ENSG00000183570
168544	ENSG00000181444
9516	ENSG00000189067
79724	ENSG00000169957
79725	ENSG00000168152
79726	ENSG00000103091
79727	ENSG00000131914
79720	ENSG00000139722
91452	ENSG00000107897
3028	ENSG00000072506
256536	ENSG00000176769
220869	ENSG00000147996
3024	ENSG00000124610
79728	ENSG00000083093
79729	ENSG00000214193
3021	ENSG00000132475
3021	ENSG00000163041
3020	ENSG00000132475
3020	ENSG00000163041
284361	ENSG00000161671
3953	ENSG00000116678
8738	ENSG00000169372
8739	ENSG00000135116
8736	ENSG00000101605
8737	ENSG00000137275
285242	ENSG00000186038
8735	ENSG00000006788
8732	ENSG00000111880
8733	ENSG00000197858
8733	ENSG00000256430
282808	ENSG00000102128
8731	ENSG00000101654
7694	ENSG00000176293
54328	ENSG00000184194
4199	ENSG00000065833
3957	ENSG00000100079
4194	ENSG00000198625
50865	ENSG00000013583
50862	ENSG00000110315
4193	ENSG00000135679
4190	ENSG00000014641
3956	ENSG00000100097
10236	ENSG00000125944
285335	ENSG00000172139
5672	ENSG00000243137
5673	ENSG00000204941
197258	ENSG00000157353
55720	ENSG00000167721
5676	ENSG00000221878
5678	ENSG00000183668
147719	ENSG00000183103
55721	ENSG00000160051
100509811	ENSG00000164008
55128	ENSG00000167333
55129	ENSG00000160746
285440	ENSG00000145476
148022	ENSG00000127666
55120	ENSG00000115392
79068	ENSG00000140718
55122	ENSG00000135334
245927	ENSG00000214642
55124	ENSG00000197181
55125	ENSG00000101639
55127	ENSG00000119285
387707	ENSG00000188649
727936	ENSG00000172986
644186	ENSG00000217442
8833	ENSG00000163655
339318	ENSG00000197841
144193	ENSG00000139344
284184	ENSG00000224877
115294	ENSG00000168300
284186	ENSG00000185332
115290	ENSG00000104835
11217	ENSG00000157654
11217	ENSG00000241978
151195	ENSG00000163249
151194	ENSG00000144401
3080	ENSG00000080910
389549	ENSG00000128610
64693	ENSG00000212710
10234	ENSG00000128606
55599	ENSG00000185946
93589	ENSG00000151062
641649	ENSG00000142046
158248	ENSG00000167094
23244	ENSG00000121892
23245	ENSG00000148219
23246	ENSG00000170727
23246	ENSG00000256388
23247	ENSG00000047578
23240	ENSG00000121210
23241	ENSG00000179364
23242	ENSG00000106078
93587	ENSG00000145331
8192	ENSG00000125656
8193	ENSG00000011332
8190	ENSG00000167578
6434	ENSG00000136527
6433	ENSG00000061936
6432	ENSG00000115875
6431	ENSG00000124193
6430	ENSG00000100650
27006	ENSG00000070388
27005	ENSG00000143258
253175	ENSG00000172288
253175	ENSG00000172352
27000	ENSG00000105821
149499	ENSG00000160838
26275	ENSG00000198130
92181	ENSG00000168246
445815	ENSG00000157654
445815	ENSG00000241978
124872	ENSG00000167080
94015	ENSG00000141540
115795	ENSG00000163705
10809	ENSG00000214530
5670	ENSG00000242221
125875	ENSG00000160318
10309	ENSG00000152669
221037	ENSG00000171988
55788	ENSG00000168216
55789	ENSG00000035499
55784	ENSG00000140563
126299	ENSG00000131116
55786	ENSG00000170954
55787	ENSG00000086712
55780	ENSG00000130023
55781	ENSG00000058729
286053	ENSG00000156831
55783	ENSG00000180917
10978	ENSG00000172409
6758	ENSG00000165583
389421	ENSG00000187772
6752	ENSG00000180616
6753	ENSG00000183473
6750	ENSG00000157005
6751	ENSG00000139874
6756	ENSG00000126752
6757	ENSG00000157950
6757	ENSG00000241476
6754	ENSG00000132671
6755	ENSG00000162009
9942	ENSG00000093217
9943	ENSG00000172939
9940	ENSG00000008226
9941	ENSG00000157036
442038	ENSG00000196228
9947	ENSG00000155495
9945	ENSG00000131459
9948	ENSG00000071127
9949	ENSG00000101935
56477	ENSG00000151882
341208	ENSG00000181333
56475	ENSG00000177519
56474	ENSG00000047230
51807	ENSG00000183785
51806	ENSG00000178372
51805	ENSG00000132423
51804	ENSG00000100625
51802	ENSG00000023843
653404	ENSG00000204793
57786	ENSG00000146587
57787	ENSG00000007047
51809	ENSG00000109586
51808	ENSG00000164902
55879	ENSG00000147402
238	ENSG00000171094
239	ENSG00000108839
55872	ENSG00000168078
128371	ENSG00000180433
55870	ENSG00000116539
55871	ENSG00000172785
55876	ENSG00000073605
231	ENSG00000085662
10695	ENSG00000137161
7675	ENSG00000197961
66000	ENSG00000144868
100141515	ENSG00000187997
475	ENSG00000177556
158931	ENSG00000204071
100507505	ENSG00000226974
9370	ENSG00000181092
153733	ENSG00000164221
149998	ENSG00000188992
10694	ENSG00000156261
113612	ENSG00000155016
140870	ENSG00000243543
253827	ENSG00000174099
140873	ENSG00000125975
140876	ENSG00000042062
5098	ENSG00000240184
5098	ENSG00000253767
5098	ENSG00000253873
100144748	ENSG00000227268
51741	ENSG00000186153
57546	ENSG00000172840
341676	ENSG00000197168
9377	ENSG00000178741
283985	ENSG00000172782
118856	ENSG00000154485
283987	ENSG00000167861
219873	ENSG00000196248
84439	ENSG00000182218
219870	ENSG00000236981
140576	ENSG00000188643
26065	ENSG00000105216
26065	ENSG00000257103
26064	ENSG00000039560
26063	ENSG00000242612
26061	ENSG00000131373
26060	ENSG00000157500
390261	ENSG00000196099
64499	ENSG00000197253
386672	ENSG00000215454
2538	ENSG00000131482
64949	ENSG00000125901
386676	ENSG00000221837
386677	ENSG00000215455
386674	ENSG00000188155
386675	ENSG00000205441
2532	ENSG00000213088
2533	ENSG00000082074
2530	ENSG00000033170
2531	ENSG00000119537
100294331	ENSG00000109181
2537	ENSG00000126709
2534	ENSG00000010810
2535	ENSG00000180340
200035	ENSG00000186364
200030	ENSG00000152042
220359	ENSG00000173825
100133760	ENSG00000117139
100133763	ENSG00000206305
22838	ENSG00000146083
22839	ENSG00000080845
5078	ENSG00000106331
5079	ENSG00000196092
9182	ENSG00000198774
5073	ENSG00000140694
22832	ENSG00000135315
5071	ENSG00000185345
5076	ENSG00000075891
22835	ENSG00000120784
22836	ENSG00000164292
22837	ENSG00000082438
100510546	ENSG00000162236
644538	ENSG00000184785
94115	ENSG00000104827
94115	ENSG00000189052
94115	ENSG00000213030
9560	ENSG00000197262
9560	ENSG00000205020
9560	ENSG00000256501
9562	ENSG00000107789
9563	ENSG00000049239
9564	ENSG00000050820
10749	ENSG00000129250
9567	ENSG00000100226
10747	ENSG00000009724
9569	ENSG00000006704
10745	ENSG00000116793
81926	ENSG00000129968
10743	ENSG00000108557
10742	ENSG00000131831
10741	ENSG00000089050
5544	ENSG00000197870
54209	ENSG00000095970
54206	ENSG00000116285
54207	ENSG00000100433
54205	ENSG00000172115
56884	ENSG00000168843
401399	ENSG00000224940
440051	ENSG00000204571
440050	ENSG00000244411
79501	ENSG00000186092
55544	ENSG00000132819
2712	ENSG00000196475
246777	ENSG00000137808
400569	ENSG00000161920
79971	ENSG00000116729
10794	ENSG00000197714
10300	ENSG00000140854
51592	ENSG00000197323
79973	ENSG00000198342
83439	ENSG00000152284
90196	ENSG00000204070
90196	ENSG00000254806
137868	ENSG00000185053
341116	ENSG00000172689
254102	ENSG00000173442
146439	ENSG00000162069
133308	ENSG00000164038
7448	ENSG00000255604
146433	ENSG00000157368
146434	ENSG00000167981
125919	ENSG00000178229
84527	ENSG00000188321
84524	ENSG00000144161
84525	ENSG00000171476
84522	ENSG00000171135
157695	ENSG00000180190
169792	ENSG00000107249
157697	ENSG00000104714
79979	ENSG00000188917
84528	ENSG00000131721
84529	ENSG00000186073
84437	ENSG00000170903
56888	ENSG00000176407
157922	ENSG00000130559
431704	ENSG00000253148
56889	ENSG00000077147
100134230	ENSG00000178104
797	ENSG00000175868
796	ENSG00000110680
795	ENSG00000169906
85359	ENSG00000128185
793	ENSG00000104327
9381	ENSG00000115155
9382	ENSG00000166685
790	ENSG00000084774
9388	ENSG00000101670
9389	ENSG00000144671
799	ENSG00000004948
220965	ENSG00000148541
198437	ENSG00000171695
10924	ENSG00000172594
375033	ENSG00000187800
2825	ENSG00000183671
4978	ENSG00000183715
728936	ENSG00000203827
23057	ENSG00000157064
728932	ENSG00000196644
1139	ENSG00000175344
1138	ENSG00000169684
10452	ENSG00000130204
145553	ENSG00000213920
729458	ENSG00000196589
729458	ENSG00000230522
1133	ENSG00000184984
23051	ENSG00000174306
1131	ENSG00000133019
1130	ENSG00000143669
1137	ENSG00000101204
1136	ENSG00000080644
1135	ENSG00000120903
1134	ENSG00000138435
400757	ENSG00000203963
23053	ENSG00000214655
23500	ENSG00000146122
4067	ENSG00000254087
26993	ENSG00000011243
7148	ENSG00000168477
7148	ENSG00000229353
7148	ENSG00000233323
26996	ENSG00000173890
26995	ENSG00000167112
26994	ENSG00000123091
7145	ENSG00000079308
26999	ENSG00000055163
26998	ENSG00000090512
7140	ENSG00000130595
7141	ENSG00000118245
7142	ENSG00000178279
7143	ENSG00000116147
197358	ENSG00000167984
26577	ENSG00000163710
89927	ENSG00000166780
8501	ENSG00000149150
8500	ENSG00000131626
8503	ENSG00000117461
8050	ENSG00000110435
30011	ENSG00000147010
30010	ENSG00000122584
8507	ENSG00000171617
8506	ENSG00000108797
8509	ENSG00000166507
79570	ENSG00000084628
79573	ENSG00000143643
79572	ENSG00000133657
79575	ENSG00000127220
203111	ENSG00000177459
79577	ENSG00000134371
79576	ENSG00000101882
6585	ENSG00000187122
26576	ENSG00000184343
55190	ENSG00000196368
55035	ENSG00000198000
100526794	ENSG00000250741
11185	ENSG00000241644
3665	ENSG00000185507
10457	ENSG00000136235
152098	ENSG00000206559
2882	ENSG00000116157
56882	ENSG00000197622
7498	ENSG00000158125
7499	ENSG00000124343
2886	ENSG00000141738
2887	ENSG00000106070
2885	ENSG00000177885
1072	ENSG00000172757
2888	ENSG00000115290
2889	ENSG00000107263
26664	ENSG00000127530
7494	ENSG00000100219
23011	ENSG00000080371
27350	ENSG00000244509
23013	ENSG00000065526
55032	ENSG00000138459
23015	ENSG00000175265
23014	ENSG00000135108
23017	ENSG00000135472
23016	ENSG00000075914
23019	ENSG00000125107
375567	ENSG00000188730
126133	ENSG00000161618
1285	ENSG00000169031
374969	ENSG00000177868
497189	ENSG00000255833
643161	ENSG00000188100
643161	ENSG00000188279
643161	ENSG00000189090
643161	ENSG00000197910
26523	ENSG00000092847
26520	ENSG00000100575
26521	ENSG00000150779
26526	ENSG00000130167
221191	ENSG00000103023
26525	ENSG00000136695
11168	ENSG00000164985
26528	ENSG00000071626
26529	ENSG00000168787
284383	ENSG00000181733
140691	ENSG00000185880
58526	ENSG00000165175
151525	ENSG00000196151
83953	ENSG00000162897
728753	ENSG00000229924
1282	ENSG00000187498
55030	ENSG00000178974
100509761	ENSG00000212673
219453	ENSG00000181752
196410	ENSG00000170439
58529	ENSG00000177791
3310	ENSG00000173110
189	ENSG00000172482
11167	ENSG00000163430
390259	ENSG00000188909
3270	ENSG00000130528
400360	ENSG00000175746
11160	ENSG00000147475
55031	ENSG00000170242
11161	ENSG00000133935
26298	ENSG00000135373
4760	ENSG00000162992
4763	ENSG00000196712
4762	ENSG00000181965
26290	ENSG00000130035
26291	ENSG00000105550
81545	ENSG00000145868
81544	ENSG00000158555
145389	ENSG00000139974
81542	ENSG00000139921
378950	ENSG00000242389
26297	ENSG00000129158
340385	ENSG00000197363
29109	ENSG00000135723
203190	ENSG00000168481
11249	ENSG00000144227
11248	ENSG00000182575
7189	ENSG00000175104
11245	ENSG00000166073
11244	ENSG00000165156
11247	ENSG00000182379
11240	ENSG00000117115
201175	ENSG00000159314
51499	ENSG00000170855
55669	ENSG00000171109
55668	ENSG00000089916
5803	ENSG00000106278
79719	ENSG00000103591
51324	ENSG00000090487
51497	ENSG00000101158
51322	ENSG00000095787
51491	ENSG00000048162
55661	ENSG00000124228
8760	ENSG00000101290
64795	ENSG00000153561
64794	ENSG00000125485
64793	ENSG00000130695
64792	ENSG00000128581
79998	ENSG00000144031
56647	ENSG00000107949
79993	ENSG00000164181
100507191	ENSG00000178932
64799	ENSG00000103599
56311	ENSG00000106013
29101	ENSG00000160075
151835	ENSG00000144550
404785	ENSG00000222036
79714	ENSG00000164051
90853	ENSG00000134668
79717	ENSG00000127125
90850	ENSG00000167962
79716	ENSG00000215440
641455	ENSG00000187537
91461	ENSG00000162878
56099	ENSG00000254122
140609	ENSG00000151414
79710	ENSG00000133131
65220	ENSG00000008130
116028	ENSG00000175643
51148	ENSG00000167123
51149	ENSG00000161010
79713	ENSG00000126246
64080	ENSG00000171174
133482	ENSG00000205359
51142	ENSG00000106153
51143	ENSG00000144635
51141	ENSG00000125629
51146	ENSG00000118017
51147	ENSG00000111653
6935	ENSG00000148516
100288485	ENSG00000256892
154313	ENSG00000213204
64577	ENSG00000118514
100507777	ENSG00000255747
153478	ENSG00000153404
64579	ENSG00000138653
414325	ENSG00000176797
414325	ENSG00000177243
127255	ENSG00000162620
7367	ENSG00000197888
116985	ENSG00000186635
80148	ENSG00000122490
140462	ENSG00000102048
117177	ENSG00000127328
140460	ENSG00000183475
100287066	ENSG00000186146
140465	ENSG00000196465
1396	ENSG00000213145
85460	ENSG00000178163
85461	ENSG00000115183
140469	ENSG00000071909
80143	ENSG00000052723
80144	ENSG00000138759
117178	ENSG00000117155
80146	ENSG00000115652
166655	ENSG00000176979
100287367	ENSG00000256402
283971	ENSG00000157335
4889	ENSG00000164129
10350	ENSG00000154258
10351	ENSG00000141338
10352	ENSG00000116874
4880	ENSG00000163273
4881	ENSG00000169418
4882	ENSG00000159899
4883	ENSG00000113389
4884	ENSG00000171246
2700	ENSG00000121743
2703	ENSG00000121634
2702	ENSG00000143140
100510510	ENSG00000111752
100510514	ENSG00000196296
9179	ENSG00000221838
7965	ENSG00000106305
10682	ENSG00000147155
10683	ENSG00000090932
9175	ENSG00000073803
10681	ENSG00000069966
9173	ENSG00000115602
9172	ENSG00000036448
9170	ENSG00000064547
54830	ENSG00000198088
150372	ENSG00000235568
119587	ENSG00000121898
6259	ENSG00000163785
6258	ENSG00000143171
10345	ENSG00000186439
6253	ENSG00000125744
6252	ENSG00000139970
6251	ENSG00000148484
54832	ENSG00000129003
6257	ENSG00000204231
6257	ENSG00000206289
6257	ENSG00000227322
6257	ENSG00000228333
6257	ENSG00000231321
6257	ENSG00000235712
6256	ENSG00000186350
84879	ENSG00000168389
100129543	ENSG00000183850
10531	ENSG00000107959
118987	ENSG00000165650
10533	ENSG00000197548
10534	ENSG00000173465
10535	ENSG00000104889
10536	ENSG00000110811
337882	ENSG00000184351
90141	ENSG00000140025
10539	ENSG00000108010
54657	ENSG00000244474
113278	ENSG00000101276
25850	ENSG00000251247
143244	ENSG00000253626
55352	ENSG00000172301
9718	ENSG00000145194
24	ENSG00000198691
121006	ENSG00000185958
343472	ENSG00000143032
6139	ENSG00000215472
9712	ENSG00000148429
9711	ENSG00000145016
9710	ENSG00000166398
9717	ENSG00000103184
9716	ENSG00000021776
9715	ENSG00000159784
22997	ENSG00000080854
22996	ENSG00000085831
22995	ENSG00000103995
8546	ENSG00000132842
22993	ENSG00000113716
285349	ENSG00000144792
834	ENSG00000137752
835	ENSG00000106144
8884	ENSG00000138074
8541	ENSG00000177380
8886	ENSG00000088205
8887	ENSG00000106052
51380	ENSG00000139631
3479	ENSG00000017427
22999	ENSG00000079841
22998	ENSG00000064042
646486	ENSG00000197416
124044	ENSG00000158792
134111	ENSG00000215218
646480	ENSG00000205186
653308	ENSG00000204147
84733	ENSG00000173894
153643	ENSG00000153347
654463	ENSG00000214814
84735	ENSG00000150656
153642	ENSG00000164291
51643	ENSG00000155957
54659	ENSG00000243135
79640	ENSG00000184208
728239	ENSG00000154545
728239	ENSG00000187243
10432	ENSG00000239306
2175	ENSG00000187741
54658	ENSG00000241635
653544	ENSG00000227476
653544	ENSG00000227904
653544	ENSG00000228114
653544	ENSG00000228188
653544	ENSG00000256130
653544	ENSG00000256830
8687	ENSG00000171360
399694	ENSG00000185634
80853	ENSG00000006459
80851	ENSG00000175137
80856	ENSG00000144320
80854	ENSG00000145391
399693	ENSG00000256046
55092	ENSG00000171729
157753	ENSG00000164841
5629	ENSG00000117707
1728	ENSG00000181019
1729	ENSG00000131504
5245	ENSG00000167085
5244	ENSG00000005471
1725	ENSG00000095059
5241	ENSG00000082175
1723	ENSG00000102967
5243	ENSG00000085563
389337	ENSG00000183111
5627	ENSG00000184500
389125	ENSG00000243696
140832	ENSG00000180305
5626	ENSG00000175325
7027	ENSG00000198176
26027	ENSG00000162390
5827	ENSG00000176894
400954	ENSG00000214595
3954	ENSG00000168924
10229	ENSG00000167186
162972	ENSG00000251369
728588	ENSG00000214782
284307	ENSG00000171649
468	ENSG00000128272
