ID	Symbol	Description
ENSG00000224373	IGHV4-59	immunoglobulin heavy variable 4-59 [Source:HGNC Symbol;Acc:5654]
ENSG00000229038	RANP1	RAN, member RAS oncogene family pseudogene 1 [Source:HGNC Symbol;Acc:21631]
ENSG00000215603	ZNF92P1Y	zinc finger protein 92 pseudogene 1, Y-linked [Source:HGNC Symbol;Acc:39553]
ENSG00000237871	CR752645.3	
ENSG00000236934	XXbac-BPG249D20.9	
ENSG00000223352	AL645935.1	
ENSG00000253742	IGHV3-60	immunoglobulin heavy variable 3-60 pseudogene [Source:HGNC Symbol;Acc:5614]
ENSG00000226879	RPL32P1	ribosomal protein L32 pseudogene 1 [Source:HGNC Symbol;Acc:10339]
ENSG00000254329	IGHVII-60-1	immunoglobulin heavy variable (II)-60-1 pseudogene [Source:HGNC Symbol;Acc:5686]
ENSG00000235757	PTMAP1	prothymosin, alpha pseudogene 1 (gene sequence 26) [Source:HGNC Symbol;Acc:9624]
ENSG00000223708	HCG4P5	HLA complex group 4 pseudogene 5 [Source:HGNC Symbol;Acc:22925]
ENSG00000211970	IGHV4-61	immunoglobulin heavy variable 4-61 [Source:HGNC Symbol;Acc:5655]
ENSG00000223894	CR762479.1	
ENSG00000253132	IGHV3-62	immunoglobulin heavy variable 3-62 pseudogene [Source:HGNC Symbol;Acc:5615]
ENSG00000244246	ZNF736P8Y	zinc finger protein 736 pseudogene 8, Y-linked [Source:HGNC Symbol;Acc:38406]
ENSG00000229745	BPY2DP	basic charge, Y-linked, 2D, pseudogene [Source:HGNC Symbol;Acc:38794]
ENSG00000253747	IGHVII-62-1	immunoglobulin heavy variable (II)-62-1 pseudogene [Source:HGNC Symbol;Acc:5687]
ENSG00000238255	RPL7P4	ribosomal protein L7 pseudogene 4 [Source:HGNC Symbol;Acc:21634]
ENSG00000232011	AL645935.6	
ENSG00000253936	IGHV3-63	immunoglobulin heavy variable 3-63 pseudogene [Source:HGNC Symbol;Acc:5616]
ENSG00000241200	ZNF736P7Y	zinc finger protein 736 pseudogene 7, Y-linked [Source:HGNC Symbol;Acc:38404]
ENSG00000223648	IGHV3-64	immunoglobulin heavy variable 3-64 [Source:HGNC Symbol;Acc:5617]
ENSG00000232802	COL11A2P	collagen, type XI, alpha 2 pseudogene [Source:HGNC Symbol;Acc:13947]
ENSG00000227899	XXbac-BPG27H4.7	
ENSG00000253209	IGHV3-65	immunoglobulin heavy variable 3-65 pseudogene [Source:HGNC Symbol;Acc:5618]
ENSG00000225429	CR759733.3	
ENSG00000253169	IGHVII-65-1	immunoglobulin heavy variable (II)-65-1 pseudogene [Source:HGNC Symbol;Acc:5688]
ENSG00000237395	MICD	MHC class I polypeptide-related sequence D [Source:HGNC Symbol;Acc:7093]
ENSG00000211972	IGHV3-66	immunoglobulin heavy variable 3-66 [Source:HGNC Symbol;Acc:5619]
ENSG00000224133	HCG20	HLA complex group 20 (non-protein coding) [Source:HGNC Symbol;Acc:31334]
ENSG00000253274	IGHV1-67	immunoglobulin heavy variable 1-67 pseudogene [Source:HGNC Symbol;Acc:5556]
ENSG00000239893	ZNF736P9Y	zinc finger protein 736 pseudogene 9, Y-linked [Source:HGNC Symbol;Acc:38408]
ENSG00000253820	IGHVII-67-1	immunoglobulin heavy variable (II)-67-1 pseudogene [Source:HGNC Symbol;Acc:5689]
ENSG00000223696	CR759733.1	
ENSG00000254036	IGHVIII-67-2	immunoglobulin heavy variable (III)-67-2 pseudogene [Source:HGNC Symbol;Acc:5705]
ENSG00000230134	HCG24	HLA complex group 24 [Source:HGNC Symbol;Acc:23500]
ENSG00000253635	IGHVIII-67-3	immunoglobulin heavy variable (III)-67-3 pseudogene [Source:HGNC Symbol;Acc:5706]
ENSG00000236579	HCG9	HLA complex group 9 [Source:HGNC Symbol;Acc:21243]
ENSG00000254052	IGHVIII-67-4	immunoglobulin heavy variable (III)-67-4 pseudogene [Source:HGNC Symbol;Acc:5707]
ENSG00000253703	IGHV1-68	immunoglobulin heavy variable 1-68 pseudogene [Source:HGNC Symbol;Acc:5557]
ENSG00000227204	RBMY2JP	RNA binding motif protein, Y-linked, family 2, member J pseudogene [Source:HGNC Symbol;Acc:23918]
ENSG00000211973	IGHV1-69	immunoglobulin heavy variable 1-69 [Source:HGNC Symbol;Acc:5558]
ENSG00000254127	IGLCOR22-1	immunoglobulin lambda constant/OR22-1 pseudogene [Source:HGNC Symbol;Acc:15696]
ENSG00000229394	CR759733.6	
ENSG00000215523	AL773551.1	
ENSG00000211974	IGHV2-70	immunoglobulin heavy variable 2-70 [Source:HGNC Symbol;Acc:5577]
ENSG00000224052	CR762434.1	
ENSG00000254056	IGHV3-71	immunoglobulin heavy variable 3-71 pseudogene [Source:HGNC Symbol;Acc:5621]
ENSG00000228397	RP1-224A6.3	
ENSG00000234242	AL645935.9	
ENSG00000225698	IGHV3-72	immunoglobulin heavy variable 3-72 [Source:HGNC Symbol;Acc:5622]
ENSG00000225888	XXbac-BPG27H4.8	
ENSG00000218510	RP1-224A6.4	
ENSG00000235340	AL645935.10	
ENSG00000233772	HCG25	HLA complex group 25 [Source:HGNC Symbol;Acc:20196]
ENSG00000211976	IGHV3-73	immunoglobulin heavy variable 3-73 [Source:HGNC Symbol;Acc:5623]
ENSG00000224650	IGHV3-74	immunoglobulin heavy variable 3-74 [Source:HGNC Symbol;Acc:5624]
ENSG00000230068	RP1-224A6.6	
ENSG00000223405	TIGD1L	tigger transposable element derived 1-like [Source:HGNC Symbol;Acc:28694]
ENSG00000234397	RP11-415K20.1	
ENSG00000254134	IGHVII-74-1	immunoglobulin heavy variable (II)-74-1 pseudogene [Source:HGNC Symbol;Acc:5690]
ENSG00000229653	AL671859.5	
ENSG00000237200	RP1-61A9.4	
ENSG00000254176	IGHV3-75	immunoglobulin heavy variable 3-75 pseudogene [Source:HGNC Symbol;Acc:5625]
ENSG00000253247	IGHV3-76	immunoglobulin heavy variable 3-76 pseudogene [Source:HGNC Symbol;Acc:5626]
ENSG00000225952	RP11-69E9.1	
ENSG00000253310	IGHVIII-76-1	immunoglobulin heavy variable (III)-76-1 pseudogene [Source:HGNC Symbol;Acc:5708]
ENSG00000227868	RP4-805N21.1	
ENSG00000211978	IGHV5-78	immunoglobulin heavy variable 5-78 pseudogene [Source:HGNC Symbol;Acc:5660]
ENSG00000240553	RP1-184J9.2	
ENSG00000253674	IGHVII-78-1	immunoglobulin heavy variable (II)-78-1 pseudogene [Source:HGNC Symbol;Acc:5691]
ENSG00000229010	RP5-979D14.1	
ENSG00000254284	IGHV3-79	immunoglobulin heavy variable 3-79 pseudogene [Source:HGNC Symbol;Acc:5627]
ENSG00000215381	RP5-1057J7.1	
ENSG00000253128	IGHV4-80	immunoglobulin heavy variable 4-80 pseudogene [Source:HGNC Symbol;Acc:5656]
ENSG00000232482	RP4-654C18.1	
ENSG00000211979	IGHV7-81	immunoglobulin heavy variable 7-81 (non-functional) [Source:HGNC Symbol;Acc:5669]
ENSG00000235052	RP1-150O5.3	
ENSG00000229239	RP11-223J15.2	
ENSG00000203589	RP5-886K2.1	
ENSG00000253303	IGHVIII-82	immunoglobulin heavy variable (III)-82 pseudogene [Source:HGNC Symbol;Acc:5709]
ENSG00000227191	TRGC2	T cell receptor gamma constant 2 [Source:HGNC Symbol;Acc:12276]
ENSG00000236810	RP5-886K2.3	
ENSG00000230541	HCG21	HLA complex group 21 (non-protein coding) [Source:HGNC Symbol;Acc:31335]
ENSG00000229199	XXbac-BPG118E17.9	
ENSG00000229106	RP11-4M23.2	
ENSG00000227974	HCG22	HLA complex group 22 [Source:HGNC Symbol;Acc:27780]
ENSG00000232557	RP11-4M23.3	
ENSG00000211687	TRGJ2	T cell receptor gamma joining 2 [Source:HGNC Symbol;Acc:12278]
ENSG00000229342	MYL8P	myosin, light chain 8, pseudogene [Source:HGNC Symbol;Acc:7589]
ENSG00000225809	RBMY2KP	RNA binding motif protein, Y-linked, family 2, member K pseudogene [Source:HGNC Symbol;Acc:23888]
ENSG00000230228	RP11-4M23.4	
ENSG00000211688	TRGJP2	T cell receptor gamma joining P2 [Source:HGNC Symbol;Acc:12281]
ENSG00000215905	RP11-4M23.7	
ENSG00000225315	RP11-293P20.2	
ENSG00000237545	POLR2LP	polymerase (RNA) II (DNA directed) polypeptide L pseudogene [Source:HGNC Symbol;Acc:31340]
ENSG00000211689	TRGC1	T cell receptor gamma constant 1 [Source:HGNC Symbol;Acc:12275]
ENSG00000224744	PSORS1C3	psoriasis susceptibility 1 candidate 3 (non-protein coding) [Source:HGNC Symbol;Acc:17203]
ENSG00000240284	RP11-293P20.3	
ENSG00000230703	RP11-293P20.4	
ENSG00000220890	HCG27	HLA complex group 27 [Source:HGNC Symbol;Acc:27366]
ENSG00000211690	TRGJ1	T cell receptor gamma joining 1 [Source:HGNC Symbol;Acc:12277]
ENSG00000230023	RP11-10N16.2	
ENSG00000215601	TSPY24P	testis specific protein, Y-linked 24, pseudogene [Source:HGNC Symbol;Acc:38725]
ENSG00000232298	RP11-10N16.3	
ENSG00000211691	TRGJP	T cell receptor gamma joining P [Source:HGNC Symbol;Acc:12279]
ENSG00000224634	ZNF736P6Y	zinc finger protein 736 pseudogene 6, Y-linked [Source:HGNC Symbol;Acc:38440]
ENSG00000223868	XXbac-BPG299F13.14	
ENSG00000223955	MTND6P1	MTND6 pseudogene 1 [Source:HGNC Symbol;Acc:38730]
ENSG00000231779	RP4-594I10.2	
ENSG00000228904	AL845443.2	
ENSG00000211692	TRGJP1	T cell receptor gamma joining P1 [Source:HGNC Symbol;Acc:12280]
ENSG00000227312	RP11-496D1.2	
ENSG00000234179	MTCYBP1	MTCYB pseudogene 1 [Source:HGNC Symbol;Acc:38729]
ENSG00000211693	TRGV11	T cell receptor gamma variable 11 (non-functional) [Source:HGNC Symbol;Acc:12286]
ENSG00000229162	RP11-84D1.1	
ENSG00000223927	RPL3P2	ribosomal protein L3 pseudogene 2 [Source:HGNC Symbol;Acc:17834]
ENSG00000226529	MTND1P1	MTND1 pseudogene 1 [Source:HGNC Symbol;Acc:38728]
ENSG00000233755	RP4-799D16.1	
ENSG00000231202	TRGVB	T cell receptor gamma variable B pseudogene [Source:HGNC Symbol;Acc:12297]
ENSG00000224006	HCG4P3	HLA complex group 4 pseudogene 3 [Source:HGNC Symbol;Acc:22922]
ENSG00000225954	WASF5P	WAS protein family, member 5 pseudogene [Source:HGNC Symbol;Acc:21665]
ENSG00000211694	TRGV10	T cell receptor gamma variable 10 (non-functional) [Source:HGNC Symbol;Acc:12285]
ENSG00000233419	RP4-781L3.1	
ENSG00000234850	MTND2P3	MTND2 pseudogene 3 [Source:HGNC Symbol;Acc:38727]
ENSG00000232141	ETF1P1	eukaryotic translation termination factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:3478]
ENSG00000231953	RP4-706G24.1	
ENSG00000227985	RP11-335G20.5	
ENSG00000211695	TRGV9	T cell receptor gamma variable 9 [Source:HGNC Symbol;Acc:12295]
ENSG00000225571	XXbac-BPG248L24.10	
ENSG00000227830	TRIM60P3Y	tripartite motif containing 60 pseudogene 3, Y-linked [Source:HGNC Symbol;Acc:38409]
ENSG00000224183	SDHDP6	succinate dehydrogenase complex, subunit D, integral membrane protein pseudogene 6 [Source:HGNC Symbol;Acc:10689]
ENSG00000236851	DHFRP2	dihydrofolate reductase pseudogene 2 [Source:HGNC Symbol;Acc:2863]
ENSG00000225992	TRGVA	T cell receptor gamma variable A pseudogene [Source:HGNC Symbol;Acc:12296]
ENSG00000238027	XXbac-BPG250I8.13	
ENSG00000238084	RP3-469D22.1	
ENSG00000216824	ZNF736P10Y	zinc finger protein 736 pseudogene 10, Y-linked [Source:HGNC Symbol;Acc:38410]
ENSG00000211696	TRGV8	T cell receptor gamma variable 8 [Source:HGNC Symbol;Acc:12294]
ENSG00000225643	RP11-70P17.1	
ENSG00000232276	AL845443.4	
ENSG00000233478	RP1-187B23.1	
ENSG00000249978	TRGV7	T cell receptor gamma variable 7 pseudogene [Source:HGNC Symbol;Acc:12293]
ENSG00000228172	RP1-317E23.3	
ENSG00000228199	PAIP1P1	poly(A) binding protein interacting protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:18240]
ENSG00000231773	AL845443.3	
ENSG00000226212	TRGV6	T cell receptor gamma variable 6 pseudogene [Source:HGNC Symbol;Acc:12292]
ENSG00000241701	HCG17	HLA complex group 17 (non-protein coding) [Source:HGNC Symbol;Acc:31339]
ENSG00000228668	TRGV5P	T cell receptor gamma variable 5P pseudogene [Source:HGNC Symbol;Acc:12291]
ENSG00000236528	RP1-125I3.2	
ENSG00000229786	RP1-125I3.7	
ENSG00000211697	TRGV5	T cell receptor gamma variable 5 [Source:HGNC Symbol;Acc:12290]
ENSG00000232348	NCRNA00279	non-protein coding RNA 279 [Source:HGNC Symbol;Acc:38724]
ENSG00000223624	RP1-125I3.4	
ENSG00000237559	AL845443.5	
ENSG00000236782	RP11-96L14.7	
ENSG00000233699	TTTY18	testis-specific transcript, Y-linked 18 (non-protein coding) [Source:HGNC Symbol;Acc:18842]
ENSG00000211698	TRGV4	T cell receptor gamma variable 4 [Source:HGNC Symbol;Acc:12289]
ENSG00000225317	BX001040.5	
ENSG00000223840	AL662832.1	
ENSG00000211699	TRGV3	T cell receptor gamma variable 3 [Source:HGNC Symbol;Acc:12288]
ENSG00000232419	TTTY19	testis-specific transcript, Y-linked 19 (non-protein coding) [Source:HGNC Symbol;Acc:18843]
ENSG00000236155	RP11-231P20.2	
ENSG00000232572	RPL15P4	ribosomal protein L15 pseudogene 4 [Source:HGNC Symbol;Acc:21663]
ENSG00000180910	TTTY11	testis-specific transcript, Y-linked 11 (non-protein coding) [Source:HGNC Symbol;Acc:18492]
ENSG00000233306	TRGV2	T cell receptor gamma variable 2 [Source:HGNC Symbol;Acc:12287]
ENSG00000243492	AL662832.5	
ENSG00000211701	TRGV1	T cell receptor gamma variable 1 (non-functional) [Source:HGNC Symbol;Acc:12284]
ENSG00000225375	RP11-231P20.3	
ENSG00000225854	RP11-569G9.7	
ENSG00000223583	RP3-476K8.4	
ENSG00000214618	IGHV2OR16-5	immunoglobulin heavy variable 2/OR16-5 (non-functional) [Source:HGNC Symbol;Acc:5579]
ENSG00000238071	XXbac-BPG296P20.15	
ENSG00000225891	RP3-476K8.3	
ENSG00000224129	RP11-492M19.1	
ENSG00000229189	AL929587.6	
ENSG00000235755	IGHV3OR16-8	immunoglobulin heavy variable 3/OR16-8 (non-functional) [Source:HGNC Symbol;Acc:5643]
ENSG00000229247	RP11-492M19.3	
ENSG00000235069	RP4-785J1.1	
ENSG00000228207	AC007967.2	
ENSG00000226698	RP1-50O24.6	
ENSG00000224835	XXbac-BPG296P20.14	
ENSG00000251020	RP1-50O24.8	
ENSG00000211592	IGKC	immunoglobulin kappa constant [Source:HGNC Symbol;Acc:5716]
ENSG00000172746	RP11-344H11.4	
ENSG00000230025	AC007967.4	
ENSG00000224064	RP11-344H11.5	
ENSG00000228894	HCG18	HLA complex group 18 [Source:HGNC Symbol;Acc:31337]
ENSG00000225294	RP11-344H11.6	
ENSG00000211593	IGKJ5	immunoglobulin kappa joining 5 [Source:HGNC Symbol;Acc:5723]
ENSG00000229985	RP11-40H20.5	
ENSG00000214973	RP11-40H20.1	
ENSG00000225159	RP11-40H20.2	
ENSG00000211594	IGKJ4	immunoglobulin kappa joining 4 [Source:HGNC Symbol;Acc:5722]
ENSG00000225990	RP11-40H20.3	
ENSG00000224311	RP11-40H20.4	
ENSG00000240397	RP11-4K3__A.2	
ENSG00000211595	IGKJ3	immunoglobulin kappa joining 3 [Source:HGNC Symbol;Acc:5721]
ENSG00000243659	RP11-4K3__A.3	
ENSG00000241547	RP11-4K3__A.5	
ENSG00000211596	IGKJ2	immunoglobulin kappa joining 2 [Source:HGNC Symbol;Acc:5720]
ENSG00000231207	RP1-144C9.2	
ENSG00000211597	IGKJ1	immunoglobulin kappa joining 1 [Source:HGNC Symbol;Acc:5719]
ENSG00000241169	RP4-752I6.1	
ENSG00000231869	DAQB-331I12.5	
ENSG00000237429	RP1-159A19.4	
ENSG00000211598	IGKV4-1	immunoglobulin kappa variable 4-1 [Source:HGNC Symbol;Acc:5834]
ENSG00000231988	OFD1P3Y	OFD1 pseudogene 3, Y-linked [Source:HGNC Symbol;Acc:23875]
ENSG00000235912	RP1-159A19.3	
ENSG00000233975	RP11-288L9.1	
ENSG00000235250	XXbac-BPG116M5.14	
ENSG00000211599	IGKV5-2	immunoglobulin kappa variable 5-2 [Source:HGNC Symbol;Acc:5835]
ENSG00000225886	RP11-288L9.4	
ENSG00000230075	XXbac-BPG116M5.16	
ENSG00000232235	CDY3P	chromodomain protein, Y-linked 3 pseudogene [Source:HGNC Symbol;Acc:23849]
ENSG00000226662	CHMP1AP1	chromatin modifying protein 1A pseudogene 1 [Source:HGNC Symbol;Acc:39514]
ENSG00000235171	BX001039.2	
ENSG00000231344	RP3-426I6.2	
ENSG00000197794	IGKV7-3	immunoglobulin kappa variable 7-3 pseudogene [Source:HGNC Symbol;Acc:5839]
ENSG00000230833	RP3-426I6.3	
ENSG00000224408	USP9YP22	ubiquitin specific peptidase 9, Y-linked pseudogene 22 [Source:HGNC Symbol;Acc:38758]
ENSG00000227050	RP11-460I13.2	
ENSG00000253435	IGKV2-4	immunoglobulin kappa variable 2-4 pseudogene [Source:HGNC Symbol;Acc:5788]
ENSG00000228738	HCG23	HLA complex group 23 [Source:HGNC Symbol;Acc:19713]
ENSG00000238154	USP9YP4	ubiquitin specific peptidase 9, Y-linked pseudogene 4 [Source:HGNC Symbol;Acc:37740]
ENSG00000238231	RP11-460I13.6	
ENSG00000243466	IGKV1-5	immunoglobulin kappa variable 1-5 [Source:HGNC Symbol;Acc:5741]
ENSG00000226035	AL935032.2	
ENSG00000237895	RP11-460I13.5	
ENSG00000239855	IGKV1-6	immunoglobulin kappa variable 1-6 [Source:HGNC Symbol;Acc:5742]
ENSG00000227442	HLA-DRB2	major histocompatibility complex, class II, DR beta 2 (pseudogene) [Source:HGNC Symbol;Acc:4950]
ENSG00000228589	RP5-1053E7.1	
ENSG00000232924	TCEB1P4	transcription elongation factor B (SIII), polypeptide 1 pseudogene 4 [Source:HGNC Symbol;Acc:38141]
ENSG00000243063	IGKV3-7	immunoglobulin kappa variable 3-7 (non-functional) [Source:HGNC Symbol;Acc:5821]
ENSG00000228943	RP5-1053E7.2	
ENSG00000233744	XXbac-BPG254F23.5	
ENSG00000214812	RP5-1053E7.3	
ENSG00000197038	RBMY1A3P	RNA binding motif protein, Y-linked, family 1, member A3 pseudogene [Source:HGNC Symbol;Acc:18849]
ENSG00000229820	RP1-308E4.1	
ENSG00000240671	IGKV1-8	immunoglobulin kappa variable 1-8 [Source:HGNC Symbol;Acc:5743]
ENSG00000242125	SNHG3	small nucleolar RNA host gene 3 (non-protein coding) [Source:HGNC Symbol;Acc:10118]
ENSG00000241755	IGKV1-9	immunoglobulin kappa variable 1-9 [Source:HGNC Symbol;Acc:5744]
ENSG00000231468	PRDX3P2	peroxiredoxin 3 pseudogene 2 [Source:HGNC Symbol;Acc:39265]
ENSG00000240110	XXbac-BPG254F23.6	
ENSG00000197989	SNHG12	small nucleolar RNA host gene 12 (non-protein coding) [Source:HGNC Symbol;Acc:30062]
ENSG00000229710	MTCO3P1	MTCO3 pseudogene 1 [Source:HGNC Symbol;Acc:31342]
ENSG00000253278	IGKV2-10	immunoglobulin kappa variable 2-10 pseudogene [Source:HGNC Symbol;Acc:5776]
ENSG00000227334	AL662831.1	
ENSG00000241351	IGKV3-11	immunoglobulin kappa variable 3-11 [Source:HGNC Symbol;Acc:5815]
ENSG00000230150	XXbac-BPG254F23.7	
ENSG00000243290	IGKV1-12	immunoglobulin kappa variable 1-12 [Source:HGNC Symbol;Acc:5730]
ENSG00000234417	HCG19P	HLA complex group 19 pseudogene [Source:HGNC Symbol;Acc:31336]
ENSG00000232095	AL662831.2	
ENSG00000253497	IGKV1-13	immunoglobulin kappa variable 1-13 (gene/pseudogene) [Source:HGNC Symbol;Acc:5731]
ENSG00000233466	MICC	MHC class I polypeptide-related sequence C [Source:HGNC Symbol;Acc:7092]
ENSG00000253265	IGKV2-14	immunoglobulin kappa variable 2-14 pseudogene [Source:HGNC Symbol;Acc:5777]
ENSG00000232808	TTTY20	testis-specific transcript, Y-linked 20 (non-protein coding) [Source:HGNC Symbol;Acc:18844]
ENSG00000224197	AL773543.2	
ENSG00000244437	IGKV3-15	immunoglobulin kappa variable 3-15 [Source:HGNC Symbol;Acc:5816]
ENSG00000225560	FAM197Y8	family with sequence similarity 197, Y-linked, member 8 [Source:HGNC Symbol;Acc:37470]
ENSG00000206296	XXbac-BPG246D15.8	
ENSG00000240864	IGKV1-16	immunoglobulin kappa variable 1-16 [Source:HGNC Symbol;Acc:5732]
ENSG00000256777	RP11-335I12.3	
ENSG00000256285	RP11-754J4.2	
ENSG00000256420	RP11-754J4.1	
ENSG00000256248	RP11-123O10.4	
ENSG00000229388	RP11-442N24__B.1	
ENSG00000240382	IGKV1-17	immunoglobulin kappa variable 1-17 [Source:HGNC Symbol;Acc:5733]
ENSG00000257083	RP11-123O10.3	
ENSG00000226852	RP1-212P9.2	
ENSG00000233427	RP1-212P9.3	
ENSG00000254157	IGKV2-18	immunoglobulin kappa variable 2-18 pseudogene [Source:HGNC Symbol;Acc:5778]
ENSG00000225616	RP4-604A21.1	
ENSG00000253732	IGKV2-19	immunoglobulin kappa variable 2-19 pseudogene [Source:HGNC Symbol;Acc:5779]
ENSG00000225750	RP11-242O24.3	
ENSG00000255976	RP11-123O10.2	
ENSG00000223933	TMPOP1	thymopoietin pseudogene 1 [Source:HGNC Symbol;Acc:21364]
ENSG00000237766	RP11-512G13.1	
ENSG00000239951	IGKV3-20	immunoglobulin kappa variable 3-20 [Source:HGNC Symbol;Acc:5817]
ENSG00000227637	RP11-242O24.5	
ENSG00000237934	RP11-467D18.2	
ENSG00000256037	RP11-473M14.2	
ENSG00000228383	FAM197Y7	family with sequence similarity 197, Y-linked, member 7 [Source:HGNC Symbol;Acc:37469]
ENSG00000256355	RP11-473M14.4	
ENSG00000230523	RP3-437I16.1	
ENSG00000211611	IGKV6-21	immunoglobulin kappa variable 6-21 (non-functional) [Source:HGNC Symbol;Acc:5836]
ENSG00000256172	RP11-473M14.3	
ENSG00000225011	RP11-810H18.1	
ENSG00000203585	RP11-542B15.1	
ENSG00000228176	RP4-656G21.1	
ENSG00000253578	IGKV1-22	immunoglobulin kappa variable 1-22 pseudogene [Source:HGNC Symbol;Acc:5734]
ENSG00000233399	RP11-111I12.1	
ENSG00000253625	IGKV2-23	immunoglobulin kappa variable 2-23 pseudogene [Source:HGNC Symbol;Acc:5780]
ENSG00000256077	RP11-335O4.1	
ENSG00000223412	AL662822.1	
ENSG00000227703	RANP1	RAN, member RAS oncogene family pseudogene 1 [Source:HGNC Symbol;Acc:21631]
ENSG00000233372	RP5-893G23.1	
ENSG00000241294	IGKV2-24	immunoglobulin kappa variable 2-24 [Source:HGNC Symbol;Acc:5781]
ENSG00000235872	RP11-335O4.3	
ENSG00000231251	RP3-357I16.1	
ENSG00000223827	XXbac-BPG249D20.9	
ENSG00000236335	RP4-591L5.1	
ENSG00000225453	PTMAP1	prothymosin, alpha pseudogene 1 (gene sequence 26) [Source:HGNC Symbol;Acc:9624]
ENSG00000255970	RP11-43N5.1	
ENSG00000231949	RP4-591L5.2	
ENSG00000253202	IGKV3-25	immunoglobulin kappa variable 3-25 pseudogene [Source:HGNC Symbol;Acc:5818]
ENSG00000235342	RPL7P4	ribosomal protein L7 pseudogene 4 [Source:HGNC Symbol;Acc:21634]
ENSG00000186056	RP5-1166H10.2	
ENSG00000255772	GS1-410F4.4	
ENSG00000254098	IGKV2-26	immunoglobulin kappa variable 2-26 pseudogene [Source:HGNC Symbol;Acc:5782]
ENSG00000233053	AL935042.2	
ENSG00000228104	XXbac-BPG181M17.4	
ENSG00000244575	IGKV1-27	immunoglobulin kappa variable 1-27 [Source:HGNC Symbol;Acc:5735]
ENSG00000236766	XXbac-BPG27H4.7	
ENSG00000188656	TSPY7P	testis specific protein, Y-linked 7 (pseudogene) [Source:HGNC Symbol;Acc:34040]
ENSG00000256835	GS1-410F4.5	
ENSG00000233194	RPL32P1	ribosomal protein L32 pseudogene 1 [Source:HGNC Symbol;Acc:10339]
ENSG00000255733	GS1-410F4.2	
ENSG00000244116	IGKV2-28	immunoglobulin kappa variable 2-28 [Source:HGNC Symbol;Acc:5783]
ENSG00000224641	AL662848.2	
ENSG00000229607	RP5-1125N11.1	
ENSG00000223382	RP1-65J11.1	
ENSG00000253998	IGKV2-29	immunoglobulin kappa variable 2-29 (gene/pseudogene) [Source:HGNC Symbol;Acc:5784]
ENSG00000243238	IGKV2-30	immunoglobulin kappa variable 2-30 [Source:HGNC Symbol;Acc:5785]
ENSG00000227286	AL845446.3	
ENSG00000244432	GS1-410F4.1	
ENSG00000235143	RP1-65J11.5	
ENSG00000237802	FAM197Y6	family with sequence similarity 197, Y-linked, member 6 [Source:HGNC Symbol;Acc:37468]
ENSG00000236946	GS1-410F4.3	
ENSG00000237329	RP11-201O14.1	
ENSG00000253158	IGKV3-31	immunoglobulin kappa variable 3-31 pseudogene [Source:HGNC Symbol;Acc:5819]
ENSG00000256708	RP11-444B24.2	
ENSG00000228164	COL11A2P	collagen, type XI, alpha 2 pseudogene [Source:HGNC Symbol;Acc:13947]
ENSG00000232768	RP11-201O14.2	
ENSG00000253870	IGKV1-32	immunoglobulin kappa variable 1-32 pseudogene [Source:HGNC Symbol;Acc:5736]
ENSG00000251301	RP11-81H14.2	
ENSG00000215900	SEPW1P	selenoprotein W, 1 pseudogene [Source:HGNC Symbol;Acc:10753]
ENSG00000242076	IGKV1-33	immunoglobulin kappa variable 1-33 [Source:HGNC Symbol;Acc:5737]
ENSG00000236006	NCRNA00243	non-protein coding RNA 243 [Source:HGNC Symbol;Acc:30956]
ENSG00000225142	RP11-490K7.1	
ENSG00000229447	RP11-490K7.4	
ENSG00000253860	IGKV3-34	immunoglobulin kappa variable 3-34 pseudogene [Source:HGNC Symbol;Acc:5820]
ENSG00000230066	FAM197Y3	family with sequence similarity 197, Y-linked, member 3 [Source:HGNC Symbol;Acc:37465]
