ID	Symbol	Name	Species	Date	Remarks
100128157	LOC100128157	Similar to hCG2041134	Hs	06/30/2011	
728039	C21orf122	chromosome 21 open reading frame 122	Hs	06/30/2011	
54033	RBM11	RNA binding motif protein 11	Hs	06/30/2011	
138652	LOC138652	similar to hCG31140	Hs	06/30/2011	
54039	PCBP3	Poly(rC) binding protein 3	Hs	06/30/2011	
168544	ZNF467	zinc finger protein 467	Hs	06/30/2011	
79724	ZNF768	zinc finger protein 768	Hs	06/30/2011	
79725	THAP9	THAP domain containing 9	Hs	06/30/2011	
79726	WDR59	WD repeat domain 59	Hs	06/30/2011	
79727	LIN28	lin-28 homolog (C. elegans)	Hs	06/30/2011	
79720	VPS37B	vacuolar protein sorting 37 homolog B (S. cerevisiae)	Hs	06/30/2011	
91452	ACBD5	acyl-Coenzyme A binding domain containing 5	Hs	06/30/2011	
79723	SUV39H2	suppressor of variegation 3-9 homolog 2 (Drosophila)	Hs	06/30/2011	
79728	PALB2	partner and localizer of BRCA2	Hs	06/30/2011	
79729	C1orf113	chromosome 1 open reading frame 113	Hs	06/30/2011	
282808	RAB40AL	RAB40A, member RAS oncogene family-like	Hs	06/30/2011	
282809	WDR51B	WD repeat domain 51B	Hs	06/30/2011	
197258	FUK	fucokinase	Hs	06/30/2011	
197259	MLKL	mixed lineage kinase domain-like	Hs	06/30/2011	
197257	LDHD	lactate dehydrogenase D	Hs	06/30/2011	
55128	TRIM68	tripartite motif-containing 68	Hs	06/30/2011	
55122	AKIRIN2	akirin 2	Hs	06/30/2011	
55124	PIWIL2	piwi-like 2 (Drosophila)	Hs	06/30/2011	
55125	CEP192	centrosomal protein 192kDa	Hs	06/30/2011	
55127	HEATR1	HEAT repeat containing 1	Hs	06/30/2011	
144193	AMDHD1	amidohydrolase domain containing 1	Hs	06/30/2011	
144195	SLC2A14	solute carrier family 2 (facilitated glucose transporter), member 14	Hs	06/30/2011	
151195	CCNYL1	cyclin Y-like 1	Hs	06/30/2011	
729345	LOC729345	hypothetical LOC729345	Hs	06/30/2011	
93589	CACNA2D4	calcium channel, voltage-dependent, alpha 2/delta subunit 4	Hs	06/30/2011	
23710	GABARAPL1	GABA(A) receptor-associated protein like 1	Hs	06/30/2011	
93587	RG9MTD2	RNA (guanine-9-) methyltransferase domain containing 2	Hs	06/30/2011	
27006	FGF22	fibroblast growth factor 22	Hs	06/30/2011	
27004	TCL6	T-cell leukemia/lymphoma 6	Hs	06/30/2011	
27005	USP21	ubiquitin specific peptidase 21	Hs	06/30/2011	
253175	CDY1B	chromodomain protein, Y-linked, 1B	Hs	06/30/2011	
27000	DNAJC2	DnaJ (Hsp40) homolog, subfamily C, member 2	Hs	06/30/2011	
92181	UBTD2	ubiquitin domain containing 2	Hs	06/30/2011	
445815	PALM2-AKAP2	PALM2-AKAP2 readthrough transcript	Hs	06/30/2011	
266553	OFCC1	orofacial cleft 1 candidate 1	Hs	06/30/2011	
55788	LMBRD1	LMBR1 domain containing 1	Hs	06/30/2011	
55784	MCTP2	multiple C2 domains, transmembrane 2	Hs	06/30/2011	
55785	FGD6	FYVE, RhoGEF and PH domain containing 6	Hs	06/30/2011	
55786	ZNF415	zinc finger protein 415	Hs	06/30/2011	
55787	CXorf15	chromosome X open reading frame 15	Hs	06/30/2011	
55780	C6orf70	chromosome 6 open reading frame 70	Hs	06/30/2011	
55781	RIOK2	RIO kinase 2 (yeast)	Hs	06/30/2011	
55783	FTSJD1	FtsJ methyltransferase domain containing 1	Hs	06/30/2011	
9942	XYLB	xylulokinase homolog (H. influenzae)	Hs	06/30/2011	
9943	OXSR1	oxidative-stress responsive 1	Hs	06/30/2011	
56479	KCNQ5	potassium voltage-gated channel, KQT-like subfamily, member 5	Hs	06/30/2011	
9941	EXOG	endo/exonuclease (5'-3'), endonuclease G-like	Hs	06/30/2011	
9946	CRYZL1	crystallin, zeta (quinone reductase)-like 1	Hs	06/30/2011	
9947	MAGEC1	melanoma antigen family C, 1	Hs	06/30/2011	
9945	GFPT2	glutamine-fructose-6-phosphate transaminase 2	Hs	06/30/2011	
9948	WDR1	WD repeat domain 1	Hs	06/30/2011	
9949	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1	Hs	06/30/2011	
56477	CCL28	chemokine (C-C motif) ligand 28	Hs	06/30/2011	
56475	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate	Hs	06/30/2011	
56474	CTPS2	CTP synthase II	Hs	06/30/2011	
57786	RBAK	RB-associated KRAB zinc finger	Hs	06/30/2011	
57787	MARK4	MAP/microtubule affinity-regulating kinase 4	Hs	06/30/2011	
55879	GABRQ	gamma-aminobutyric acid (GABA) receptor, theta	Hs	06/30/2011	
55872	PBK	PDZ binding kinase	Hs	06/30/2011	
55870	ASH1L	ash1 (absent, small, or homeotic)-like (Drosophila)	Hs	06/30/2011	
51350	KRT76	keratin 76	Hs	06/30/2011	
55876	GSDMB	gasdermin B	Hs	06/30/2011	
253827	MSRB3	methionine sulfoxide reductase B3	Hs	06/30/2011	
729995	hCG_1817208	hCG1817208	Hs	06/30/2011	
344887	LOC344887	similar to hCG2041270	Hs	06/30/2011	
26065	LSM14A	LSM14A, SCD6 homolog A (S. cerevisiae)	Hs	06/30/2011	
26064	RAI14	retinoic acid induced 14	Hs	06/30/2011	
26062	HYALP1	hyaluronoglucosaminidase pseudogene 1	Hs	06/30/2011	
26060	APPL1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	Hs	06/30/2011	
100033438	SNORD116-26	small nucleolar RNA, C/D box 116-26	Hs	06/30/2011	
64949	MRPS26	Mitochondrial ribosomal protein S26	Hs	06/30/2011	
651581	LOC651581	similar to deleted in malignant brain tumors 1 isoform c precursor	Hs	06/30/2011	
64943	NT5DC2	5'-nucleotidase domain containing 2	Hs	06/30/2011	
64940	STAG3L4	Stromal antigen 3-like 4	Hs	06/30/2011	
64946	CENPH	centromere protein H	Hs	06/30/2011	
285800	PRR18	proline rich 18	Hs	06/30/2011	
387723	LOC387723	similar to hCG1648656	Hs	06/30/2011	
387720	LOC387720	hypothetical LOC387720	Hs	06/30/2011	
440050	KRTAP5-7	keratin associated protein 5-7	Hs	06/30/2011	
100129940	LOC100129940	hypothetical LOC100129940	Hs	06/30/2011	
83439	TCF7L1	transcription factor 7-like 1 (T-cell specific, HMG-box)	Hs	06/30/2011	
23405	DICER1	dicer 1, ribonuclease type III	Hs	06/30/2011	
133308	NHEDC2	Na+/H+ exchanger domain containing 2	Hs	06/30/2011	
100131621	LOC100131621	hypothetical protein LOC100131621	Hs	06/30/2011	
797	CALCB	calcitonin-related polypeptide beta	Hs	06/30/2011	
796	CALCA	calcitonin-related polypeptide alpha	Hs	06/30/2011	
795	S100G	S100 calcium binding protein G	Hs	06/30/2011	
794	CALB2	calbindin 2	Hs	06/30/2011	
793	CALB1	calbindin 1, 28kDa	Hs	06/30/2011	
790	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	Hs	06/30/2011	
799	CALCR	calcitonin receptor	Hs	06/30/2011	
198437	C20orf201	chromosome 20 open reading frame 201	Hs	06/30/2011	
23500	DAAM2	dishevelled associated activator of morphogenesis 2	Hs	06/30/2011	
65267	WNK3	WNK lysine deficient protein kinase 3	Hs	06/30/2011	
339766	HEATR7B1	HEAT repeat containing 7B1	Hs	06/30/2011	
339760	LOC339760	similar to hCG40442	Hs	06/30/2011	
339761	CYP27C1	cytochrome P450, family 27, subfamily C, polypeptide 1	Hs	06/30/2011	
339768	ESPNL	espin-like	Hs	06/30/2011	
133874	LOC133874	hypothetical protein LOC133874	Hs	06/30/2011	
401375	GTF2IRD2P	GTF2I repeat domain containing 2 pseudogene	Hs	06/30/2011	
643162	DKFZP779L1853	hypothetical LOC643162	Hs	06/30/2011	
643160	CYMP	chymosin pseudogene	Hs	06/30/2011	
643161	FAM25A	family with sequence similarity 25, member A	Hs	06/30/2011	
653489	RGPD3	RANBP2-like and GRIP domain containing 3	Hs	06/30/2011	
100240734	LOC100240734	hypothetical LOC100240734	Hs	06/30/2011	
100240735	LOC100240735	hypothetical LOC100240735	Hs	06/30/2011	
653483	C6orf124	chromosome 6 open reading frame 124	Hs	06/30/2011	
653486	hCG_1741344	secretoglobin, family 1C, member 1-like	Hs	06/30/2011	
400360	C15orf54	chromosome 15 open reading frame 54	Hs	06/30/2011	
4761	NEUROD2	neurogenic differentiation 2	Hs	06/30/2011	
4760	NEUROD1	neurogenic differentiation 1	Hs	06/30/2011	
4763	NF1	neurofibromin 1	Hs	06/30/2011	
4762	NEUROG1	neurogenin 1	Hs	06/30/2011	
340385	ZNF517	zinc finger protein 517	Hs	06/30/2011	
201176	ARHGAP27	Rho GTPase activating protein 27	Hs	06/30/2011	
201175	SH3D20	SH3 domain containing 20	Hs	06/30/2011	
145694	LOC145694	hypothetical protein LOC145694	Hs	06/30/2011	
400099	LOC400099	hypothetical LOC400099	Hs	06/30/2011	
404785	POTEG	POTE ankyrin domain family, member G	Hs	06/30/2011	
130749	CPO	carboxypeptidase O	Hs	06/30/2011	
641451	SNORA19	small nucleolar RNA, H/ACA box 19	Hs	06/30/2011	
641455	P704P	prostate-specific P704P	Hs	06/30/2011	
202865	C7orf33	chromosome 7 open reading frame 33	Hs	06/30/2011	
80148	PQLC1	PQ loop repeat containing 1	Hs	06/30/2011	
80149	ZC3H12A	zinc finger CCCH-type containing 12A	Hs	06/30/2011	
140461	ASB8	ankyrin repeat and SOCS box-containing 8	Hs	06/30/2011	
140460	ASB7	Ankyrin repeat and SOCS box-containing 7	Hs	06/30/2011	
140467	ZNF358	zinc finger protein 358	Hs	06/30/2011	
140465	MYL6B	myosin, light chain 6B, alkali, smooth muscle and non-muscle	Hs	06/30/2011	
80143	RP5-1000E10.4	suppressor of IKK epsilon	Hs	06/30/2011	
80144	FRAS1	Fraser syndrome 1	Hs	06/30/2011	
80145	THOC7	THO complex 7 homolog (Drosophila)	Hs	06/30/2011	
80146	UXS1	UDP-glucuronate decarboxylase 1	Hs	06/30/2011	
283971	CLEC18C	C-type lectin domain family 18, member C	Hs	06/30/2011	
54838	C10orf26	chromosome 10 open reading frame 26	Hs	06/30/2011	
10357	HMGB1L1	high-mobility group box 1-like 1	Hs	06/30/2011	
10350	ABCA9	ATP-binding cassette, sub-family A (ABC1), member 9	Hs	06/30/2011	
10351	ABCA8	ATP-binding cassette, sub-family A (ABC1), member 8	Hs	06/30/2011	
10352	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	Hs	06/30/2011	
401577	LOC401577	Hypothetical protein LOC401577	Hs	06/30/2011	
6259	RYK	RYK receptor-like tyrosine kinase	Hs	06/30/2011	
6258	RXRG	retinoid X receptor, gamma	Hs	06/30/2011	
6253	RTN2	reticulon 2	Hs	06/30/2011	
6252	RTN1	reticulon 1	Hs	06/30/2011	
6251	RSU1	Ras suppressor protein 1	Hs	06/30/2011	
6257	RXRB	retinoid X receptor, beta	Hs	06/30/2011	
6256	RXRA	retinoid X receptor, alpha	Hs	06/30/2011	
125058	TBC1D16	TBC1 domain family, member 16	Hs	06/30/2011	
125050	RN7SK	RNA, 7SK small nuclear	Hs	06/30/2011	
832	CAPZB	capping protein (actin filament) muscle Z-line, beta	Hs	06/30/2011	
833	CARS	cysteinyl-tRNA synthetase	Hs	06/30/2011	
830	CAPZA2	capping protein (actin filament) muscle Z-line, alpha 2	Hs	06/30/2011	
836	CASP3	Caspase 3, apoptosis-related cysteine peptidase	Hs	06/30/2011	
837	CASP4	caspase 4, apoptosis-related cysteine peptidase	Hs	06/30/2011	
834	CASP1	caspase 1, apoptosis-related cysteine peptidase (interleukin 1, beta, convertase)	Hs	06/30/2011	
835	CASP2	caspase 2, apoptosis-related cysteine peptidase	Hs	06/30/2011	
838	CASP5	caspase 5, apoptosis-related cysteine peptidase	Hs	06/30/2011	
839	CASP6	caspase 6, apoptosis-related cysteine peptidase	Hs	06/30/2011	
285343	C3orf23	chromosome 3 open reading frame 23	Hs	06/30/2011	
646486	FABP12	fatty acid binding protein 12	Hs	06/30/2011	
646484	LOC646484	hypothetical LOC646484	Hs	06/30/2011	
646482	LOC646482	hypothetical LOC646482	Hs	06/30/2011	
134111	FLJ25076	probable ubiquitin-conjugating enzyme E2 FLJ25076	Hs	06/30/2011	
653308	ASAH2B	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2B	Hs	06/30/2011	
728233	PI4KAP1	phosphatidylinositol 4-kinase, catalytic, alpha pseudogene 1	Hs	06/30/2011	
100130238	LOC100130238	hypothetical LOC100130238	Hs	06/30/2011	
100130233	LOC100130233	similar to NPM1 protein	Hs	06/30/2011	
728239	MAGED4	melanoma antigen family D, 4	Hs	06/30/2011	
399694	SHC4	SHC (Src homology 2 domain containing) family, member 4	Hs	06/30/2011	
80853	JHDM1D	jumonji C domain containing histone demethylase 1 homolog D (S. cerevisiae)	Hs	06/30/2011	
80851	SH3BP5L	SH3-binding domain protein 5-like	Hs	06/30/2011	
80856	KIAA1715	KIAA1715	Hs	06/30/2011	
80854	SETD7	SET domain containing (lysine methyltransferase) 7	Hs	06/30/2011	
399693	MGC50722	hypothetical MGC50722	Hs	06/30/2011	
391322	LOC391322	similar to D-dopachrome tautomerase	Hs	06/30/2011	
1728	NQO1	NAD(P)H dehydrogenase, quinone 1	Hs	06/30/2011	
1729	DIAPH1	diaphanous homolog 1 (Drosophila)	Hs	06/30/2011	
5245	PHB	prohibitin	Hs	06/30/2011	
1727	CYB5R3	cytochrome b5 reductase 3	Hs	06/30/2011	
1725	DHPS	deoxyhypusine synthase	Hs	06/30/2011	
5241	PGR	progesterone receptor	Hs	06/30/2011	
1723	DHODH	dihydroorotate dehydrogenase	Hs	06/30/2011	
1720	LOC1720	dihydrofolate reductase pseudogene	Hs	06/30/2011	
100127933	LOC100127933	hypothetical protein LOC100127933	Hs	06/30/2011	
100127937	LOC100127937	hypothetical protein LOC100127937	Hs	06/30/2011	
162972	ZNF550	zinc finger protein 550	Hs	06/30/2011	
468	ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	Hs	06/30/2011	
162979	ZNF296	zinc finger protein 296	Hs	06/30/2011	
7280	TUBB2A	tubulin, beta 2A	Hs	06/30/2011	
207107	SFTA1P	surfactant associated 1 (pseudogene)	Hs	06/30/2011	
9454	HOMER3	homer homolog 3 (Drosophila)	Hs	06/30/2011	
284439	SLC25A42	solute carrier family 25, member 42	Hs	06/30/2011	
57017	COQ9	coenzyme Q9 homolog (S. cerevisiae)	Hs	06/30/2011	
283422	C12orf36	chromosome 12 open reading frame 36	Hs	06/30/2011	
283420	CLEC9A	C-type lectin domain family 9, member A	Hs	06/30/2011	
284433	OR10H5	olfactory receptor, family 10, subfamily H, member 5	Hs	06/30/2011	
282770	OR10AG1	olfactory receptor, family 10, subfamily AG, member 1	Hs	06/30/2011	
388152	LOC388152	hypothetical LOC388152	Hs	06/30/2011	
282775	OR5J2	olfactory receptor, family 5, subfamily J, member 2	Hs	06/30/2011	
57010	CABP4	calcium binding protein 4	Hs	06/30/2011	
100131541	UNQ6228	Hypothetical LOC100131541	Hs	06/30/2011	
150737	TTC30B	tetratricopeptide repeat domain 30B	Hs	06/30/2011	
129607	CMPK2	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial	Hs	06/30/2011	
256472	TMEM151A	transmembrane protein 151A	Hs	06/30/2011	
55628	ZNF407	zinc finger protein 407	Hs	06/30/2011	
467	ATF3	activating transcription factor 3	Hs	06/30/2011	
283284	IGSF22	immunoglobulin superfamily, member 22	Hs	06/30/2011	
149628	PYHIN1	pyrin and HIN domain family, member 1	Hs	06/30/2011	
7776	ZNF236	zinc finger protein 236	Hs	06/30/2011	
7775	ZNF232	zinc finger protein 232	Hs	06/30/2011	
7773	ZNF230	zinc finger protein 230	Hs	06/30/2011	
7772	ZNF229	zinc finger protein 229	Hs	06/30/2011	
255374	MBLAC1	metallo-beta-lactamase domain containing 1	Hs	06/30/2011	
7779	SLC30A1	solute carrier family 30 (zinc transporter), member 1	Hs	06/30/2011	
374928	ZNF773	zinc finger protein 773	Hs	06/30/2011	
389400	GFRAL	GDNF family receptor alpha like	Hs	06/30/2011	
84904	C9orf100	chromosome 9 open reading frame 100	Hs	06/30/2011	
84905	ZNF341	zinc finger protein 341	Hs	06/30/2011	
1186	CLCN7	chloride channel 7	Hs	06/30/2011	
84909	C9orf3	Chromosome 9 open reading frame 3	Hs	06/30/2011	
100169851	PATE3	prostate and testis expressed 3	Hs	06/30/2011	
119774	OR52K2	olfactory receptor, family 52, subfamily K, member 2	Hs	06/30/2011	
119772	OR52M1	olfactory receptor, family 52, subfamily M, member 1	Hs	06/30/2011	
81488	GRINL1A	glutamate receptor, ionotropic, N-methyl D-aspartate-like 1A	Hs	06/30/2011	
100132169	LOC100132169	similar to hCG1742852	Hs	06/30/2011	
100132167	LOC100132167	similar to hCG1993567	Hs	06/30/2011	
115123	MARCH3	membrane-associated ring finger (C3HC4) 3	Hs	06/30/2011	
2550	GABBR1	Gamma-aminobutyric acid (GABA) B receptor, 1	Hs	06/30/2011	
2551	GABPA	GA binding protein transcription factor, alpha subunit 60kDa	Hs	06/30/2011	
2553	GABPB1	GA binding protein transcription factor, beta subunit 1	Hs	06/30/2011	
2554	GABRA1	gamma-aminobutyric acid (GABA) A receptor, alpha 1	Hs	06/30/2011	
2555	GABRA2	gamma-aminobutyric acid (GABA) A receptor, alpha 2	Hs	06/30/2011	
2556	GABRA3	gamma-aminobutyric acid (GABA) A receptor, alpha 3	Hs	06/30/2011	
2557	GABRA4	gamma-aminobutyric acid (GABA) A receptor, alpha 4	Hs	06/30/2011	
2558	GABRA5	gamma-aminobutyric acid (GABA) A receptor, alpha 5	Hs	06/30/2011	
2559	GABRA6	gamma-aminobutyric acid (GABA) A receptor, alpha 6	Hs	06/30/2011	
116496	FAM129A	family with sequence similarity 129, member A	Hs	06/30/2011	
57232	ZNF630	zinc finger protein 630	Hs	06/30/2011	
201232	SLC16A13	solute carrier family 16, member 13 (monocarboxylic acid transporter 13)	Hs	06/30/2011	
57231	SNX14	Sorting nexin 14	Hs	06/30/2011	
57234	FAM91A2	family with sequence similarity 91, member A2	Hs	06/30/2011	
57235	KIAA0485	hypothetical LOC57235	Hs	06/30/2011	
386653	IL31	interleukin 31	Hs	06/30/2011	
100133781	LOC100133781	hypothetical protein LOC100133781	Hs	06/30/2011	
387522	TMEM189-UBE2V1	TMEM189-UBE2V1 readthrough transcript	Hs	06/30/2011	
94134	ARHGAP12	Rho GTPase activating protein 12	Hs	06/30/2011	
79047	KCTD15	Potassium channel tetramerisation domain containing 15	Hs	06/30/2011	
100132788	LOC100132788	hypothetical protein LOC100132788	Hs	06/30/2011	
90624	LYRM7	Lyrm7 homolog (mouse)	Hs	06/30/2011	
90625	C21orf105	chromosome 21 open reading frame 105	Hs	06/30/2011	
90627	STARD13	StAR-related lipid transfer (START) domain containing 13	Hs	06/30/2011	
100132785	LOC100132785	similar to C21orf99 protein	Hs	06/30/2011	
100132787	LOC100132787	hypothetical protein LOC100132787	Hs	06/30/2011	
919	CD247	CD247 molecule	Hs	06/30/2011	
915	CD3D	CD3d molecule, delta (CD3-TCR complex)	Hs	06/30/2011	
9547	CXCL14	chemokine (C-X-C motif) ligand 14	Hs	06/30/2011	
917	CD3G	CD3g molecule, gamma (CD3-TCR complex)	Hs	06/30/2011	
916	CD3E	CD3e molecule, epsilon (CD3-TCR complex)	Hs	06/30/2011	
911	CD1C	CD1c molecule	Hs	06/30/2011	
910	CD1B	CD1b molecule	Hs	06/30/2011	
9540	TP53I3	tumor protein p53 inducible protein 3	Hs	06/30/2011	
912	CD1D	CD1d molecule	Hs	06/30/2011	
64216	TFB2M	transcription factor B2, mitochondrial	Hs	06/30/2011	
64215	DNAJC1	DnaJ (Hsp40) homolog, subfamily C, member 1	Hs	06/30/2011	
64210	MMS19	MMS19 nucleotide excision repair homolog (S. cerevisiae)	Hs	06/30/2011	
64211	LHX5	LIM homeobox 5	Hs	06/30/2011	
64218	SEMA4A	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	Hs	06/30/2011	
64219	PJA1	praja ring finger 1	Hs	06/30/2011	
649137	ZSCAN5C	zinc finger and SCAN domain containing 5C	Hs	06/30/2011	
347516	DGAT2L6	diacylglycerol O-acyltransferase 2-like 6	Hs	06/30/2011	
347517	RAB41	RAB41, member RAS oncogene family	Hs	06/30/2011	
55150	C19orf73	chromosome 19 open reading frame 73	Hs	06/30/2011	
644732	LOC644732	similar to ATPase, Cu++ transporting, alpha polypeptide	Hs	06/30/2011	
55153	SDAD1	SDA1 domain containing 1	Hs	06/30/2011	
100134259	LOC100134259	similar to hCG1987718	Hs	06/30/2011	
196740	C10orf72	chromosome 10 open reading frame 72	Hs	06/30/2011	
196743	PAOX	polyamine oxidase (exo-N4-amino)	Hs	06/30/2011	
728917	FAM108A2	family with sequence similarity 108, member A2	Hs	06/30/2011	
728911	CT45A2	cancer/testis antigen family 45, member A2	Hs	06/30/2011	
166979	CDC20B	Cell division cycle 20 homolog B (S. cerevisiae)	Hs	06/30/2011	
22949	PTGR1	Prostaglandin reductase 1	Hs	06/30/2011	
55152	DALRD3	DALR anticodon binding domain containing 3	Hs	06/30/2011	
65265	C8orf33	chromosome 8 open reading frame 33	Hs	06/30/2011	
65266	WNK4	WNK lysine deficient protein kinase 4	Hs	06/30/2011	
79089	TMUB2	transmembrane and ubiquitin-like domain containing 2	Hs	06/30/2011	
79088	ZNF426	zinc finger protein 426	Hs	06/30/2011	
100129434	LOC100129434	hypothetical protein LOC100129434	Hs	06/30/2011	
56942	C16orf61	chromosome 16 open reading frame 61	Hs	06/30/2011	
79081	C11orf48	chromosome 11 open reading frame 48	Hs	06/30/2011	
79080	CCDC86	coiled-coil domain containing 86	Hs	06/30/2011	
79083	MLPH	melanophilin	Hs	06/30/2011	
79085	SLC25A23	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23	Hs	06/30/2011	
79084	WDR77	WD repeat domain 77	Hs	06/30/2011	
79087	ALG12	asparagine-linked glycosylation 12, alpha-1,6-mannosyltransferase homolog (S. cerevisiae)	Hs	06/30/2011	
79086	C19orf42	chromosome 19 open reading frame 42	Hs	06/30/2011	
150160	CCT8L2	chaperonin containing TCP1, subunit 8 (theta)-like 2	Hs	06/30/2011	
644083	LOC644083	hypothetical LOC644083	Hs	06/30/2011	
144017	LOC144017	hypothetical protein LOC144017	Hs	06/30/2011	
92579	G6PC3	glucose 6 phosphatase, catalytic, 3	Hs	06/30/2011	
26648	OR7E24	olfactory receptor, family 7, subfamily E, member 24	Hs	06/30/2011	
145942	TMCO5A	transmembrane and coiled-coil domains 5A	Hs	06/30/2011	
100128046	PP13439	hypothetical LOC100128046	Hs	06/30/2011	
145946	SPATA8	spermatogenesis associated 8	Hs	06/30/2011	
145945	LOC145945	hypothetical protein LOC145945	Hs	06/30/2011	
1447	CSN2	casein beta	Hs	06/30/2011	
1446	CSN1S1	casein alpha s1	Hs	06/30/2011	
1445	CSK	c-src tyrosine kinase	Hs	06/30/2011	
1444	CSHL1	chorionic somatomammotropin hormone-like 1	Hs	06/30/2011	
1443	CSH2	chorionic somatomammotropin hormone 2	Hs	06/30/2011	
1442	CSH1	chorionic somatomammotropin hormone 1 (placental lactogen)	Hs	06/30/2011	
1441	CSF3R	colony stimulating factor 3 receptor (granulocyte)	Hs	06/30/2011	
1440	CSF3	colony stimulating factor 3 (granulocyte)	Hs	06/30/2011	
23037	PDZD2	PDZ domain containing 2	Hs	06/30/2011	
51550	CINP	cyclin-dependent kinase 2-interacting protein	Hs	06/30/2011	
23035	PHLPPL	PH domain and leucine rich repeat protein phosphatase-like	Hs	06/30/2011	
23034	SAMD4A	sterile alpha motif domain containing 4A	Hs	06/30/2011	
23033	DOPEY1	dopey family member 1	Hs	06/30/2011	
23032	USP33	ubiquitin specific peptidase 33	Hs	06/30/2011	
23031	MAST3	microtubule associated serine/threonine kinase 3	Hs	06/30/2011	
1448	CSN3	casein kappa	Hs	06/30/2011	
